,node_number,feature,threshold,children_left,children_right,mother_node,node_depth,is_leaves,values,0,1,2,3,4,5,6,7,8,9
0,0,pixel_3_4,0.5,1,40,-1,0,False,,0.09999999999999958,0.09999999999999949,0.09999999999999958,0.09999999999999949,0.09999999999999949,0.09999999999999949,0.09999999999999949,0.09999999999999945,0.09999999999999958,0.09999999999999945
1,1,pixel_4_3,6.5,2,27,0,1,False,,0.5093540956574214,0.0,0.0216746423684009,0.010412328196584745,0.0937109537692627,0.05206164098292372,0.29154518950437286,0.01062057476051644,0.0,0.01062057476051644
2,2,pixel_2_2,9.5,3,10,1,2,False,,0.7887514889864359,0.0,0.033563893148358954,0.0,0.0967429861335052,0.0,0.06449532408900346,0.016446307642695886,0.0,0.0
3,3,pixel_5_1,4.0,4,7,2,3,False,,0.11409395973154363,0.0,0.22818791946308725,0.0,0.6577181208053691,0.0,0.0,0.0,0.0,0.0
4,4,pixel_5_5,7.5,5,6,3,4,False,,0.33333333333333337,0.0,0.6666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,5,LEAF_NODE,-2.0,-1,-1,4,5,True,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,6,LEAF_NODE,-2.0,-1,-1,4,5,True,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,7,pixel_2_3,14.5,8,9,3,4,False,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
8,8,LEAF_NODE,-2.0,-1,-1,7,5,True,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
9,9,LEAF_NODE,-2.0,-1,-1,7,5,True,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
10,10,pixel_7_2,0.5,11,20,2,3,False,,0.9050995763856202,0.0,0.0,0.0,0.0,0.0,0.07561786742181648,0.0192825561925632,0.0,0.0
11,11,pixel_2_1,1.0,12,17,10,4,False,,0.3411599438089504,0.0,0.0,0.0,0.0,0.0,0.4916716837246638,0.1671683724663857,0.0,0.0
12,12,pixel_5_1,0.5,13,14,11,5,False,,0.0,0.0,0.0,0.0,0.0,0.0,0.7462686567164178,0.2537313432835821,0.0,0.0
13,13,LEAF_NODE,-2.0,-1,-1,12,6,True,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
14,14,pixel_5_1,1.5,15,16,12,6,False,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
15,15,LEAF_NODE,-2.0,-1,-1,14,7,True,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
16,16,LEAF_NODE,-2.0,-1,-1,14,7,True,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
17,17,pixel_2_1,3.0,18,19,11,5,False,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18,18,LEAF_NODE,-2.0,-1,-1,17,6,True,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,19,LEAF_NODE,-2.0,-1,-1,17,6,True,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20,20,pixel_4_3,4.0,21,24,10,4,False,,0.9786306149149584,0.0,0.0,0.0,0.0,0.0,0.021369385085041416,0.0,0.0,0.0
21,21,pixel_4_3,0.5,22,23,20,5,False,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,22,LEAF_NODE,-2.0,-1,-1,21,6,True,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
