,node_number,feature,threshold,children_left,children_right,mother_node,node_depth,is_leaves,values,0,1,2,3,4,5,6,7,8,9
0,0,pixel_2_5,0.5,1,20,-1,0,False,,0.09999999999999958,0.09999999999999949,0.09999999999999958,0.09999999999999949,0.09999999999999949,0.09999999999999949,0.09999999999999949,0.09999999999999945,0.09999999999999958,0.09999999999999945
1,1,pixel_0_5,8.5,2,15,0,1,False,,0.0,0.06995558375634514,0.12944162436548218,0.015545685279187812,0.05440989847715734,0.33423223350253795,0.3964149746192892,0.0,0.0,0.0
2,2,pixel_0_1,0.5,3,10,1,2,False,,0.0,0.10267753201396967,0.1899883585564609,0.022817229336437705,0.06845168800931312,0.04563445867287541,0.5704307334109426,0.0,0.0,0.0
3,3,pixel_5_2,7.5,4,7,2,3,False,,0.0,0.12301255230125521,0.05690376569037657,0.013668061366806136,0.08200836820083682,0.04100418410041841,0.6834030683403067,0.0,0.0,0.0
4,4,pixel_0_5,0.5,5,6,3,4,False,,0.0,0.5290148448043185,0.20647773279352227,0.06612685560053981,0.0,0.19838056680161942,0.0,0.0,0.0,0.0
5,5,LEAF_NODE,-2.0,-1,-1,4,5,True,,0.0,0.6599326599326598,0.25757575757575757,0.08249158249158248,0.0,0.0,0.0,0.0,0.0,0.0
6,6,LEAF_NODE,-2.0,-1,-1,4,5,True,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
7,7,pixel_5_1,6.5,8,9,3,4,False,,0.0,0.017229254571026722,0.017932489451476796,0.0,0.10337552742616032,0.0,0.8614627285513361,0.0,0.0,0.0
8,8,LEAF_NODE,-2.0,-1,-1,7,5,True,,0.0,0.018853405155829166,0.019622931896883418,0.0,0.018853405155829166,0.0,0.9426702577914582,0.0,0.0,0.0
9,9,LEAF_NODE,-2.0,-1,-1,7,5,True,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
10,10,pixel_2_3,4.5,11,14,2,3,False,,0.0,0.0,0.8619718309859155,0.06901408450704226,0.0,0.06901408450704226,0.0,0.0,0.0,0.0
11,11,pixel_1_5,0.5,12,13,10,4,False,,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0
12,12,LEAF_NODE,-2.0,-1,-1,11,5,True,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
13,13,LEAF_NODE,-2.0,-1,-1,11,5,True,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
14,14,LEAF_NODE,-2.0,-1,-1,10,4,True,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,15,pixel_0_3,6.5,16,19,1,2,False,,0.0,0.0,0.0,0.0,0.024390243902439025,0.9512195121951219,0.024390243902439025,0.0,0.0,0.0
16,16,pixel_3_3,8.0,17,18,15,3,False,,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0
17,17,LEAF_NODE,-2.0,-1,-1,16,4,True,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
18,18,LEAF_NODE,-2.0,-1,-1,16,4,True,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
19,19,LEAF_NODE,-2.0,-1,-1,15,3,True,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
20,20,pixel_3_6,0.5,21,36,0,1,False,,0.13373648720967557,0.11013593064326214,0.09006743016161815,0.12849191908380583,0.11538049876913177,0.020978272503478505,0.0,0.1337364872096754,0.13373648720967557,0.1337364872096754
21,21,pixel_2_3,8.5,22,29,20,2,False,,0.005389650602689771,0.2071316702210186,0.15629986747800328,0.23820142075417142,0.05696120931078012,0.031069750533152793,0.0,0.0792278638595396,0.19402742169683174,0.03169114554381585
22,22,pixel_6_3,11.5,23,26,21,3,False,,0.009453863293429371,0.00908312355643214,0.2363465823357342,0.3996574364830141,0.01816624711286428,0.0,0.0,0.12970700438585092,0.1512618126948699,0.04632393013780391
23,23,pixel_5_2,6.5,24,25,22,4,False,,0.015338899449002666,0.014737373980414324,0.046016698347007993,0.6189697071774015,0.0,0.0,0.0,0.030064242920045222,0.21474459228603726,0.060128485840090444
24,24,LEAF_NODE,-2.0,-1,-1,23,5,True,,0.0,0.02075479689948748,0.021601931466813502,0.8301918759794992,0.0,0.0,0.0,0.021169892837477233,0.021601931466813502,0.08467957134990893
25,25,LEAF_NODE,-2.0,-1,-1,23,5,True,,0.05290566194319385,0.0,0.1058113238863877,0.10166186020456856,0.0,0.0,0.0,0.05184754870432997,0.6877736052615199,0.0
26,26,pixel_6_5,3.5,27,28,22,4,False,,0.0,0.0,0.5420970749949265,0.04734894237923602,0.04734894237923602,0.0,0.0,0.2897755273609244,0.04928155227226607,0.02414796061341037
27,27,LEAF_NODE,-2.0,-1,-1,26,5,True,,0.0,0.0,0.0,0.06561679790026248,0.13123359580052496,0.0,0.0,0.8031496062992125,0.0,0.0
28,28,LEAF_NODE,-2.0,-1,-1,26,5,True,,0.0,0.0,0.8480853829989872,0.03703759694024098,0.0,0.0,0.0,0.0,0.07709867118172614,0.037778348879045805
29,29,pixel_4_6,0.5,30,33,21,3,False,,0.0,0.4697686309599895,0.05014798572257345,0.024090699023589207,0.10840814560615142,0.07227209707076761,0.0,0.012286256502030496,0.2507399286128672,0.012286256502030496
30,30,pixel_5_2,12.5,31,32,29,4,False,,0.0,0.5676829268292681,0.062195121951219505,0.029878048780487797,0.014939024390243898,0.029878048780487797,0.0,0.0,0.29542682926829256,0.0
