,node_number,feature,threshold,children_left,children_right,mother_node,node_depth,is_leaves,values,0,1,2,3,4,5,6,7,8,9
0,0,pixel_3_6,0.5,1,32,-1,0,False,,0.09999999999999958,0.09999999999999949,0.09999999999999958,0.09999999999999949,0.09999999999999949,0.09999999999999949,0.09999999999999949,0.09999999999999945,0.09999999999999958,0.09999999999999945
1,1,pixel_7_2,5.5,2,17,0,1,False,,0.0034829975086323817,0.147242012325714,0.15325189037982487,0.16062764980986982,0.026771274968311637,0.14389560295467504,0.15728124043883088,0.04778672581843626,0.1323539053280305,0.027306700467677865
2,2,pixel_1_5,5.5,3,10,1,2,False,,0.006819275819650222,0.2555222763010112,0.07501203401615243,0.0589666791463872,0.05241482590789974,0.02620741295394987,0.30138524897042346,0.06014601272931494,0.15684334385195506,0.0066828903032572174
3,3,pixel_7_5,5.5,4,7,2,3,False,,0.0,0.18616010854816822,0.04151967435549525,0.013297150610583446,0.07978290366350066,0.03989145183175033,0.6116689280868385,0.0,0.0276797829036635,0.0
4,4,pixel_4_5,3.5,5,6,3,4,False,,0.0,0.47266881028938906,0.0,0.052518756698821015,0.31511254019292606,0.10503751339764203,0.0,0.0,0.05466237942122188,0.0
5,5,LEAF_NODE,-2.0,-1,-1,4,5,True,,0.0,0.896341463414634,0.0,0.0,0.0,0.0,0.0,0.0,0.10365853658536586,0.0
6,6,LEAF_NODE,-2.0,-1,-1,4,5,True,,0.0,0.0,0.0,0.11111111111111112,0.6666666666666667,0.22222222222222224,0.0,0.0,0.0,0.0
7,7,pixel_2_2,2.5,8,9,3,4,False,,0.0,0.08902616279069767,0.05559593023255814,0.0,0.0,0.017805232558139535,0.8190406976744186,0.0,0.018531976744186048,0.0
8,8,LEAF_NODE,-2.0,-1,-1,7,5,True,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,9,LEAF_NODE,-2.0,-1,-1,7,5,True,,0.0,0.01917057902973396,0.05985915492957746,0.0,0.0,0.01917057902973396,0.8818466353677621,0.0,0.01995305164319249,0.0
10,10,pixel_2_3,11.5,11,14,2,3,False,,0.013442985924402961,0.32289525014497306,0.10754388739522369,0.10332648004639138,0.025831620011597844,0.012915810005798922,0.0,0.11856713585323408,0.28230270441246214,0.013174126205914903
11,11,pixel_7_5,0.5,12,13,10,4,False,,0.020708137079746634,0.039792106545395486,0.16566509663797307,0.15916842618158195,0.039792106545395486,0.019896053272697743,0.0,0.18264576904336527,0.3520383303556927,0.0202939743381517
12,12,LEAF_NODE,-2.0,-1,-1,11,5,True,,0.0,0.0,0.0,0.0,0.1788908765652952,0.0,0.0,0.8211091234347048,0.0,0.0
13,13,LEAF_NODE,-2.0,-1,-1,11,5,True,,0.02663213192827079,0.05117546919550073,0.21305705542616632,0.2047018767820029,0.0,0.025587734597750364,0.0,0.0,0.4527462427806033,0.026099489289705374
14,14,pixel_5_4,9.5,15,16,10,4,False,,0.0,0.8467317806160782,0.0,0.0,0.0,0.0,0.0,0.0,0.1532682193839219,0.0
15,15,LEAF_NODE,-2.0,-1,-1,14,5,True,,0.0,0.1936758893280632,0.0,0.0,0.0,0.0,0.0,0.0,0.8063241106719368,0.0
16,16,LEAF_NODE,-2.0,-1,-1,14,5,True,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
