,node_number,feature,threshold,children_left,children_right,mother_node,node_depth,is_leaves,values,0,1,2,3,4,5,6,7,8,9
0,0,pixel_1_2,5.5,1,16,-1,0,False,,0.09999999999999958,0.09999999999999949,0.09999999999999958,0.09999999999999949,0.09999999999999949,0.09999999999999949,0.09999999999999949,0.09999999999999945,0.09999999999999958,0.09999999999999945
1,1,pixel_2_4,11.5,2,9,0,1,False,,0.009104086485251378,0.34988253943319014,0.009104086485251378,0.008747063485829754,0.38487079337650915,0.0,0.15744714274493557,0.00892200475554635,0.02731225945575413,0.044610023777731746
2,2,pixel_6_4,9.5,3,6,1,2,False,,0.014605229244823737,0.056129900627165726,0.0,0.014032475156791431,0.5472665311148658,0.0,0.25258455282224573,0.01431312465992726,0.043815687734471205,0.05725249863970904
3,3,pixel_3_6,3.0,4,5,2,3,False,,0.0448967375037414,0.0,0.0,0.04313608113104565,0.04313608113104565,0.0,0.6470412169656847,0.0,0.0897934750074828,0.1319964082609997
4,4,LEAF_NODE,-2.0,-1,-1,3,4,True,,0.0,0.0,0.0,0.05530474040632054,0.0,0.0,0.8295711060948081,0.0,0.11512415349887134,0.0
5,5,LEAF_NODE,-2.0,-1,-1,3,4,True,,0.2040489717532208,0.0,0.0,0.0,0.19604705129231015,0.0,0.0,0.0,0.0,0.5999039769544691
6,6,pixel_4_6,0.5,7,8,2,3,False,,0.0,0.08319326304351518,0.0,0.0,0.7903359989133941,0.0,0.06239494728263638,0.02121428207609637,0.021647226608261606,0.02121428207609637
7,7,LEAF_NODE,-2.0,-1,-1,6,4,True,,0.0,0.4424379232505643,0.0,0.0,0.11060948081264108,0.0,0.3318284424379232,0.0,0.11512415349887134,0.0
8,8,LEAF_NODE,-2.0,-1,-1,6,4,True,,0.0,0.0,0.0,0.0,0.9477459016393441,0.0,0.0,0.02612704918032787,0.0,0.02612704918032787
9,9,pixel_4_6,0.5,10,13,1,2,False,,0.0,0.8360268817713912,0.024170845221281722,0.0,0.116114844690471,0.0,0.0,0.0,0.0,0.023687428316856086
