,node_number,feature,threshold,children_left,children_right,mother_node,node_depth,is_leaves,values,0,1,2,3,4,5,6,7,8,9
0,0,pixel_4_1,3.5,1,46,-1,0,False,,0.09999999999999958,0.09999999999999949,0.09999999999999958,0.09999999999999949,0.09999999999999949,0.09999999999999949,0.09999999999999949,0.09999999999999945,0.09999999999999958,0.09999999999999945
1,1,pixel_7_5,0.5,2,17,0,1,False,,0.008873073296224939,0.11082642528814286,0.1449268638383408,0.1420851606258242,0.005683406425032967,0.11650983171317583,0.06535917388787912,0.11884002834743934,0.14196917273959914,0.1449268638383406
2,2,pixel_2_5,2.5,3,6,1,2,False,,0.0,0.07381222571477343,0.012804161603583148,0.024604075238257812,0.0,0.20913463952519137,0.0,0.5144712132319709,0.10243329282866519,0.06274039185755742
3,3,pixel_2_4,11.5,4,5,2,3,False,,0.0,0.2,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0
4,4,LEAF_NODE,-2.0,-1,-1,3,4,True,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
5,5,LEAF_NODE,-2.0,-1,-1,3,4,True,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,6,pixel_3_3,10.5,7,10,2,3,False,,0.0,0.03263316328569337,0.016982564567044514,0.03263316328569337,0.0,0.016316581642846686,0.0,0.6823594443038484,0.1358605165363561,0.0832145663785181
7,7,pixel_6_2,12.0,8,9,6,4,False,,0.0,0.0,0.02756339581036384,0.0,0.0,0.0,0.0,0.9724366041896363,0.0,0.0
8,8,LEAF_NODE,-2.0,-1,-1,7,5,True,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
9,9,LEAF_NODE,-2.0,-1,-1,7,5,True,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,10,pixel_5_2,5.5,11,14,6,4,False,,0.0,0.08501040943789036,0.0,0.08501040943789036,0.0,0.04250520471894518,0.0,0.2167765440666204,0.3539208882720334,0.2167765440666204
11,11,pixel_6_2,2.5,12,13,10,5,False,,0.0,0.06561328334226033,0.0,0.13122656668452065,0.0,0.06561328334226033,0.0,0.3346277450455276,0.06829137653990361,0.3346277450455276
12,12,LEAF_NODE,-2.0,-1,-1,11,6,True,,0.0,0.0,0.0,0.16393442622950818,0.0,0.0,0.0,0.0,0.0,0.8360655737704917
13,13,LEAF_NODE,-2.0,-1,-1,11,6,True,,0.0,0.10939941951328422,0.0,0.10939941951328422,0.0,0.10939941951328422,0.0,0.5579370395177495,0.11386470194239788,0.0
14,14,pixel_6_2,8.0,15,16,10,5,False,,0.0,0.12068965517241377,0.0,0.0,0.0,0.0,0.0,0.0,0.8793103448275862,0.0
15,15,LEAF_NODE,-2.0,-1,-1,14,6,True,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,16,LEAF_NODE,-2.0,-1,-1,14,6,True,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
17,17,pixel_5_5,4.5,18,31,1,2,False,,0.011538374522062484,0.12194478171356231,0.18461399235299988,0.17737422794699972,0.00739059283112499,0.08868711397349986,0.08499181755793737,0.0,0.15384499362749984,0.16961410547431846
18,18,pixel_3_3,13.5,19,26,17,3,False,,0.0,0.159470286454789,0.5884719847097873,0.014497298768617183,0.0,0.014497298768617183,0.05798919507446873,0.0,0.12071220199175124,0.044361734231968576
19,19,pixel_6_3,13.5,20,23,18,4,False,,0.0,0.0,0.7808467265680359,0.021435008180299024,0.0,0.0,0.06430502454089707,0.0,0.11154953236686228,0.021863708343905008
20,20,pixel_2_4,11.5,21,22,19,5,False,,0.0,0.0,0.37919155369401975,0.06072021611440184,0.0,0.0,0.18216064834320553,0.0,0.31599296141168315,0.06193462043668989
21,21,LEAF_NODE,-2.0,-1,-1,20,6,True,,0.0,0.0,0.0,0.10889372861016046,0.0,0.0,0.32668118583048134,0.0,0.45335348237699463,0.11107160318236367
22,22,LEAF_NODE,-2.0,-1,-1,20,6,True,,0.0,0.0,0.8571428571428571,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.0
23,23,pixel_2_5,1.0,24,25,19,5,False,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24,24,LEAF_NODE,-2.0,-1,-1,23,6,True,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25,25,LEAF_NODE,-2.0,-1,-1,23,6,True,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26,26,pixel_6_2,15.0,27,30,18,4,False,,0.0,0.49270540056309187,0.18647848184577134,0.0,0.0,0.04479140005119017,0.04479140005119017,0.0,0.1398588613843285,0.09137445610442796
27,27,pixel_5_6,4.0,28,29,26,5,False,,0.0,0.6056451975369679,0.0,0.0,0.0,0.055058654321542534,0.055058654321542534,0.0,0.17191783900400015,0.11231965481594677
28,28,LEAF_NODE,-2.0,-1,-1,27,6,True,,0.0,0.7789017341040462,0.0,0.0,0.0,0.0,0.0,0.0,0.22109826589595377,0.0
29,29,LEAF_NODE,-2.0,-1,-1,27,6,True,,0.0,0.0,0.0,0.0,0.0,0.2475247524752475,0.2475247524752475,0.0,0.0,0.504950495049505
30,30,LEAF_NODE,-2.0,-1,-1,26,5,True,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,31,pixel_2_5,1.5,32,39,17,3,False,,0.015485579180904013,0.1091075448170884,0.04645673754271204,0.2330933912001434,0.0099188677106444,0.1140669786724106,0.0942292432511218,0.0,0.1651795112629761,0.21246214636200303
32,32,pixel_5_2,7.5,33,36,31,4,False,,0.0,0.07245841035120147,0.03770794824399261,0.09057301293900183,0.018114602587800368,0.3804066543438077,0.344177449168207,0.0,0.056561922365988906,0.0
33,33,pixel_0_5,5.5,34,35,32,5,False,,0.0,0.11694510739856803,0.06085918854415276,0.11694510739856803,0.0,0.6139618138424822,0.0,0.0,0.09128878281622912,0.0
34,34,LEAF_NODE,-2.0,-1,-1,33,6,True,,0.0,0.26308724832214764,0.13691275167785236,0.26308724832214764,0.0,0.13154362416107382,0.0,0.0,0.20536912751677852,0.0
