,node_number,feature,threshold,children_left,children_right,mother_node,node_depth,is_leaves,values,0,1,2,3,4,5,6,7,8,9
0,0,pixel_2_5,1.5,1,14,-1,0,False,,0.09999999999999958,0.09999999999999949,0.09999999999999958,0.09999999999999949,0.09999999999999949,0.09999999999999949,0.09999999999999949,0.09999999999999945,0.09999999999999958,0.09999999999999945
1,1,pixel_5_2,7.5,2,9,0,1,False,,0.0,0.09047010367845486,0.10140605027694939,0.03479619372248264,0.09047010367845486,0.3131657435023437,0.3479619372248264,0.0,0.02172986791648916,0.0
2,2,pixel_0_5,1.5,3,6,1,2,False,,0.0,0.14959755759089644,0.14154870940882594,0.05439911185123507,0.013599777962808767,0.5983902303635857,0.0,0.0,0.04246461282264779,0.0
3,3,pixel_1_2,13.5,4,5,2,3,False,,0.0,0.4001484780994804,0.378619153674833,0.10913140311804011,0.03637713437268004,0.0,0.0,0.0,0.07572383073496662,0.0
4,4,LEAF_NODE,-2.0,-1,-1,3,4,True,,0.0,0.8461538461538461,0.0,0.07692307692307693,0.07692307692307693,0.0,0.0,0.0,0.0,0.0
5,5,LEAF_NODE,-2.0,-1,-1,3,4,True,,0.0,0.0,0.7183098591549296,0.13802816901408452,0.0,0.0,0.0,0.0,0.14366197183098595,0.0
6,6,pixel_2_2,8.5,7,8,2,3,False,,0.0,0.0,0.0,0.02171985815602837,0.0,0.9556737588652482,0.0,0.0,0.022606382978723406,0.0
7,7,LEAF_NODE,-2.0,-1,-1,6,4,True,,0.0,0.0,0.0,0.49,0.0,0.0,0.0,0.0,0.51,0.0
8,8,LEAF_NODE,-2.0,-1,-1,6,4,True,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
9,9,pixel_5_1,7.0,10,13,1,2,False,,0.0,0.028504944735311226,0.059336823734729496,0.014252472367655613,0.17102966841186734,0.014252472367655613,0.7126236183827807,0.0,0.0,0.0
10,10,pixel_1_1,3.0,11,12,9,3,False,,0.0,0.03380476026215936,0.07036909279061745,0.01690238013107968,0.01690238013107968,0.01690238013107968,0.8451190065539841,0.0,0.0,0.0
11,11,LEAF_NODE,-2.0,-1,-1,10,4,True,,0.0,0.03773584905660377,0.0,0.0,0.018867924528301886,0.0,0.9433962264150944,0.0,0.0,0.0
12,12,LEAF_NODE,-2.0,-1,-1,10,4,True,,0.0,0.0,0.6754966887417219,0.16225165562913904,0.0,0.16225165562913904,0.0,0.0,0.0,0.0
13,13,LEAF_NODE,-2.0,-1,-1,9,3,True,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
14,14,pixel_5_3,3.5,15,22,0,1,False,,0.1392278121343807,0.1037383698256169,0.09944843723884328,0.12557802663100995,0.1037383698256169,0.016379742604044775,0.0027299571006741295,0.13922781213438054,0.13070366037105127,0.13922781213438054
15,15,pixel_5_2,4.5,16,19,14,2,False,,0.2582424440827983,0.0807817221344275,0.02402255293793471,0.24811528941288447,0.011540246019203929,0.02885061504800982,0.0,0.01765657640938201,0.060056382344836776,0.2707341716105241
16,16,pixel_2_2,5.5,17,18,15,3,False,,0.0,0.12488485470757635,0.03713777020458539,0.34789352382824834,0.017840693529653763,0.044601733824134404,0.0,0.02729626110037026,0.0,0.40034516280543037
17,17,LEAF_NODE,-2.0,-1,-1,16,4,True,,0.0,0.17429570307736086,0.05183137525915688,0.6722834261555347,0.0,0.0,0.0,0.02539737387698687,0.0,0.0761921216309606
18,18,LEAF_NODE,-2.0,-1,-1,16,4,True,,0.0,0.09730110009815215,0.028935021020441754,0.16680188588254655,0.02780031431375776,0.06950078578439439,0.0,0.028356320600032917,0.0,0.5813045723006747
19,19,pixel_3_1,1.5,20,21,15,3,False,,0.7312535012137538,0.0,0.0,0.0653559900765598,0.0,0.0,0.0,0.0,0.17005895377064031,0.0333315549390455
20,20,LEAF_NODE,-2.0,-1,-1,19,4,True,,0.0,0.0,0.0,0.25926611815127387,0.0,0.0,0.0,0.0,0.6746210217201514,0.06611286012857484
21,21,LEAF_NODE,-2.0,-1,-1,19,4,True,,0.9777171441564346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022282855843565243
22,22,pixel_4_6,0.5,23,26,14,2,False,,0.032357052674321075,0.12435259459150841,0.16717810548399215,0.015544074323938551,0.1865288918872626,0.005181358107979517,0.005181358107979517,0.24839430769653797,0.1941423160459264,0.021139941080556432
23,23,pixel_1_2,5.5,24,25,22,3,False,,0.0,0.21325471733815693,0.2991621189987808,0.027815832696281337,0.018543888464187558,0.009271944232093779,0.0,0.07565906493388523,0.31846290086966994,0.03782953246694262
24,24,LEAF_NODE,-2.0,-1,-1,23,4,True,,0.0,0.7449324324324323,0.04307432432432433,0.0,0.08277027027027027,0.0,0.0,0.0,0.12922297297297297,0.0
25,25,LEAF_NODE,-2.0,-1,-1,23,4,True,,0.0,0.059745022873808694,0.37310157141602973,0.03584701372428522,0.0,0.011949004574761739,0.0,0.09750387733005578,0.37310157141602973,0.048751938665027895
26,26,pixel_1_2,5.5,27,28,22,3,False,,0.0733422494499331,0.011744347134139613,0.0,0.0,0.3993078025607468,0.0,0.011744347134139613,0.4671901289960738,0.03667112472496655,0.0
27,27,LEAF_NODE,-2.0,-1,-1,26,4,True,,0.0,0.03333333333333333,0.0,0.0,0.9666666666666667,0.0,0.0,0.0,0.0,0.0
28,28,LEAF_NODE,-2.0,-1,-1,26,4,True,,0.1132402247041322,0.0,0.0,0.0,0.0906661929820666,0.0,0.01813323859641332,0.721340231365322,0.05662011235206609,0.0
