,node_number,feature,threshold,children_left,children_right,mother_node,node_depth,is_leaves,values,0,1,2,3,4,5,6,7,8,9
0,0,pixel_2_5,1.5,1,36,-1,0,False,,0.09999999999999958,0.09999999999999949,0.09999999999999958,0.09999999999999949,0.09999999999999949,0.09999999999999949,0.09999999999999949,0.09999999999999945,0.09999999999999958,0.09999999999999945
1,1,pixel_5_2,7.5,2,21,0,1,False,,0.0,0.09047010367845487,0.1014060502769494,0.034796193722482646,0.09047010367845487,0.3131657435023438,0.34796193722482643,0.0,0.021729867916489162,0.0
2,2,pixel_2_4,6.0,3,12,1,2,False,,0.0,0.14959755759089644,0.14154870940882594,0.05439911185123507,0.013599777962808767,0.5983902303635857,0.0,0.0,0.04246461282264779,0.0
3,3,pixel_0_4,4.5,4,9,2,3,False,,0.0,0.06377440347071583,0.022125813449023864,0.0,0.02125813449023861,0.8928416485900216,0.0,0.0,0.0,0.0
4,4,pixel_5_2,3.0,5,8,3,4,False,,0.0,0.7424242424242423,0.25757575757575757,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,5,pixel_7_7,7.5,6,7,4,5,False,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,6,LEAF_NODE,-2.0,-1,-1,5,6,True,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,7,LEAF_NODE,-2.0,-1,-1,5,6,True,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,8,LEAF_NODE,-2.0,-1,-1,4,5,True,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,9,pixel_3_3,2.5,10,11,3,4,False,,0.0,0.0,0.0,0.0,0.023255813953488372,0.9767441860465116,0.0,0.0,0.0,0.0
10,10,LEAF_NODE,-2.0,-1,-1,9,5,True,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
11,11,LEAF_NODE,-2.0,-1,-1,9,5,True,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
12,12,pixel_1_2,9.5,13,14,2,3,False,,0.0,0.30200308166409867,0.3536209553158707,0.15100154083204934,0.0,0.07550077041602467,0.0,0.0,0.11787365177195688,0.0
13,13,LEAF_NODE,-2.0,-1,-1,12,4,True,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,14,pixel_4_5,2.5,15,18,12,4,False,,0.0,0.0,0.5066225165562914,0.21633554083885212,0.0,0.10816777041942606,0.0,0.0,0.1688741721854305,0.0
15,15,pixel_1_5,3.5,16,17,14,5,False,,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.10000000000000002,0.0
16,16,LEAF_NODE,-2.0,-1,-1,15,6,True,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,17,LEAF_NODE,-2.0,-1,-1,15,6,True,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
18,18,pixel_5_3,8.0,19,20,14,5,False,,0.0,0.0,0.0,0.4949494949494949,0.0,0.24747474747474746,0.0,0.0,0.25757575757575757,0.0
19,19,LEAF_NODE,-2.0,-1,-1,18,6,True,,0.0,0.0,0.0,0.6666666666666667,0.0,0.33333333333333337,0.0,0.0,0.0,0.0
20,20,LEAF_NODE,-2.0,-1,-1,18,6,True,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
21,21,pixel_3_6,1.5,22,33,1,2,False,,0.0,0.028504944735311226,0.059336823734729496,0.014252472367655613,0.17102966841186734,0.014252472367655613,0.7126236183827807,0.0,0.0,0.0
22,22,pixel_1_1,3.0,23,28,21,3,False,,0.0,0.0343859649122807,0.07157894736842106,0.01719298245614035,0.01719298245614035,0.01719298245614035,0.8424561403508771,0.0,0.0,0.0
23,23,pixel_2_4,11.5,24,27,22,4,False,,0.0,0.038461538461538464,0.0,0.0,0.019230769230769232,0.0,0.9423076923076923,0.0,0.0,0.0
24,24,pixel_6_5,2.5,25,26,23,5,False,,0.0,0.0,0.0,0.0,0.02,0.0,0.98,0.0,0.0,0.0
25,25,LEAF_NODE,-2.0,-1,-1,24,6,True,,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0
