,node_number,feature,threshold,children_left,children_right,mother_node,node_depth,is_leaves,values,0,1,2,3,4,5,6,7,8,9
0,0,pixel_7_4,2.5,1,14,-1,0,False,,0.09999999999999958,0.09999999999999949,0.09999999999999958,0.09999999999999949,0.09999999999999949,0.09999999999999949,0.09999999999999949,0.09999999999999945,0.09999999999999958,0.09999999999999945
1,1,pixel_4_5,0.5,2,7,0,1,False,,0.0,0.0,0.0,0.021385799828913605,0.06415739948674082,0.08554319931565442,0.0,0.8071000855431996,0.0,0.02181351582549188
2,2,pixel_1_5,11.0,3,4,1,2,False,,0.0,0.0,0.0,0.199203187250996,0.199203187250996,0.398406374501992,0.0,0.20318725099601595,0.0,0.0
3,3,LEAF_NODE,-2.0,-1,-1,2,3,True,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
4,4,pixel_6_3,14.0,5,6,2,3,False,,0.0,0.0,0.0,0.3311258278145695,0.3311258278145695,0.0,0.0,0.33774834437086093,0.0,0.0
5,5,LEAF_NODE,-2.0,-1,-1,4,4,True,,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0
6,6,LEAF_NODE,-2.0,-1,-1,4,4,True,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
7,7,pixel_4_6,8.5,8,11,1,2,False,,0.0,0.0,0.0,0.0,0.04791566842357451,0.04791566842357451,0.0,0.8797316722568282,0.0,0.024436990896023
8,8,pixel_1_5,2.5,9,10,7,3,False,,0.0,0.0,0.0,0.0,0.0,0.05165289256198347,0.0,0.9220041322314052,0.0,0.026342975206611573
9,9,LEAF_NODE,-2.0,-1,-1,8,4,True,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
10,10,LEAF_NODE,-2.0,-1,-1,8,4,True,,0.0,0.0,0.0,0.0,0.0,0.02651113467656415,0.0,0.9464475079533404,0.0,0.027041357370095435
11,11,pixel_1_5,4.5,12,13,7,3,False,,0.0,0.0,0.0,0.0,0.662251655629139,0.0,0.0,0.33774834437086093,0.0,0.0
12,12,LEAF_NODE,-2.0,-1,-1,11,4,True,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
13,13,LEAF_NODE,-2.0,-1,-1,11,4,True,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
14,14,pixel_5_3,1.5,15,22,0,1,False,,0.1100941196787839,0.11009411967878381,0.1100941196787839,0.10793541144978805,0.10361799499179652,0.10145928676280076,0.11009411967878381,0.028624471116483783,0.1100941196787839,0.10789223728520808
15,15,pixel_4_6,1.5,16,19,14,2,False,,0.21723127868293915,0.04281280102750735,0.022280131146968113,0.24082200577972884,0.03210960077063051,0.16054800385315257,0.016054800385315256,0.0,0.03342019672045217,0.23472118163330902
16,16,pixel_1_5,11.5,17,18,15,3,False,,0.02993941670971681,0.10067862677875357,0.02993941670971681,0.44586249002019435,0.028765321936786735,0.1725919316207204,0.014382660968393367,0.0,0.08981825012915043,0.0880218851265674
17,17,LEAF_NODE,-2.0,-1,-1,16,4,True,,0.0,0.07346657270941721,0.038232604165104885,0.14693314541883443,0.07346657270941721,0.4040661499017946,0.03673328635470861,0.0,0.11469781249531463,0.11240385624540834
18,18,LEAF_NODE,-2.0,-1,-1,16,4,True,,0.04920547628006599,0.1181896243981977,0.024602738140032995,0.6382239717502676,0.0,0.02363792487963954,0.0,0.0,0.07380821442009898,0.072332050131697
19,19,pixel_4_5,9.5,20,21,15,3,False,,0.3282161530353468,0.008522835982369893,0.01774141367758631,0.11931970375317852,0.03409134392947957,0.1534110476826581,0.017045671964739786,0.0,0.0,0.32165182997463987
20,20,LEAF_NODE,-2.0,-1,-1,19,4,True,,0.8160502184749829,0.0,0.0,0.0,0.0,0.03015570188934704,0.0,0.0,0.0,0.1537940796356699
21,21,LEAF_NODE,-2.0,-1,-1,19,4,True,,0.13602110388035948,0.011880631176715893,0.024731109796429004,0.1663288364740225,0.04752252470686357,0.20197073000417015,0.023761262353431786,0.0,0.0,0.3877838016080069
22,22,pixel_4_6,0.5,23,26,14,2,False,,0.03765888727587441,0.15558289311817133,0.16946499274143495,0.018091034083508296,0.15196468630146967,0.0615095158839282,0.17367392720167962,0.04797742238946399,0.16193321528626006,0.022143425718214153
23,23,pixel_6_3,11.5,24,25,22,3,False,,0.0,0.23629956527466792,0.26993902553776167,0.017290212093268385,0.023053616124357846,0.08645106046634192,0.10950467659069976,0.005878672111711251,0.23394715546606004,0.017636016335133755
24,24,LEAF_NODE,-2.0,-1,-1,23,4,True,,0.0,0.1523186630773342,0.11097502595634352,0.04569559892320026,0.03046373261546684,0.0761593315386671,0.03046373261546684,0.0,0.5073144043718558,0.04660951090166427
25,25,LEAF_NODE,-2.0,-1,-1,23,4,True,,0.0,0.2874183062187555,0.36669959015928133,0.0,0.018543116530242293,0.09271558265121146,0.15761649050705948,0.00945698943042357,0.06754992450302551,0.0
