,node_number,feature,threshold,children_left,children_right,mother_node,node_depth,is_leaves,values,0,1,2,3,4,5,6,7,8,9
0,0,pixel_3_4,2.5,1,26,-1,0,False,,0.09999999999999958,0.09999999999999949,0.09999999999999958,0.09999999999999949,0.09999999999999949,0.09999999999999949,0.09999999999999949,0.09999999999999945,0.09999999999999958,0.09999999999999945
1,1,pixel_1_5,4.5,2,13,0,1,False,,0.4716001947544621,0.0,0.028873481311497657,0.009247062642244347,0.1387059396336652,0.08322356378019911,0.2589177539828417,0.009432003895089235,0.0,0.0
2,2,pixel_7_6,0.5,3,8,1,2,False,,0.021205821205821207,0.0,0.021205821205821207,0.0,0.3056133056133056,0.08149688149688149,0.5704781704781704,0.0,0.0,0.0
3,3,pixel_4_6,0.5,4,7,2,3,False,,0.0,0.0,0.0,0.0,0.75,0.2,0.05,0.0,0.0,0.0
4,4,pixel_0_2,3.5,5,6,3,4,False,,0.0,0.0,0.0,0.0,0.0,0.8,0.2,0.0,0.0,0.0
5,5,LEAF_NODE,-2.0,-1,-1,4,5,True,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
6,6,LEAF_NODE,-2.0,-1,-1,4,5,True,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
7,7,LEAF_NODE,-2.0,-1,-1,3,4,True,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
8,8,pixel_0_2,12.0,9,12,2,3,False,,0.03578947368421053,0.0,0.03578947368421053,0.0,0.0,0.0,0.928421052631579,0.0,0.0,0.0
9,9,pixel_3_6,2.0,10,11,8,4,False,,0.03711790393013101,0.0,0.0,0.0,0.0,0.0,0.962882096069869,0.0,0.0,0.0
10,10,LEAF_NODE,-2.0,-1,-1,9,5,True,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
11,11,LEAF_NODE,-2.0,-1,-1,9,5,True,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,12,LEAF_NODE,-2.0,-1,-1,8,4,True,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,13,pixel_4_3,12.5,14,19,1,2,False,,0.8458938900752595,0.0,0.03524557875313579,0.016931699597094643,0.0,0.0846584979854732,0.0,0.017270333589036537,0.0,0.0
14,14,pixel_7_6,7.5,15,16,13,3,False,,0.96,0.0,0.03999999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,15,LEAF_NODE,-2.0,-1,-1,14,4,True,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,16,pixel_4_6,3.0,17,18,14,4,False,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,17,LEAF_NODE,-2.0,-1,-1,16,5,True,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18,18,LEAF_NODE,-2.0,-1,-1,16,5,True,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,19,pixel_1_5,13.0,20,23,13,3,False,,0.0,0.0,0.0,0.14245014245014245,0.0,0.7122507122507121,0.0,0.1452991452991453,0.0,0.0
20,20,pixel_6_1,1.5,21,22,19,4,False,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
21,21,LEAF_NODE,-2.0,-1,-1,20,5,True,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
22,22,LEAF_NODE,-2.0,-1,-1,20,5,True,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
23,23,pixel_4_3,15.5,24,25,19,4,False,,0.0,0.0,0.0,0.495049504950495,0.0,0.0,0.0,0.504950495049505,0.0,0.0
24,24,LEAF_NODE,-2.0,-1,-1,23,5,True,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
25,25,LEAF_NODE,-2.0,-1,-1,23,5,True,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
26,26,pixel_3_6,0.5,27,42,0,1,False,,0.0,0.12691064251623302,0.11914060317850456,0.1244221985453265,0.08958398295263507,0.10451464677807426,0.05723421133085019,0.12437242966590832,0.12691064251623313,0.12691064251623296
27,27,pixel_3_2,3.5,28,35,26,2,False,,0.0,0.1816932509394935,0.1698124344474068,0.17427719988073867,0.044496306352529026,0.13348891905758706,0.07786853611692579,0.056732790599474496,0.13893744636606004,0.022693116239789802
28,28,pixel_1_5,11.5,29,32,27,3,False,,0.0,0.09917261702368799,0.37159372419487996,0.4066077297971208,0.0,0.0,0.0,0.06069364161849705,0.061932287365813334,0.0
29,29,pixel_2_3,10.5,30,31,28,4,False,,0.0,0.16918575041649034,0.6823537535930386,0.12688931281236773,0.0,0.0,0.0,0.02157118317810252,0.0,0.0
30,30,LEAF_NODE,-2.0,-1,-1,29,5,True,,0.0,0.0,0.8058781701825075,0.16591609386110454,0.0,0.0,0.0,0.028205735956387774,0.0,0.0
31,31,LEAF_NODE,-2.0,-1,-1,29,5,True,,0.0,0.7192660550458716,0.28073394495412846,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,32,pixel_4_2,2.5,33,34,28,4,False,,0.0,0.037348984336293294,0.09718358169137542,0.6536072258851325,0.0,0.0,0.0,0.09523991005754788,0.1166202980296505,0.0
33,33,LEAF_NODE,-2.0,-1,-1,32,5,True,,0.0,0.049771963148432186,0.1036069436967364,0.8212373919491309,0.0,0.0,0.0,0.025383701205700417,0.0,0.0
34,34,LEAF_NODE,-2.0,-1,-1,32,5,True,,0.0,0.0,0.0778721065168265,0.1496365968362548,0.0,0.0,0.0,0.3052586575459598,0.46723263910095897,0.0
35,35,pixel_2_3,14.5,36,39,27,3,False,,0.0,0.23097284165488288,0.04931288299068144,0.03553428333152044,0.07106856666304089,0.21320569998912267,0.12436999166032156,0.05436745349722628,0.18492331121505534,0.036244968998150856
36,36,pixel_1_5,9.0,37,38,35,4,False,,0.0,0.04245585457570134,0.07070199455871898,0.05094702549084161,0.06792936732112215,0.26322629836934835,0.12736756372710403,0.07794894900098766,0.24745698095551633,0.05196596600065844
37,37,LEAF_NODE,-2.0,-1,-1,36,5,True,,0.0,0.016531937003198417,0.12044696959473136,0.033063874006396834,0.08265968501599208,0.396766488076762,0.24797905504797627,0.0,0.06882683976841791,0.033725151486524774
38,38,LEAF_NODE,-2.0,-1,-1,36,5,True,,0.0,0.06983190462957024,0.018170546612796344,0.06983190462957024,0.052373928472177686,0.12220583310174793,0.0,0.1602642211248637,0.4360931187071121,0.07122854272216166
39,39,pixel_4_6,1.5,40,41,35,4,False,,0.0,0.6656012784658408,0.0,0.0,0.07830603276068716,0.09788254095085895,0.11745904914103075,0.0,0.0407510986815821,0.0
40,40,LEAF_NODE,-2.0,-1,-1,39,5,True,,0.0,0.8079534432589717,0.0,0.0,0.0475266731328807,0.07129000969932103,0.02376333656644035,0.0,0.049466537342386034,0.0
41,41,LEAF_NODE,-2.0,-1,-1,39,5,True,,0.0,0.0,0.0,0.0,0.22222222222222224,0.22222222222222224,0.5555555555555556,0.0,0.0,0.0
