,node_number,feature,threshold,children_left,children_right,mother_node,node_depth,is_leaves,values,0,1
0,0,worst perimeter,104.95000076293945,1,14,-1,0,False,,0.5000000000000013,0.5000000000000022
1,1,worst concave points,0.1347000002861023,2,7,0,1,False,,0.04971873401897838,0.9502812659810222
2,2,area error,48.97500038146973,3,4,1,2,False,,0.00768899550962662,0.9923110044903735
3,3,LEAF_NODE,-2.0,-1,-1,2,3,True,,0.0,1.0
4,4,worst compactness,0.16347000002861023,5,6,2,3,False,,0.6281407035175879,0.37185929648241206
5,5,LEAF_NODE,-2.0,-1,-1,4,4,True,,1.0,0.0
6,6,LEAF_NODE,-2.0,-1,-1,4,4,True,,0.0,1.0
7,7,worst texture,26.90000057220459,8,9,1,2,False,,0.5588673621460507,0.44113263785394946
8,8,LEAF_NODE,-2.0,-1,-1,7,3,True,,0.0,1.0
9,9,perimeter error,1.6675000190734863,10,11,7,3,False,,0.9101941747572814,0.08980582524271845
10,10,LEAF_NODE,-2.0,-1,-1,9,4,True,,0.0,1.0
11,11,worst smoothness,0.13859999924898148,12,13,9,4,False,,1.0,0.0
12,12,LEAF_NODE,-2.0,-1,-1,11,5,True,,1.0,0.0
13,13,LEAF_NODE,-2.0,-1,-1,11,5,True,,1.0,0.0
14,14,worst texture,20.645000457763672,15,20,0,1,False,,0.908458326890367,0.09154167310963376
15,15,worst perimeter,116.79999923706055,16,17,14,2,False,,0.457875457875458,0.5421245421245423
16,16,LEAF_NODE,-2.0,-1,-1,15,3,True,,0.0,1.0
17,17,fractal dimension error,0.00209500000346452,18,19,15,3,False,,0.931098696461825,0.06890130353817506
18,18,LEAF_NODE,-2.0,-1,-1,17,4,True,,0.0,1.0
19,19,LEAF_NODE,-2.0,-1,-1,17,4,True,,1.0,0.0
20,20,mean concave points,0.028350000269711018,21,22,14,2,False,,0.9656153801475287,0.034384619852471474
21,21,LEAF_NODE,-2.0,-1,-1,20,3,True,,0.0,1.0
22,22,mean concave points,0.048785001039505005,23,26,20,3,False,,0.9782288908502502,0.021771109149749977
23,23,worst area,886.7999877929688,24,25,22,4,False,,0.7525083612040133,0.24749163879598665
24,24,LEAF_NODE,-2.0,-1,-1,23,5,True,,0.0,1.0
25,25,LEAF_NODE,-2.0,-1,-1,23,5,True,,1.0,0.0
26,26,LEAF_NODE,-2.0,-1,-1,22,4,True,,1.0,0.0
