,node_number,feature,threshold,children_left,children_right,mother_node,node_depth,is_leaves,values,0,1
0,0,worst perimeter,106.04999923706055,1,8,-1,0,False,,0.5000000000000013,0.5000000000000022
1,1,worst concave points,0.14409999549388885,2,5,0,1,False,,0.0678683896188512,0.9321316103811496
2,2,radius error,0.6430999934673309,3,4,1,2,False,,0.021650020206685536,0.9783499797933148
3,3,LEAF_NODE,-2.0,-1,-1,2,3,True,,0.007386397210896414,0.9926136027891036
4,4,LEAF_NODE,-2.0,-1,-1,2,3,True,,0.6281407035175879,0.37185929648241206
5,5,worst texture,23.47000026702881,6,7,1,2,False,,0.7976298997265269,0.2023701002734731
6,6,LEAF_NODE,-2.0,-1,-1,5,3,True,,0.0,1.0
7,7,LEAF_NODE,-2.0,-1,-1,5,3,True,,1.0,0.0
8,8,worst texture,20.645000457763672,9,12,0,1,False,,0.928317726832419,0.07168227316758172
9,9,worst perimeter,116.79999923706055,10,11,8,2,False,,0.4343293954134817,0.5656706045865187
10,10,LEAF_NODE,-2.0,-1,-1,9,3,True,,0.0,1.0
11,11,LEAF_NODE,-2.0,-1,-1,9,3,True,,1.0,0.0
12,12,worst smoothness,0.10930000245571136,13,14,8,2,False,,0.9697835851367907,0.030216414863209546
13,13,LEAF_NODE,-2.0,-1,-1,12,3,True,,0.4578754578754578,0.5421245421245421
14,14,LEAF_NODE,-2.0,-1,-1,12,3,True,,0.9866240886907272,0.013375911309272783
