,node_number,feature,threshold,children_left,children_right,mother_node,node_depth,is_leaves,values,0,1
0,0,mean concave points,0.051455000415444374,1,22,-1,0,False,,0.5000000000000014,0.5000000000000023
1,1,worst radius,16.829999923706055,2,17,0,1,False,,0.0921440606571189,0.9078559393428822
2,2,area error,48.70000076293945,3,14,1,2,False,,0.03602513113147734,0.9639748688685231
3,3,worst fractal dimension,0.11914999783039093,4,13,2,3,False,,0.02202643171806168,0.9779735682819387
4,4,mean concave points,0.05009999871253967,5,10,3,4,False,,0.014792899408284025,0.9852071005917161
5,5,smoothness error,0.003294000052846968,6,9,4,5,False,,0.007517892584350754,0.9924821074156494
6,6,fractal dimension error,0.0013230000040493906,7,8,5,6,False,,0.36023054755043227,0.6397694524495677
7,7,LEAF_NODE,-2.0,-1,-1,6,7,True,,1.0,0.0
8,8,LEAF_NODE,-2.0,-1,-1,6,7,True,,0.0,1.0
9,9,LEAF_NODE,-2.0,-1,-1,5,6,True,,0.0,1.0
10,10,mean texture,16.980000019073486,11,12,4,5,False,,0.45787545787545786,0.5421245421245422
11,11,LEAF_NODE,-2.0,-1,-1,10,6,True,,1.0,0.0
12,12,LEAF_NODE,-2.0,-1,-1,10,6,True,,0.0,1.0
13,13,LEAF_NODE,-2.0,-1,-1,3,4,True,,1.0,0.0
14,14,smoothness error,0.005083499941974878,15,16,2,3,False,,0.7716049382716049,0.2283950617283951
15,15,LEAF_NODE,-2.0,-1,-1,14,4,True,,0.0,1.0
16,16,LEAF_NODE,-2.0,-1,-1,14,4,True,,1.0,0.0
17,17,worst texture,26.755000114440918,18,19,1,2,False,,0.6847230675593429,0.31527693244065746
18,18,LEAF_NODE,-2.0,-1,-1,17,3,True,,0.0,1.0
19,19,concave points error,0.010510500054806471,20,21,17,3,False,,0.9382819015846537,0.061718098415346125
20,20,LEAF_NODE,-2.0,-1,-1,19,4,True,,1.0,0.0
21,21,LEAF_NODE,-2.0,-1,-1,19,4,True,,0.0,1.0
22,22,worst concave points,0.11134999990463257,23,26,0,1,False,,0.930142159040427,0.06985784095957369
23,23,mean fractal dimension,0.056074999272823334,24,25,22,2,False,,0.1445086705202312,0.8554913294797689
24,24,LEAF_NODE,-2.0,-1,-1,23,3,True,,1.0,0.0
25,25,LEAF_NODE,-2.0,-1,-1,23,3,True,,0.0,1.0
26,26,mean perimeter,71.0250015258789,27,28,22,2,False,,0.9697835851367906,0.030216414863209543
27,27,LEAF_NODE,-2.0,-1,-1,26,3,True,,0.0,1.0
28,28,radius error,0.17840000241994858,29,30,26,3,False,,0.9782288908502502,0.021771109149749977
29,29,LEAF_NODE,-2.0,-1,-1,28,4,True,,0.0,1.0
30,30,worst concavity,0.1959500014781952,31,32,28,4,False,,0.9825069440340407,0.017493055965959497
31,31,LEAF_NODE,-2.0,-1,-1,30,5,True,,0.0,1.0
32,32,worst radius,14.855000019073486,33,38,30,5,False,,0.9868225796877783,0.013177420312221787
33,33,mean radius,12.425000190734863,34,35,32,6,False,,0.7170172084130019,0.2829827915869981
34,34,LEAF_NODE,-2.0,-1,-1,33,7,True,,1.0,0.0
35,35,mean concavity,0.090914998203516,36,37,33,7,False,,0.0,1.0
36,36,LEAF_NODE,-2.0,-1,-1,35,8,True,,0.0,1.0
37,37,LEAF_NODE,-2.0,-1,-1,35,8,True,,0.0,1.0
38,38,radius error,0.24755000323057175,39,42,32,6,False,,0.9954667973535899,0.004533202646410202
39,39,worst smoothness,0.1348000019788742,40,41,38,7,False,,0.894134477825465,0.10586552217453506
40,40,LEAF_NODE,-2.0,-1,-1,39,8,True,,0.0,1.0
41,41,LEAF_NODE,-2.0,-1,-1,39,8,True,,1.0,0.0
42,42,LEAF_NODE,-2.0,-1,-1,38,7,True,,1.0,0.0
