,node_number,feature,threshold,children_left,children_right,mother_node,node_depth,is_leaves,values,0,1
0,0,worst perimeter,107.20000076293945,1,14,-1,0,False,,0.5000000000000013,0.5000000000000022
1,1,worst concave points,0.13505000621080399,2,9,0,1,False,,0.07298688890068485,0.927013111099316
2,2,radius error,1.047549992799759,3,8,1,2,False,,0.014664476771468796,0.9853355232285314
3,3,worst texture,33.35000038146973,4,5,2,3,False,,0.007386397210896414,0.9926136027891036
4,4,LEAF_NODE,-2.0,-1,-1,3,4,True,,0.0,1.0
5,5,mean texture,23.199999809265137,6,7,3,4,False,,0.10766580534022395,0.8923341946597761
6,6,LEAF_NODE,-2.0,-1,-1,5,5,True,,1.0,0.0
7,7,LEAF_NODE,-2.0,-1,-1,5,5,True,,0.0,1.0
8,8,LEAF_NODE,-2.0,-1,-1,2,3,True,,1.0,0.0
9,9,worst texture,25.9399995803833,10,11,1,2,False,,0.628140703517588,0.37185929648241217
10,10,LEAF_NODE,-2.0,-1,-1,9,3,True,,0.0,1.0
11,11,concavity error,0.06045500002801418,12,13,9,3,False,,0.938281901584654,0.06171809841534613
12,12,LEAF_NODE,-2.0,-1,-1,11,4,True,,1.0,0.0
13,13,LEAF_NODE,-2.0,-1,-1,11,4,True,,0.0,1.0
14,14,texture error,0.5196499973535538,15,16,0,1,False,,0.9429546831121638,0.057045316887836726
15,15,LEAF_NODE,-2.0,-1,-1,14,2,True,,0.0,1.0
16,16,worst radius,16.800000190734863,17,24,14,2,False,,0.9665857650843823,0.03341423491561785
17,17,worst smoothness,0.13000000268220901,18,19,16,3,False,,0.6847230675593426,0.3152769324406574
18,18,LEAF_NODE,-2.0,-1,-1,17,4,True,,0.0,1.0
19,19,area error,23.230000495910645,20,23,17,4,False,,0.8837391987431265,0.11626080125687353
20,20,mean radius,13.959999561309814,21,22,19,5,False,,0.45787545787545786,0.5421245421245422
21,21,LEAF_NODE,-2.0,-1,-1,20,6,True,,1.0,0.0
22,22,LEAF_NODE,-2.0,-1,-1,20,6,True,,0.0,1.0
23,23,LEAF_NODE,-2.0,-1,-1,19,5,True,,1.0,0.0
24,24,worst concavity,0.1871500015258789,25,28,16,3,False,,0.9953962921488118,0.0046037078511882625
25,25,radius error,0.35920000076293945,26,27,24,4,False,,0.8351893095768373,0.1648106904231626
26,26,LEAF_NODE,-2.0,-1,-1,25,5,True,,0.0,1.0
27,27,LEAF_NODE,-2.0,-1,-1,25,5,True,,1.0,0.0
28,28,LEAF_NODE,-2.0,-1,-1,24,4,True,,1.0,0.0
