,node_number,feature,threshold,children_left,children_right,mother_node,node_depth,is_leaves,values,0,1
0,0,worst perimeter,105.25,1,16,-1,0,False,,0.5000000000000016,0.5000000000000023
1,1,worst concave points,0.18074999749660492,2,15,0,1,False,,0.06732737261661108,0.9326726273833896
2,2,area error,48.97500038146973,3,12,1,2,False,,0.041514447027565626,0.9584855529724349
3,3,mean concave points,0.05594999901950359,4,9,2,3,False,,0.02829975096219155,0.9717002490378088
4,4,worst texture,33.35000038146973,5,6,3,4,False,,0.0074845817615711635,0.9925154182384289
5,5,LEAF_NODE,-2.0,-1,-1,4,5,True,,0.0,1.0
6,6,worst texture,33.55999946594238,7,8,4,5,False,,0.11499540018399264,0.8850045998160075
7,7,LEAF_NODE,-2.0,-1,-1,6,6,True,,1.0,0.0
8,8,LEAF_NODE,-2.0,-1,-1,6,6,True,,0.0,1.0
9,9,worst texture,25.890000343322754,10,11,3,4,False,,0.3877973112719752,0.612202688728025
10,10,LEAF_NODE,-2.0,-1,-1,9,5,True,,0.0,1.0
11,11,LEAF_NODE,-2.0,-1,-1,9,5,True,,1.0,0.0
12,12,mean symmetry,0.16664999723434448,13,14,2,3,False,,0.6281407035175879,0.37185929648241206
13,13,LEAF_NODE,-2.0,-1,-1,12,4,True,,1.0,0.0
14,14,LEAF_NODE,-2.0,-1,-1,12,4,True,,0.0,1.0
15,15,LEAF_NODE,-2.0,-1,-1,1,2,True,,1.0,0.0
16,16,worst concave points,0.1407499983906746,17,22,0,1,False,,0.9357708581968107,0.06422914180318992
17,17,worst area,957.4500122070312,18,21,16,2,False,,0.6568778979907264,0.3431221020092737
18,18,concave points error,0.016920000314712524,19,20,17,3,False,,0.1838235294117647,0.8161764705882353
19,19,LEAF_NODE,-2.0,-1,-1,18,4,True,,0.0,1.0
20,20,LEAF_NODE,-2.0,-1,-1,18,4,True,,1.0,0.0
21,21,LEAF_NODE,-2.0,-1,-1,17,3,True,,1.0,0.0
22,22,worst concavity,0.20340000092983246,23,24,16,2,False,,0.9951312586354366,0.004868741364563465
23,23,LEAF_NODE,-2.0,-1,-1,22,3,True,,0.0,1.0
24,24,LEAF_NODE,-2.0,-1,-1,22,3,True,,1.0,0.0
