,node_number,feature,threshold,children_left,children_right,mother_node,node_depth,is_leaves,values,0,1
0,0,worst perimeter,105.95000076293945,1,18,-1,0,False,,0.5000000000000016,0.5000000000000023
1,1,worst concave points,0.13520000129938126,2,11,0,1,False,,0.07474857298178861,0.9252514270182122
2,2,area error,48.97500038146973,3,8,1,2,False,,0.014989806931286724,0.9850101930687134
3,3,smoothness error,0.003309000050649047,4,7,2,3,False,,0.007619628162145686,0.9923803718378544
4,4,fractal dimension error,0.0013230000040493906,5,6,3,4,False,,0.45787545787545786,0.5421245421245422
5,5,LEAF_NODE,-2.0,-1,-1,4,5,True,,1.0,0.0
6,6,LEAF_NODE,-2.0,-1,-1,4,5,True,,0.0,1.0
7,7,LEAF_NODE,-2.0,-1,-1,3,4,True,,0.0,1.0
8,8,worst perimeter,87.06999969482422,9,10,2,3,False,,0.45787545787545786,0.5421245421245422
9,9,LEAF_NODE,-2.0,-1,-1,8,4,True,,1.0,0.0
10,10,LEAF_NODE,-2.0,-1,-1,8,4,True,,0.0,1.0
11,11,worst texture,25.9399995803833,12,15,1,2,False,,0.6552125800815376,0.3447874199184625
12,12,mean smoothness,0.12265000119805336,13,14,11,3,False,,0.19440124416796264,0.8055987558320373
13,13,LEAF_NODE,-2.0,-1,-1,12,4,True,,0.0,1.0
14,14,LEAF_NODE,-2.0,-1,-1,12,4,True,,1.0,0.0
15,15,concavity error,0.06045500002801418,16,17,11,3,False,,0.931098696461825,0.06890130353817506
16,16,LEAF_NODE,-2.0,-1,-1,15,4,True,,1.0,0.0
17,17,LEAF_NODE,-2.0,-1,-1,15,4,True,,0.0,1.0
18,18,worst texture,20.585000038146973,19,22,0,1,False,,0.9204514915345341,0.07954850846546646
19,19,mean concave points,0.07508499920368195,20,21,18,2,False,,0.43808411214953275,0.5619158878504674
20,20,LEAF_NODE,-2.0,-1,-1,19,3,True,,0.0,1.0
21,21,LEAF_NODE,-2.0,-1,-1,19,3,True,,1.0,0.0
22,22,mean concave points,0.050005000084638596,23,30,18,2,False,,0.9693364115314038,0.03066358846859653
23,23,compactness error,0.018389999866485596,24,29,22,3,False,,0.7070135746606335,0.2929864253393666
24,24,fractal dimension error,0.001281999982893467,25,26,23,4,False,,0.9441087613293051,0.055891238670694864
25,25,LEAF_NODE,-2.0,-1,-1,24,5,True,,0.0,1.0
26,26,worst compactness,0.1266299970448017,27,28,24,5,False,,1.0,0.0
27,27,LEAF_NODE,-2.0,-1,-1,26,6,True,,1.0,0.0
28,28,LEAF_NODE,-2.0,-1,-1,26,6,True,,1.0,0.0
29,29,LEAF_NODE,-2.0,-1,-1,23,4,True,,0.0,1.0
30,30,LEAF_NODE,-2.0,-1,-1,22,3,True,,1.0,0.0
