,node_number,feature,threshold,children_left,children_right,mother_node,node_depth,is_leaves,values,0,1
0,0,worst perimeter,101.64999771118164,1,10,-1,0,False,,0.5000000000000014,0.5000000000000023
1,1,worst concave points,0.18074999749660492,2,9,0,1,False,,0.02992936669460074,0.9700706333053996
2,2,mean radius,14.694999694824219,3,8,1,2,False,,0.015192027224112786,0.9848079727758875
3,3,worst texture,33.35000038146973,4,5,2,3,False,,0.0076541546751576735,0.9923458453248424
4,4,LEAF_NODE,-2.0,-1,-1,3,4,True,,0.0,1.0
5,5,mean texture,23.199999809265137,6,7,3,4,False,,0.1445086705202312,0.8554913294797689
6,6,LEAF_NODE,-2.0,-1,-1,5,5,True,,1.0,0.0
7,7,LEAF_NODE,-2.0,-1,-1,5,5,True,,0.0,1.0
8,8,LEAF_NODE,-2.0,-1,-1,2,3,True,,1.0,0.0
9,9,LEAF_NODE,-2.0,-1,-1,1,2,True,,1.0,0.0
10,10,worst concavity,0.2070000022649765,11,12,0,1,False,,0.8869616635458762,0.1130383364541247
11,11,LEAF_NODE,-2.0,-1,-1,10,2,True,,0.0,1.0
12,12,mean concave points,0.0454500000923872,13,20,10,2,False,,0.9382819015846543,0.0617180984153463
13,13,worst area,957.4500122070312,14,19,12,3,False,,0.5296610169491527,0.47033898305084765
14,14,mean radius,13.904999732971191,15,18,13,4,False,,0.21968365553602812,0.780316344463972
15,15,mean radius,13.164999961853027,16,17,14,5,False,,0.7716049382716049,0.2283950617283951
16,16,LEAF_NODE,-2.0,-1,-1,15,6,True,,0.0,1.0
17,17,LEAF_NODE,-2.0,-1,-1,15,6,True,,1.0,0.0
18,18,LEAF_NODE,-2.0,-1,-1,14,5,True,,0.0,1.0
19,19,LEAF_NODE,-2.0,-1,-1,13,4,True,,1.0,0.0
20,20,worst concave points,0.11134999990463257,21,24,12,3,False,,0.982886216466235,0.01711378353376507
21,21,radius error,0.5379000008106232,22,23,20,4,False,,0.45787545787545786,0.5421245421245422
22,22,LEAF_NODE,-2.0,-1,-1,21,5,True,,1.0,0.0
23,23,LEAF_NODE,-2.0,-1,-1,21,5,True,,0.0,1.0
24,24,mean texture,15.400000095367432,25,28,20,4,False,,0.9913058802796217,0.008694119720378332
25,25,mean perimeter,99.1349983215332,26,27,24,5,False,,0.8085381630012937,0.19146183699870636
26,26,LEAF_NODE,-2.0,-1,-1,25,6,True,,0.0,1.0
27,27,LEAF_NODE,-2.0,-1,-1,25,6,True,,1.0,0.0
28,28,LEAF_NODE,-2.0,-1,-1,24,5,True,,1.0,0.0
