,node_number,feature,threshold,children_left,children_right,mother_node,node_depth,is_leaves,values,0,1
0,0,mean concave points,0.049230000004172325,1,12,-1,0,False,,0.5000000000000014,0.5000000000000023
1,1,worst area,893.6499938964844,2,7,0,1,False,,0.07444907683144737,0.9255509231685535
2,2,area error,48.70000076293945,3,6,1,2,False,,0.0287819479622381,0.9712180520377623
3,3,worst smoothness,0.17764999717473984,4,5,2,3,False,,0.014601098002569797,0.9853989019974303
4,4,LEAF_NODE,-2.0,-1,-1,3,4,True,,0.007354238983350004,0.99264576101665
5,5,LEAF_NODE,-2.0,-1,-1,3,4,True,,1.0,0.0
6,6,LEAF_NODE,-2.0,-1,-1,2,3,True,,1.0,0.0
7,7,mean texture,17.384999752044678,8,9,1,2,False,,0.7976298997265268,0.20237010027347307
8,8,LEAF_NODE,-2.0,-1,-1,7,3,True,,0.0,1.0
9,9,worst perimeter,109.3499984741211,10,11,7,3,False,,1.0,0.0
10,10,LEAF_NODE,-2.0,-1,-1,9,4,True,,1.0,0.0
11,11,LEAF_NODE,-2.0,-1,-1,9,4,True,,1.0,0.0
12,12,worst concavity,0.21620000153779984,13,14,0,1,False,,0.9241271383087805,0.07587286169122032
13,13,LEAF_NODE,-2.0,-1,-1,12,2,True,,0.0,1.0
14,14,area error,22.109999656677246,15,18,12,2,False,,0.9585782255807448,0.04142177441925564
15,15,mean texture,19.704999923706055,16,17,14,3,False,,0.41993281075027994,0.5800671892497201
16,16,LEAF_NODE,-2.0,-1,-1,15,4,True,,0.0,1.0
17,17,LEAF_NODE,-2.0,-1,-1,15,4,True,,0.8351893095768373,0.1648106904231626
18,18,concave points error,0.046845000237226486,19,20,14,3,False,,0.9869196323356116,0.013080367664388432
19,19,LEAF_NODE,-2.0,-1,-1,18,4,True,,0.9912415670493551,0.008758432950645066
20,20,LEAF_NODE,-2.0,-1,-1,18,4,True,,0.0,1.0
