,node_number,feature,threshold,children_left,children_right,mother_node,node_depth,is_leaves,values,0,1
0,0,worst perimeter,105.95000076293945,1,22,-1,0,False,,0.5000000000000013,0.5000000000000022
1,1,worst concave points,0.15890000015497208,2,19,0,1,False,,0.09250449307537804,0.9074955069246229
2,2,area error,48.97500038146973,3,16,1,2,False,,0.04220596510973554,0.957794034890265
3,3,worst concave points,0.13505000621080399,4,13,2,3,False,,0.0287819479622381,0.9712180520377623
4,4,smoothness error,0.0033490000059828162,5,8,3,4,False,,0.014923591212989494,0.9850764087870106
5,5,fractal dimension error,0.0013230000040493906,6,7,4,5,False,,0.2525252525252525,0.7474747474747475
6,6,LEAF_NODE,-2.0,-1,-1,5,6,True,,1.0,0.0
7,7,LEAF_NODE,-2.0,-1,-1,5,6,True,,0.0,1.0
8,8,worst texture,33.26999855041504,9,10,4,5,False,,0.00768899550962662,0.9923110044903735
9,9,LEAF_NODE,-2.0,-1,-1,8,6,True,,0.0,1.0
10,10,worst texture,33.79999923706055,11,12,8,6,False,,0.12339585389930897,0.8766041461006912
11,11,LEAF_NODE,-2.0,-1,-1,10,7,True,,1.0,0.0
12,12,LEAF_NODE,-2.0,-1,-1,10,7,True,,0.0,1.0
13,13,mean texture,20.78499984741211,14,15,3,4,False,,0.4032258064516128,0.5967741935483871
14,14,LEAF_NODE,-2.0,-1,-1,13,5,True,,0.0,1.0
15,15,LEAF_NODE,-2.0,-1,-1,13,5,True,,1.0,0.0
16,16,fractal dimension error,0.004316499922424555,17,18,2,3,False,,0.6281407035175879,0.37185929648241206
17,17,LEAF_NODE,-2.0,-1,-1,16,4,True,,1.0,0.0
18,18,LEAF_NODE,-2.0,-1,-1,16,4,True,,0.0,1.0
19,19,worst texture,23.47000026702881,20,21,1,2,False,,0.8710801393728222,0.1289198606271777
20,20,LEAF_NODE,-2.0,-1,-1,19,3,True,,0.0,1.0
21,21,LEAF_NODE,-2.0,-1,-1,19,3,True,,1.0,0.0
22,22,worst concavity,0.2180500030517578,23,26,0,1,False,,0.9263355823470859,0.07366441765291468
23,23,mean texture,19.68000030517578,24,25,22,2,False,,0.2729257641921397,0.7270742358078605
24,24,LEAF_NODE,-2.0,-1,-1,23,3,True,,0.0,1.0
25,25,LEAF_NODE,-2.0,-1,-1,23,3,True,,1.0,0.0
26,26,mean concave points,0.041895000264048576,27,34,22,2,False,,0.961202376791332,0.03879762320866839
27,27,concavity error,0.022304999642074108,28,33,26,3,False,,0.5914826498422713,0.40851735015772883
28,28,mean symmetry,0.1477999985218048,29,30,27,4,False,,0.9101941747572814,0.08980582524271845
29,29,LEAF_NODE,-2.0,-1,-1,28,5,True,,0.0,1.0
30,30,worst texture,27.295000076293945,31,32,28,5,False,,1.0,0.0
31,31,LEAF_NODE,-2.0,-1,-1,30,6,True,,1.0,0.0
32,32,LEAF_NODE,-2.0,-1,-1,30,6,True,,1.0,0.0
33,33,LEAF_NODE,-2.0,-1,-1,27,4,True,,0.0,1.0
34,34,concavity error,0.12629999965429306,35,38,26,3,False,,0.9906906529123161,0.009309347087684001
35,35,radius error,0.18609999865293503,36,37,34,4,False,,0.9953235591506573,0.004676440849342778
36,36,LEAF_NODE,-2.0,-1,-1,35,5,True,,0.0,1.0
37,37,LEAF_NODE,-2.0,-1,-1,35,5,True,,1.0,0.0
38,38,LEAF_NODE,-2.0,-1,-1,34,4,True,,0.0,1.0
