,node_number,feature,threshold,children_left,children_right,mother_node,node_depth,is_leaves,values,0,1
0,0,worst perimeter,104.10000228881836,1,12,-1,0,False,,0.5000000000000014,0.5000000000000023
1,1,worst smoothness,0.17589999735355377,2,9,0,1,False,,0.07041460117169902,0.9295853988283019
2,2,area error,48.97500038146973,3,6,1,2,False,,0.02241616354832925,0.9775838364516711
3,3,worst concave points,0.18074999749660492,4,5,2,3,False,,0.0076541546751576735,0.9923458453248424
4,4,LEAF_NODE,-2.0,-1,-1,3,4,True,,0.0,1.0
5,5,LEAF_NODE,-2.0,-1,-1,3,4,True,,1.0,0.0
6,6,symmetry error,0.024740000255405903,7,8,2,3,False,,0.6281407035175879,0.37185929648241206
7,7,LEAF_NODE,-2.0,-1,-1,6,4,True,,1.0,0.0
8,8,LEAF_NODE,-2.0,-1,-1,6,4,True,,0.0,1.0
9,9,smoothness error,0.012285000178962946,10,11,1,2,False,,0.8553274682306942,0.144672531769306
10,10,LEAF_NODE,-2.0,-1,-1,9,3,True,,1.0,0.0
11,11,LEAF_NODE,-2.0,-1,-1,9,3,True,,0.0,1.0
12,12,mean concave points,0.048785001039505005,13,22,0,1,False,,0.8961970074812975,0.10380299251870352
13,13,worst radius,16.829999923706055,14,15,12,2,False,,0.44579172610556367,0.5542082738944367
14,14,LEAF_NODE,-2.0,-1,-1,13,3,True,,0.0,1.0
15,15,mean texture,16.19000005722046,16,17,13,3,False,,0.7378984651711926,0.26210153482880766
16,16,LEAF_NODE,-2.0,-1,-1,15,4,True,,0.0,1.0
17,17,concave points error,0.010261499788612127,18,21,15,4,False,,0.9441087613293051,0.055891238670694864
18,18,worst area,890.0500183105469,19,20,17,5,False,,1.0,0.0
19,19,LEAF_NODE,-2.0,-1,-1,18,6,True,,1.0,0.0
20,20,LEAF_NODE,-2.0,-1,-1,18,6,True,,1.0,0.0
21,21,LEAF_NODE,-2.0,-1,-1,17,5,True,,0.0,1.0
22,22,worst texture,18.710000038146973,23,26,12,2,False,,0.9729992702505473,0.02700072974945274
23,23,mean concave points,0.09100500121712685,24,25,22,3,False,,0.4578754578754578,0.5421245421245421
24,24,LEAF_NODE,-2.0,-1,-1,23,4,True,,0.0,1.0
25,25,LEAF_NODE,-2.0,-1,-1,23,4,True,,1.0,0.0
26,26,fractal dimension error,0.012349999975413084,27,30,22,3,False,,0.9906906529123161,0.009309347087684001
27,27,worst concavity,0.18940000236034393,28,29,26,4,False,,0.9953235591506573,0.004676440849342778
28,28,LEAF_NODE,-2.0,-1,-1,27,5,True,,0.0,1.0
29,29,LEAF_NODE,-2.0,-1,-1,27,5,True,,1.0,0.0
30,30,LEAF_NODE,-2.0,-1,-1,26,4,True,,0.0,1.0
