,node_number,feature,threshold,children_left,children_right,mother_node,node_depth,is_leaves,values,0,1
0,0,worst perimeter,106.20000076293945,1,22,-1,0,False,,0.5000000000000014,0.5000000000000023
1,1,worst concave points,0.15890000015497208,2,19,0,1,False,,0.09884548473825726,0.9011545152617437
2,2,mean texture,21.574999809265137,3,8,1,2,False,,0.04909937713933004,0.9509006228606706
3,3,area error,48.97500038146973,4,5,2,3,False,,0.008632000552448022,0.991367999447552
4,4,LEAF_NODE,-2.0,-1,-1,3,4,True,,0.0,1.0
5,5,symmetry error,0.024740000255405903,6,7,3,4,False,,0.36023054755043227,0.6397694524495677
6,6,LEAF_NODE,-2.0,-1,-1,5,5,True,,1.0,0.0
7,7,LEAF_NODE,-2.0,-1,-1,5,5,True,,0.0,1.0
8,8,worst concave points,0.13205000013113022,9,16,2,3,False,,0.2245508982035929,0.7754491017964072
9,9,symmetry error,0.013969999738037586,10,13,8,4,False,,0.12647554806070832,0.8735244519392918
10,10,mean perimeter,83.76499938964844,11,12,9,5,False,,0.7716049382716049,0.2283950617283951
11,11,LEAF_NODE,-2.0,-1,-1,10,6,True,,0.0,1.0
12,12,LEAF_NODE,-2.0,-1,-1,10,6,True,,1.0,0.0
13,13,worst smoothness,0.14015000313520432,14,15,9,5,False,,0.04733055660734572,0.9526694433926544
14,14,LEAF_NODE,-2.0,-1,-1,13,6,True,,0.0,1.0
15,15,LEAF_NODE,-2.0,-1,-1,13,6,True,,0.36023054755043227,0.6397694524495677
16,16,mean radius,13.305000305175781,17,18,8,4,False,,1.0,0.0
17,17,LEAF_NODE,-2.0,-1,-1,16,5,True,,1.0,0.0
18,18,LEAF_NODE,-2.0,-1,-1,16,5,True,,1.0,0.0
19,19,worst texture,23.47000026702881,20,21,1,2,False,,0.8710801393728222,0.1289198606271777
20,20,LEAF_NODE,-2.0,-1,-1,19,3,True,,0.0,1.0
21,21,LEAF_NODE,-2.0,-1,-1,19,3,True,,1.0,0.0
22,22,mean concavity,0.0726500004529953,23,28,0,1,False,,0.9220231822971554,0.07797681770284529
23,23,mean texture,19.54499912261963,24,25,22,2,False,,0.5205923183711246,0.4794076816288757
24,24,LEAF_NODE,-2.0,-1,-1,23,3,True,,0.0,1.0
25,25,worst radius,16.824999809265137,26,27,23,3,False,,0.8351893095768373,0.16481069042316257
26,26,LEAF_NODE,-2.0,-1,-1,25,4,True,,0.0,1.0
27,27,LEAF_NODE,-2.0,-1,-1,25,4,True,,1.0,0.0
28,28,mean concave points,0.039844999089837074,29,30,22,2,False,,0.9766855702583491,0.02331442974165095
29,29,LEAF_NODE,-2.0,-1,-1,28,3,True,,0.0,1.0
30,30,area error,16.360000133514404,31,32,28,3,False,,0.9858796590764535,0.014120340923546644
31,31,LEAF_NODE,-2.0,-1,-1,30,4,True,,0.0,1.0
32,32,mean concavity,0.08556000143289566,33,36,30,4,False,,0.9905419222903886,0.009458077709611467
33,33,compactness error,0.021809999831020832,34,35,32,5,False,,0.8085381630012937,0.19146183699870636
34,34,LEAF_NODE,-2.0,-1,-1,33,6,True,,1.0,0.0
35,35,LEAF_NODE,-2.0,-1,-1,33,6,True,,0.0,1.0
36,36,LEAF_NODE,-2.0,-1,-1,32,5,True,,1.0,0.0
