,node_number,feature,threshold,children_left,children_right,mother_node,node_depth,is_leaves,values,0,1
0,0,worst perimeter,105.95000076293945,1,20,-1,0,False,,0.5000000000000014,0.5000000000000023
1,1,worst smoothness,0.17549999803304672,2,15,0,1,False,,0.07385722726540267,0.9261427727345981
2,2,worst perimeter,102.04999923706055,3,12,1,2,False,,0.035126173214185374,0.9648738267858149
3,3,radius error,0.6255500018596649,4,9,2,3,False,,0.015124016938898973,0.9848759830611014
4,4,worst texture,33.35000038146973,5,6,3,4,False,,0.00768899550962662,0.9923110044903735
5,5,LEAF_NODE,-2.0,-1,-1,4,5,True,,0.0,1.0
6,6,worst texture,33.55999946594238,7,8,4,5,False,,0.13312034078807242,0.8668796592119278
7,7,LEAF_NODE,-2.0,-1,-1,6,6,True,,1.0,0.0
8,8,LEAF_NODE,-2.0,-1,-1,6,6,True,,0.0,1.0
9,9,mean compactness,0.06257499940693378,10,11,3,4,False,,0.45787545787545786,0.5421245421245422
10,10,LEAF_NODE,-2.0,-1,-1,9,5,True,,1.0,0.0
11,11,LEAF_NODE,-2.0,-1,-1,9,5,True,,0.0,1.0
12,12,worst texture,29.68000030517578,13,14,2,3,False,,0.29691211401425177,0.7030878859857485
13,13,LEAF_NODE,-2.0,-1,-1,12,4,True,,0.0,1.0
14,14,LEAF_NODE,-2.0,-1,-1,12,4,True,,1.0,0.0
15,15,smoothness error,0.011849999893456697,16,19,1,2,False,,0.9101941747572814,0.08980582524271845
16,16,mean radius,11.25,17,18,15,3,False,,1.0,0.0
17,17,LEAF_NODE,-2.0,-1,-1,16,4,True,,1.0,0.0
18,18,LEAF_NODE,-2.0,-1,-1,16,4,True,,1.0,0.0
19,19,LEAF_NODE,-2.0,-1,-1,15,3,True,,0.0,1.0
20,20,worst concavity,0.22055000066757202,21,24,0,1,False,,0.9315672088342494,0.06843279116575113
21,21,mean texture,21.25999927520752,22,23,20,2,False,,0.3877973112719752,0.612202688728025
22,22,LEAF_NODE,-2.0,-1,-1,21,3,True,,0.0,1.0
23,23,LEAF_NODE,-2.0,-1,-1,21,3,True,,1.0,0.0
24,24,worst radius,16.514999389648438,25,30,20,2,False,,0.9617593017914564,0.03824069820854396
25,25,worst smoothness,0.131400004029274,26,27,24,3,False,,0.628140703517588,0.3718592964824122
26,26,LEAF_NODE,-2.0,-1,-1,25,4,True,,0.0,1.0
27,27,worst compactness,0.28804999589920044,28,29,25,4,False,,0.9310986964618249,0.06890130353817504
28,28,LEAF_NODE,-2.0,-1,-1,27,5,True,,0.0,1.0
29,29,LEAF_NODE,-2.0,-1,-1,27,5,True,,1.0,0.0
30,30,symmetry error,0.009742999915033579,31,32,24,3,False,,0.9953235591506573,0.004676440849342778
31,31,LEAF_NODE,-2.0,-1,-1,30,4,True,,0.0,1.0
32,32,LEAF_NODE,-2.0,-1,-1,30,4,True,,1.0,0.0
