,node_number,feature,threshold,children_left,children_right,mother_node,node_depth,is_leaves,values,0,1
0,0,mean concave points,0.05009999871253967,1,16,-1,0,False,,0.5000000000000016,0.5000000000000023
1,1,mean area,696.25,2,11,0,1,False,,0.06149893401847708,0.9385010659815237
2,2,worst concave points,0.1318499967455864,3,8,1,2,False,,0.02193110708228552,0.9780688929177148
3,3,area error,48.70000076293945,4,5,2,3,False,,0.007585411736149037,0.992414588263851
4,4,LEAF_NODE,-2.0,-1,-1,3,4,True,,0.0,1.0
5,5,mean texture,19.774999618530273,6,7,3,4,False,,0.6281407035175879,0.37185929648241206
6,6,LEAF_NODE,-2.0,-1,-1,5,5,True,,1.0,0.0
7,7,LEAF_NODE,-2.0,-1,-1,5,5,True,,0.0,1.0
8,8,worst texture,31.449999809265137,9,10,2,3,False,,0.4032258064516128,0.5967741935483871
9,9,LEAF_NODE,-2.0,-1,-1,8,4,True,,0.0,1.0
10,10,LEAF_NODE,-2.0,-1,-1,8,4,True,,1.0,0.0
11,11,mean area,798.8999938964844,12,15,1,2,False,,0.628140703517588,0.37185929648241217
12,12,mean texture,14.795000076293945,13,14,11,3,False,,0.9101941747572816,0.08980582524271846
13,13,LEAF_NODE,-2.0,-1,-1,12,4,True,,0.0,1.0
14,14,LEAF_NODE,-2.0,-1,-1,12,4,True,,1.0,0.0
15,15,LEAF_NODE,-2.0,-1,-1,11,3,True,,0.0,1.0
16,16,worst concavity,0.18940000236034393,17,18,0,1,False,,0.9287967071149841,0.07120329288501648
17,17,LEAF_NODE,-2.0,-1,-1,16,2,True,,0.0,1.0
18,18,area error,16.505000114440918,19,20,16,2,False,,0.955247677167519,0.04475232283248129
19,19,LEAF_NODE,-2.0,-1,-1,18,3,True,,0.0,1.0
20,20,worst area,447.25,21,22,18,3,False,,0.9710501313362769,0.028949868663723323
21,21,LEAF_NODE,-2.0,-1,-1,20,4,True,,0.0,1.0
22,22,worst texture,18.40499973297119,23,28,20,4,False,,0.9791490560721331,0.020850943927867058
23,23,mean concave points,0.09100500121712685,24,25,22,5,False,,0.6281407035175879,0.371859296482412
24,24,LEAF_NODE,-2.0,-1,-1,23,6,True,,0.0,1.0
25,25,concave points error,0.014534999616444111,26,27,23,6,False,,1.0,0.0
26,26,LEAF_NODE,-2.0,-1,-1,25,7,True,,1.0,0.0
27,27,LEAF_NODE,-2.0,-1,-1,25,7,True,,1.0,0.0
28,28,fractal dimension error,0.012910000048577785,29,34,22,5,False,,0.9913692558898998,0.008630744110100322
29,29,perimeter error,1.5289999842643738,30,33,28,6,False,,0.9956659247979385,0.004334075202061624
30,30,worst texture,28.660000801086426,31,32,29,7,False,,0.6281407035175879,0.37185929648241206
31,31,LEAF_NODE,-2.0,-1,-1,30,8,True,,0.0,1.0
32,32,LEAF_NODE,-2.0,-1,-1,30,8,True,,1.0,0.0
33,33,LEAF_NODE,-2.0,-1,-1,29,7,True,,1.0,0.0
34,34,LEAF_NODE,-2.0,-1,-1,28,6,True,,0.0,1.0
