,node_number,feature,threshold,children_left,children_right,mother_node,node_depth,is_leaves,values,0,1
0,0,worst concave points,0.13580000400543213,1,22,-1,0,False,,0.5000000000000013,0.5000000000000022
1,1,worst area,874.8500061035156,2,15,0,1,False,,0.1132816433390395,0.8867183566609617
2,2,area error,48.97500038146973,3,12,1,2,False,,0.028418779129248624,0.9715812208707518
3,3,smoothness error,0.003294000052846968,4,7,2,3,False,,0.014475969889982636,0.9855240301100177
4,4,fractal dimension error,0.0013230000040493906,5,6,3,4,False,,0.29691211401425177,0.7030878859857482
5,5,LEAF_NODE,-2.0,-1,-1,4,5,True,,1.0,0.0
6,6,LEAF_NODE,-2.0,-1,-1,4,5,True,,0.0,1.0
7,7,worst texture,33.26999855041504,8,9,3,4,False,,0.007418837913229273,0.9925811620867708
8,8,LEAF_NODE,-2.0,-1,-1,7,5,True,,0.0,1.0
9,9,worst texture,33.80500030517578,10,11,7,5,False,,0.11499540018399264,0.8850045998160075
10,10,LEAF_NODE,-2.0,-1,-1,9,6,True,,1.0,0.0
11,11,LEAF_NODE,-2.0,-1,-1,9,6,True,,0.0,1.0
12,12,mean smoothness,0.09067999944090843,13,14,2,3,False,,0.7716049382716049,0.2283950617283951
13,13,LEAF_NODE,-2.0,-1,-1,12,4,True,,0.0,1.0
14,14,LEAF_NODE,-2.0,-1,-1,12,4,True,,1.0,0.0
15,15,mean texture,16.874999523162842,16,17,1,2,False,,0.771604938271605,0.2283950617283952
16,16,LEAF_NODE,-2.0,-1,-1,15,3,True,,0.0,1.0
17,17,mean symmetry,0.15114999562501907,18,21,15,3,False,,0.9594298245614034,0.0405701754385965
18,18,worst area,1015.0,19,20,17,4,False,,0.6281407035175879,0.37185929648241206
19,19,LEAF_NODE,-2.0,-1,-1,18,5,True,,0.0,1.0
20,20,LEAF_NODE,-2.0,-1,-1,18,5,True,,1.0,0.0
21,21,LEAF_NODE,-2.0,-1,-1,17,4,True,,1.0,0.0
22,22,area error,18.460000038146973,23,26,0,1,False,,0.9481853191737663,0.05181468082623422
23,23,worst compactness,0.7614000141620636,24,25,22,2,False,,0.2196836555360281,0.7803163444639719
24,24,LEAF_NODE,-2.0,-1,-1,23,3,True,,0.0,1.0
25,25,LEAF_NODE,-2.0,-1,-1,23,3,True,,1.0,0.0
26,26,worst concavity,0.21119999885559082,27,28,22,2,False,,0.9732029694006881,0.02679703059931202
27,27,LEAF_NODE,-2.0,-1,-1,26,3,True,,0.0,1.0
28,28,radius error,0.24125000089406967,29,32,26,3,False,,0.9819743011996834,0.0180256988003167
29,29,worst concavity,0.38644999265670776,30,31,28,4,False,,0.6925207756232686,0.30747922437673125
30,30,LEAF_NODE,-2.0,-1,-1,29,5,True,,0.0,1.0
31,31,LEAF_NODE,-2.0,-1,-1,29,5,True,,1.0,0.0
32,32,worst texture,18.354999542236328,33,36,28,4,False,,0.9952863239696796,0.00471367603032041
33,33,mean concavity,0.10948000103235245,34,35,32,5,False,,0.7716049382716049,0.2283950617283951
34,34,LEAF_NODE,-2.0,-1,-1,33,6,True,,0.0,1.0
35,35,LEAF_NODE,-2.0,-1,-1,33,6,True,,1.0,0.0
36,36,LEAF_NODE,-2.0,-1,-1,32,5,True,,1.0,0.0
