,node_number,feature,threshold,children_left,children_right,mother_node,node_depth,is_leaves,values,0,1
0,0,worst perimeter,106.0999984741211,1,16,-1,0,False,,0.5000000000000014,0.5000000000000023
1,1,worst concave points,0.15839999914169312,2,13,0,1,False,,0.08612922033179635,0.9138707796682045
2,2,radius error,1.047549992799759,3,12,1,2,False,,0.03527287092951072,0.9647271290704897
3,3,worst texture,30.145000457763672,4,5,2,3,False,,0.028418779129248624,0.9715812208707518
4,4,LEAF_NODE,-2.0,-1,-1,3,4,True,,0.0,1.0
5,5,mean texture,23.630000114440918,6,11,3,4,False,,0.22706630336058137,0.7729336966394189
6,6,symmetry error,0.018489999696612358,7,10,5,5,False,,0.5747126436781608,0.42528735632183906
7,7,radius error,0.23519999533891678,8,9,6,6,False,,0.7716049382716049,0.22839506172839508
8,8,LEAF_NODE,-2.0,-1,-1,7,7,True,,0.0,1.0
9,9,LEAF_NODE,-2.0,-1,-1,7,7,True,,1.0,0.0
10,10,LEAF_NODE,-2.0,-1,-1,6,6,True,,0.0,1.0
11,11,LEAF_NODE,-2.0,-1,-1,5,5,True,,0.0,1.0
12,12,LEAF_NODE,-2.0,-1,-1,2,3,True,,1.0,0.0
13,13,worst texture,23.47000026702881,14,15,1,2,False,,0.8710801393728222,0.1289198606271777
14,14,LEAF_NODE,-2.0,-1,-1,13,3,True,,0.0,1.0
15,15,LEAF_NODE,-2.0,-1,-1,13,3,True,,1.0,0.0
16,16,mean concave points,0.048864999786019325,17,22,0,1,False,,0.9306237247008222,0.06937627529917846
17,17,concave points error,0.010125500150024891,18,21,16,2,False,,0.49115913555992147,0.5088408644400787
18,18,worst texture,19.90999984741211,19,20,17,3,False,,0.7716049382716049,0.2283950617283951
19,19,LEAF_NODE,-2.0,-1,-1,18,4,True,,0.0,1.0
20,20,LEAF_NODE,-2.0,-1,-1,18,4,True,,1.0,0.0
21,21,LEAF_NODE,-2.0,-1,-1,17,3,True,,0.0,1.0
22,22,fractal dimension error,0.012910000048577785,23,30,16,2,False,,0.9862086103000559,0.01379138969994411
23,23,worst concavity,0.18205000460147858,24,25,22,3,False,,0.9907632777881794,0.009236722211820522
24,24,LEAF_NODE,-2.0,-1,-1,23,4,True,,0.0,1.0
25,25,worst area,775.8000183105469,26,29,23,4,False,,0.9953602106715155,0.004639789328484552
26,26,worst compactness,0.34800000488758087,27,28,25,5,False,,0.8351893095768373,0.1648106904231626
27,27,LEAF_NODE,-2.0,-1,-1,26,6,True,,0.0,1.0
28,28,LEAF_NODE,-2.0,-1,-1,26,6,True,,1.0,0.0
29,29,LEAF_NODE,-2.0,-1,-1,25,5,True,,1.0,0.0
30,30,LEAF_NODE,-2.0,-1,-1,22,3,True,,0.0,1.0
