,node_number,feature,threshold,children_left,children_right,mother_node,node_depth,is_leaves,values,0,1
0,0,worst perimeter,105.95000076293945,1,14,-1,0,False,,0.5000000000000016,0.5000000000000023
1,1,worst concave points,0.16125000268220901,2,13,0,1,False,,0.06679491289943366,0.933205087100567
2,2,worst concave points,0.13505000621080399,3,10,1,2,False,,0.034551384819503594,0.9654486151804968
3,3,radius error,1.047549992799759,4,9,2,3,False,,0.014601098002569797,0.9853989019974303
4,4,smoothness error,0.003294000052846968,5,8,3,4,False,,0.007354238983350004,0.99264576101665
5,5,fractal dimension error,0.0013230000040493906,6,7,4,5,False,,0.36023054755043227,0.6397694524495677
6,6,LEAF_NODE,-2.0,-1,-1,5,6,True,,1.0,0.0
7,7,LEAF_NODE,-2.0,-1,-1,5,6,True,,0.0,1.0
8,8,LEAF_NODE,-2.0,-1,-1,4,5,True,,0.0,1.0
9,9,LEAF_NODE,-2.0,-1,-1,3,4,True,,1.0,0.0
10,10,mean texture,20.239999771118164,11,12,2,3,False,,0.3877973112719752,0.612202688728025
11,11,LEAF_NODE,-2.0,-1,-1,10,4,True,,0.0,1.0
12,12,LEAF_NODE,-2.0,-1,-1,10,4,True,,1.0,0.0
13,13,LEAF_NODE,-2.0,-1,-1,1,2,True,,1.0,0.0
14,14,mean concave points,0.04951999895274639,15,22,0,1,False,,0.9433446352400747,0.056655364759925775
15,15,worst area,957.4500122070312,16,19,14,2,False,,0.5801959773078909,0.4198040226921096
16,16,mean radius,13.974999904632568,17,18,15,3,False,,0.15802781289506948,0.8419721871049305
17,17,LEAF_NODE,-2.0,-1,-1,16,4,True,,1.0,0.0
18,18,LEAF_NODE,-2.0,-1,-1,16,4,True,,0.0,1.0
19,19,worst fractal dimension,0.06711500138044357,20,21,15,3,False,,0.8710801393728222,0.1289198606271777
20,20,LEAF_NODE,-2.0,-1,-1,19,4,True,,0.0,1.0
21,21,LEAF_NODE,-2.0,-1,-1,19,4,True,,1.0,0.0
22,22,fractal dimension error,0.012910000048577785,23,32,14,2,False,,0.9864195265186274,0.013580473481372753
23,23,worst area,805.25,24,29,22,3,False,,0.9909051803601056,0.009094819639894319
24,24,mean area,625.0,25,26,23,4,False,,0.7716049382716049,0.22839506172839508
25,25,LEAF_NODE,-2.0,-1,-1,24,5,True,,1.0,0.0
26,26,worst compactness,0.2911999970674515,27,28,24,5,False,,0.0,1.0
27,27,LEAF_NODE,-2.0,-1,-1,26,6,True,,0.0,1.0
28,28,LEAF_NODE,-2.0,-1,-1,26,6,True,,0.0,1.0
29,29,smoothness error,0.0030024999286979437,30,31,23,4,False,,1.0,0.0
30,30,LEAF_NODE,-2.0,-1,-1,29,5,True,,1.0,0.0
31,31,LEAF_NODE,-2.0,-1,-1,29,5,True,,1.0,0.0
32,32,LEAF_NODE,-2.0,-1,-1,22,3,True,,0.0,1.0
