,node_number,feature,threshold,children_left,children_right,mother_node,node_depth,is_leaves,values,0,1
0,0,worst perimeter,112.79999923706055,1,8,-1,0,False,,0.5000000000000014,0.5000000000000023
1,1,worst concave points,0.13655000180006027,2,5,0,1,False,,0.117093132179658,0.8829068678203431
2,2,area error,42.19000053405762,3,4,1,2,False,,0.04256043581886281,0.9574395641811377
3,3,LEAF_NODE,-2.0,-1,-1,2,3,True,,0.014857957922263167,0.9851420420777371
4,4,LEAF_NODE,-2.0,-1,-1,2,3,True,,0.6281407035175879,0.37185929648241206
5,5,mean texture,20.014999389648438,6,7,1,2,False,,0.6106726794438183,0.38932732055618213
6,6,LEAF_NODE,-2.0,-1,-1,5,3,True,,0.3255208333333333,0.6744791666666667
7,7,LEAF_NODE,-2.0,-1,-1,5,3,True,,1.0,0.0
8,8,mean concavity,0.07214000076055527,9,12,0,1,False,,0.9645869474187955,0.03541305258120484
9,9,mean texture,18.835000038146973,10,11,8,2,False,,0.6786102062975028,0.32138979370249743
10,10,LEAF_NODE,-2.0,-1,-1,9,3,True,,0.0,1.0
11,11,LEAF_NODE,-2.0,-1,-1,9,3,True,,0.9441087613293052,0.05589123867069487
12,12,LEAF_NODE,-2.0,-1,-1,8,2,True,,1.0,0.0
