,node_number,feature,threshold,children_left,children_right,mother_node,node_depth,is_leaves,values,0,1
0,0,worst concave points,0.12515000253915787,1,16,-1,0,False,,0.5000000000000014,0.5000000000000023
1,1,area error,53.845001220703125,2,15,0,1,False,,0.05526693931690068,0.9447330606830999
2,2,smoothness error,0.003298999974504113,3,6,1,2,False,,0.02841877912924862,0.9715812208707516
3,3,worst concavity,0.19474999606609344,4,5,2,3,False,,0.5296610169491525,0.4703389830508474
4,4,LEAF_NODE,-2.0,-1,-1,3,4,True,,0.0,1.0
5,5,LEAF_NODE,-2.0,-1,-1,3,4,True,,1.0,0.0
6,6,radius error,0.6430999934673309,7,12,2,3,False,,0.014601098002569798,0.9853989019974305
7,7,mean radius,15.5600004196167,8,9,6,4,False,,0.007418837913229273,0.9925811620867708
8,8,LEAF_NODE,-2.0,-1,-1,7,5,True,,0.0,1.0
9,9,worst radius,16.90499973297119,10,11,7,5,False,,0.2525252525252525,0.7474747474747475
10,10,LEAF_NODE,-2.0,-1,-1,9,6,True,,1.0,0.0
11,11,LEAF_NODE,-2.0,-1,-1,9,6,True,,0.0,1.0
12,12,mean texture,18.630000114440918,13,14,6,4,False,,0.45787545787545786,0.5421245421245422
13,13,LEAF_NODE,-2.0,-1,-1,12,5,True,,1.0,0.0
14,14,LEAF_NODE,-2.0,-1,-1,12,5,True,,0.0,1.0
15,15,LEAF_NODE,-2.0,-1,-1,1,2,True,,1.0,0.0
16,16,worst perimeter,97.4900016784668,17,20,0,1,False,,0.9256320744737124,0.07436792552628814
17,17,worst texture,30.010000228881836,18,19,16,2,False,,0.2729257641921397,0.7270742358078605
18,18,LEAF_NODE,-2.0,-1,-1,17,3,True,,0.0,1.0
19,19,LEAF_NODE,-2.0,-1,-1,17,3,True,,1.0,0.0
20,20,mean concave points,0.04944000020623207,21,26,16,2,False,,0.9588660366870485,0.04113396331295175
21,21,mean compactness,0.09705499932169914,22,23,20,3,False,,0.5033557046979865,0.4966442953020134
22,22,LEAF_NODE,-2.0,-1,-1,21,4,True,,1.0,0.0
23,23,worst compactness,0.3077000081539154,24,25,21,4,False,,0.0,1.0
24,24,LEAF_NODE,-2.0,-1,-1,23,5,True,,0.0,1.0
25,25,LEAF_NODE,-2.0,-1,-1,23,5,True,,0.0,1.0
26,26,mean texture,15.400000095367432,27,30,20,3,False,,0.9785445056538129,0.02145549434618735
27,27,mean concave points,0.08746999874711037,28,29,26,4,False,,0.5588673621460506,0.4411326378539493
28,28,LEAF_NODE,-2.0,-1,-1,27,5,True,,0.0,1.0
29,29,LEAF_NODE,-2.0,-1,-1,27,5,True,,1.0,0.0
30,30,fractal dimension error,0.012910000048577785,31,32,26,4,False,,0.9955351755762037,0.004464824423796317
31,31,LEAF_NODE,-2.0,-1,-1,30,5,True,,1.0,0.0
32,32,LEAF_NODE,-2.0,-1,-1,30,5,True,,0.0,1.0
