,node_number,feature,threshold,children_left,children_right,mother_node,node_depth,is_leaves,values,0,1
0,0,worst perimeter,105.95000076293945,1,18,-1,0,False,,0.5000000000000016,0.5000000000000023
1,1,worst concave points,0.1347000002861023,2,11,0,1,False,,0.06653182882691087,0.9334681711730899
2,2,smoothness error,0.003294000052846968,3,6,1,2,False,,0.014601098002569797,0.9853989019974303
3,3,fractal dimension error,0.0013230000040493906,4,5,2,3,False,,0.2525252525252525,0.7474747474747475
4,4,LEAF_NODE,-2.0,-1,-1,3,4,True,,1.0,0.0
5,5,LEAF_NODE,-2.0,-1,-1,3,4,True,,0.0,1.0
6,6,worst texture,33.35000038146973,7,8,2,3,False,,0.007517892584350754,0.9924821074156494
7,7,LEAF_NODE,-2.0,-1,-1,6,4,True,,0.0,1.0
8,8,worst texture,33.79999923706055,9,10,6,4,False,,0.11499540018399264,0.8850045998160075
9,9,LEAF_NODE,-2.0,-1,-1,8,5,True,,1.0,0.0
10,10,LEAF_NODE,-2.0,-1,-1,8,5,True,,0.0,1.0
11,11,worst texture,25.889999389648438,12,13,1,2,False,,0.6002400960384153,0.39975990396158473
12,12,LEAF_NODE,-2.0,-1,-1,11,3,True,,0.0,1.0
13,13,worst symmetry,0.26820001006126404,14,17,11,3,False,,0.8710801393728222,0.1289198606271777
14,14,mean concavity,0.0848499983549118,15,16,13,4,False,,0.45787545787545786,0.5421245421245422
15,15,LEAF_NODE,-2.0,-1,-1,14,5,True,,1.0,0.0
16,16,LEAF_NODE,-2.0,-1,-1,14,5,True,,0.0,1.0
17,17,LEAF_NODE,-2.0,-1,-1,13,4,True,,1.0,0.0
18,18,texture error,0.5235499888658524,19,20,0,1,False,,0.9471776850428292,0.05282231495717123
19,19,LEAF_NODE,-2.0,-1,-1,18,2,True,,0.0,1.0
20,20,worst radius,16.744999885559082,21,24,18,2,False,,0.9668198632440311,0.033180136755969154
21,21,worst smoothness,0.1367500051856041,22,23,20,3,False,,0.7170172084130019,0.28298279158699813
22,22,LEAF_NODE,-2.0,-1,-1,21,4,True,,0.0,1.0
23,23,LEAF_NODE,-2.0,-1,-1,21,4,True,,1.0,0.0
24,24,worst concavity,0.11295000091195107,25,26,20,3,False,,0.9909051803601058,0.00909481963989432
25,25,LEAF_NODE,-2.0,-1,-1,24,4,True,,0.0,1.0
26,26,worst concave points,0.09152000024914742,27,30,24,4,False,,0.9954318167788135,0.004568183221186501
27,27,radius error,0.36980000138282776,28,29,26,5,False,,0.7716049382716049,0.2283950617283951
28,28,LEAF_NODE,-2.0,-1,-1,27,6,True,,0.0,1.0
29,29,LEAF_NODE,-2.0,-1,-1,27,6,True,,1.0,0.0
30,30,LEAF_NODE,-2.0,-1,-1,26,5,True,,1.0,0.0
