,node_number,feature,threshold,children_left,children_right,mother_node,node_depth,is_leaves,values,0,1
0,0,worst perimeter,103.25,1,14,-1,0,False,,0.5000000000000014,0.5000000000000023
1,1,worst concave points,0.13505000621080399,2,9,0,1,False,,0.07070935626202064,0.9292906437379803
2,2,area error,48.97500038146973,3,6,1,2,False,,0.030607247796278155,0.9693927522037222
3,3,worst area,782.7000122070312,4,5,2,3,False,,0.015613290032475639,0.9843867099675246
4,4,LEAF_NODE,-2.0,-1,-1,3,4,True,,0.007904888382976028,0.992095111617024
5,5,LEAF_NODE,-2.0,-1,-1,3,4,True,,0.6281407035175879,0.37185929648241206
6,6,worst texture,22.75999927520752,7,8,2,3,False,,0.7716049382716049,0.2283950617283951
7,7,LEAF_NODE,-2.0,-1,-1,6,4,True,,0.0,1.0
8,8,LEAF_NODE,-2.0,-1,-1,6,4,True,,1.0,0.0
9,9,worst texture,25.889999389648438,10,11,1,2,False,,0.5588673621460506,0.4411326378539494
10,10,LEAF_NODE,-2.0,-1,-1,9,3,True,,0.0,1.0
11,11,concavity error,0.06045500002801418,12,13,9,3,False,,0.8351893095768373,0.1648106904231626
12,12,LEAF_NODE,-2.0,-1,-1,11,4,True,,0.9101941747572814,0.08980582524271845
13,13,LEAF_NODE,-2.0,-1,-1,11,4,True,,0.0,1.0
14,14,worst perimeter,117.44999694824219,15,22,0,1,False,,0.8927647241486396,0.10723527585136143
15,15,worst texture,25.670000076293945,16,19,14,2,False,,0.6002400960384151,0.39975990396158456
16,16,mean radius,13.174999713897705,17,18,15,3,False,,0.12807377049180332,0.8719262295081969
17,17,LEAF_NODE,-2.0,-1,-1,16,4,True,,1.0,0.0
18,18,LEAF_NODE,-2.0,-1,-1,16,4,True,,0.0,1.0
19,19,worst smoothness,0.11100000143051147,20,21,15,3,False,,0.9028233749179251,0.0971766250820749
20,20,LEAF_NODE,-2.0,-1,-1,19,4,True,,0.0,1.0
21,21,LEAF_NODE,-2.0,-1,-1,19,4,True,,0.9737960339943341,0.026203966005665737
22,22,worst smoothness,0.0879799984395504,23,24,14,2,False,,0.9948338452946105,0.00516615470538956
23,23,LEAF_NODE,-2.0,-1,-1,22,3,True,,0.0,1.0
24,24,LEAF_NODE,-2.0,-1,-1,22,3,True,,1.0,0.0
