,node_number,feature,threshold,children_left,children_right,mother_node,node_depth,is_leaves,values,0,1
0,0,worst perimeter,104.10000228881836,1,10,-1,0,False,,0.5000000000000016,0.5000000000000023
1,1,worst compactness,0.4535500109195709,2,9,0,1,False,,0.05595344673231875,0.9440465532676819
2,2,perimeter error,4.118499994277954,3,6,1,2,False,,0.028781947962238093,0.9712180520377621
3,3,worst area,785.75,4,5,2,3,False,,0.014728408153646759,0.9852715918463535
4,4,LEAF_NODE,-2.0,-1,-1,3,4,True,,0.0074845817615711635,0.9925154182384289
5,5,LEAF_NODE,-2.0,-1,-1,3,4,True,,0.45787545787545786,0.5421245421245422
6,6,symmetry error,0.02403500024229288,7,8,2,3,False,,0.6281407035175879,0.37185929648241206
7,7,LEAF_NODE,-2.0,-1,-1,6,4,True,,1.0,0.0
8,8,LEAF_NODE,-2.0,-1,-1,6,4,True,,0.0,1.0
9,9,LEAF_NODE,-2.0,-1,-1,1,2,True,,1.0,0.0
10,10,mean concave points,0.0467349998652935,11,16,0,1,False,,0.9148891677122548,0.08511083228774595
11,11,worst radius,16.829999923706055,12,13,10,2,False,,0.4841208365608058,0.5158791634391946
12,12,LEAF_NODE,-2.0,-1,-1,11,3,True,,0.0,1.0
13,13,mean texture,15.805000305175781,14,15,11,3,False,,0.8085381630012937,0.19146183699870636
14,14,LEAF_NODE,-2.0,-1,-1,13,4,True,,0.0,1.0
15,15,LEAF_NODE,-2.0,-1,-1,13,4,True,,0.9441087613293051,0.055891238670694864
16,16,mean texture,14.15999984741211,17,18,10,2,False,,0.98211047987429,0.017889520125710177
17,17,LEAF_NODE,-2.0,-1,-1,16,3,True,,0.0,1.0
18,18,worst concavity,0.18940000236034393,19,20,16,3,False,,0.9909745090864739,0.009025490913526056
19,19,LEAF_NODE,-2.0,-1,-1,18,4,True,,0.0,1.0
20,20,LEAF_NODE,-2.0,-1,-1,18,4,True,,0.9954667973535899,0.004533202646410202
