,node_number,feature,threshold,children_left,children_right,mother_node,node_depth,is_leaves,values,0,1
0,0,mean concave points,0.049230000004172325,1,14,-1,0,False,,0.5000000000000014,0.5000000000000023
1,1,worst area,929.8000183105469,2,9,0,1,False,,0.054818550597522255,0.9451814494024784
2,2,worst smoothness,0.17764999717473984,3,8,1,2,False,,0.014538264712723892,0.9854617352872762
3,3,smoothness error,0.003309000050649047,4,7,2,3,False,,0.007322359557143695,0.9926776404428563
4,4,fractal dimension error,0.0013230000040493906,5,6,3,4,False,,0.2525252525252525,0.7474747474747475
5,5,LEAF_NODE,-2.0,-1,-1,4,5,True,,1.0,0.0
6,6,LEAF_NODE,-2.0,-1,-1,4,5,True,,0.0,1.0
7,7,LEAF_NODE,-2.0,-1,-1,3,4,True,,0.0,1.0
8,8,LEAF_NODE,-2.0,-1,-1,2,3,True,,1.0,0.0
9,9,worst texture,29.769999504089355,10,11,1,2,False,,0.7170172084130019,0.2829827915869981
10,10,LEAF_NODE,-2.0,-1,-1,9,3,True,,0.0,1.0
11,11,worst smoothness,0.11160000041127205,12,13,9,3,False,,1.0,0.0
12,12,LEAF_NODE,-2.0,-1,-1,11,4,True,,1.0,0.0
13,13,LEAF_NODE,-2.0,-1,-1,11,4,True,,1.0,0.0
14,14,worst perimeter,103.25,15,18,0,1,False,,0.9329352809467963,0.06706471905320414
15,15,worst concave points,0.17864999920129776,16,17,14,2,False,,0.21968365553602814,0.7803163444639721
16,16,LEAF_NODE,-2.0,-1,-1,15,3,True,,0.0,1.0
17,17,LEAF_NODE,-2.0,-1,-1,15,3,True,,1.0,0.0
18,18,worst concavity,0.21045000106096268,19,20,14,2,False,,0.9790011350737798,0.020998864926220252
19,19,LEAF_NODE,-2.0,-1,-1,18,3,True,,0.0,1.0
20,20,fractal dimension error,0.012910000048577785,21,28,18,3,False,,0.987293956043956,0.012706043956043984
21,21,mean texture,15.46999979019165,22,27,20,4,False,,0.9914932750890908,0.00850672491090932
22,22,mean texture,15.140000343322754,23,24,21,5,False,,0.7716049382716049,0.22839506172839508
23,23,LEAF_NODE,-2.0,-1,-1,22,6,True,,1.0,0.0
24,24,concave points error,0.015579999890178442,25,26,22,6,False,,0.0,1.0
25,25,LEAF_NODE,-2.0,-1,-1,24,7,True,,0.0,1.0
26,26,LEAF_NODE,-2.0,-1,-1,24,7,True,,0.0,1.0
27,27,LEAF_NODE,-2.0,-1,-1,21,5,True,,1.0,0.0
28,28,LEAF_NODE,-2.0,-1,-1,20,4,True,,0.0,1.0
