,node_number,feature,threshold,children_left,children_right,mother_node,node_depth,is_leaves,values,0,1
0,0,worst perimeter,105.1500015258789,1,22,-1,0,False,,0.5000000000000016,0.5000000000000023
1,1,worst concave points,0.13505000621080399,2,15,0,1,False,,0.08164598301763562,0.9183540169823654
2,2,radius error,0.6430999934673309,3,12,1,2,False,,0.022416163548329246,0.9775838364516709
3,3,smoothness error,0.003294000052846968,4,7,2,3,False,,0.015124016938898973,0.9848759830611014
4,4,fractal dimension error,0.0013230000040493906,5,6,3,4,False,,0.29691211401425177,0.7030878859857482
5,5,LEAF_NODE,-2.0,-1,-1,4,5,True,,1.0,0.0
6,6,LEAF_NODE,-2.0,-1,-1,4,5,True,,0.0,1.0
7,7,worst texture,33.35000038146973,8,9,3,4,False,,0.007759637469737411,0.9922403625302627
8,8,LEAF_NODE,-2.0,-1,-1,7,5,True,,0.0,1.0
9,9,worst texture,33.55999946594238,10,11,7,5,False,,0.10121457489878544,0.8987854251012147
10,10,LEAF_NODE,-2.0,-1,-1,9,6,True,,1.0,0.0
11,11,LEAF_NODE,-2.0,-1,-1,9,6,True,,0.0,1.0
12,12,mean perimeter,85.51499938964844,13,14,2,3,False,,0.6281407035175879,0.37185929648241206
13,13,LEAF_NODE,-2.0,-1,-1,12,4,True,,1.0,0.0
14,14,LEAF_NODE,-2.0,-1,-1,12,4,True,,0.0,1.0
15,15,worst texture,25.889999389648438,16,19,1,2,False,,0.6847230675593426,0.3152769324406574
16,16,worst fractal dimension,0.12219999730587006,17,18,15,3,False,,0.2196836555360281,0.7803163444639719
17,17,LEAF_NODE,-2.0,-1,-1,16,4,True,,0.0,1.0
18,18,LEAF_NODE,-2.0,-1,-1,16,4,True,,1.0,0.0
19,19,worst area,492.25,20,21,15,3,False,,0.9310986964618249,0.06890130353817504
20,20,LEAF_NODE,-2.0,-1,-1,19,4,True,,0.0,1.0
21,21,LEAF_NODE,-2.0,-1,-1,19,4,True,,1.0,0.0
22,22,worst texture,20.645000457763672,23,26,0,1,False,,0.9126046811251884,0.08739531887481235
23,23,worst area,968.7000122070312,24,25,22,2,False,,0.3762793497892836,0.6237206502107165
24,24,LEAF_NODE,-2.0,-1,-1,23,3,True,,0.0,1.0
25,25,LEAF_NODE,-2.0,-1,-1,23,3,True,,1.0,0.0
26,26,mean concave points,0.048864999786019325,27,30,22,2,False,,0.9651087404962575,0.03489125950374264
27,27,compactness error,0.01717500016093254,28,29,26,3,False,,0.5964553510565781,0.4035446489434221
28,28,LEAF_NODE,-2.0,-1,-1,27,4,True,,1.0,0.0
29,29,LEAF_NODE,-2.0,-1,-1,27,4,True,,0.0,1.0
30,30,LEAF_NODE,-2.0,-1,-1,26,3,True,,1.0,0.0
