,node_number,feature,threshold,children_left,children_right,mother_node,node_depth,is_leaves,values,0,1
0,0,worst concave points,0.14545000344514847,1,20,-1,0,False,,0.5000000000000013,0.5000000000000022
1,1,worst perimeter,107.75,2,11,0,1,False,,0.13217341151590908,0.8678265884840923
2,2,worst concavity,0.396699994802475,3,8,1,2,False,,0.022416163548329246,0.9775838364516709
3,3,smoothness error,0.0033490000059828162,4,7,2,3,False,,0.00768899550962662,0.9923110044903735
4,4,fractal dimension error,0.0013230000040493906,5,6,3,4,False,,0.2525252525252525,0.7474747474747475
5,5,LEAF_NODE,-2.0,-1,-1,4,5,True,,1.0,0.0
6,6,LEAF_NODE,-2.0,-1,-1,4,5,True,,0.0,1.0
7,7,LEAF_NODE,-2.0,-1,-1,3,4,True,,0.0,1.0
8,8,worst texture,29.864999771118164,9,10,2,3,False,,0.5296610169491525,0.4703389830508474
9,9,LEAF_NODE,-2.0,-1,-1,8,4,True,,0.0,1.0
10,10,LEAF_NODE,-2.0,-1,-1,8,4,True,,1.0,0.0
11,11,worst texture,19.90999984741211,12,13,1,2,False,,0.5825361785626684,0.41746382143733135
12,12,LEAF_NODE,-2.0,-1,-1,11,3,True,,0.0,1.0
13,13,area error,35.290000915527344,14,17,11,3,False,,0.7809930943768497,0.21900690562315045
14,14,worst smoothness,0.1375500038266182,15,16,13,4,False,,0.4578754578754578,0.5421245421245422
15,15,LEAF_NODE,-2.0,-1,-1,14,5,True,,0.0,1.0
16,16,LEAF_NODE,-2.0,-1,-1,14,5,True,,1.0,0.0
17,17,fractal dimension error,0.0015974999987520278,18,19,13,4,False,,0.9620318111852232,0.03796818881477682
18,18,LEAF_NODE,-2.0,-1,-1,17,5,True,,0.0,1.0
19,19,LEAF_NODE,-2.0,-1,-1,17,5,True,,1.0,0.0
20,20,area error,18.335000038146973,21,24,0,1,False,,0.972582437939978,0.027417562060022285
21,21,fractal dimension error,0.0045189999509602785,22,23,20,2,False,,0.29691211401425177,0.7030878859857482
22,22,LEAF_NODE,-2.0,-1,-1,21,3,True,,1.0,0.0
23,23,LEAF_NODE,-2.0,-1,-1,21,3,True,,0.0,1.0
24,24,fractal dimension error,0.012349999975413084,25,28,20,2,False,,0.9906168769416092,0.009383123058390936
25,25,worst concavity,0.20509999990463257,26,27,24,3,False,,0.9952863239696796,0.00471367603032041
26,26,LEAF_NODE,-2.0,-1,-1,25,4,True,,0.0,1.0
27,27,LEAF_NODE,-2.0,-1,-1,25,4,True,,1.0,0.0
28,28,LEAF_NODE,-2.0,-1,-1,24,3,True,,0.0,1.0
