,node_number,feature,threshold,children_left,children_right,mother_node,node_depth,is_leaves,values,0,1
0,0,worst perimeter,101.64999771118164,1,12,-1,0,False,,0.5000000000000014,0.5000000000000023
1,1,worst smoothness,0.19054999947547913,2,9,0,1,False,,0.029929366694600747,0.9700706333053997
2,2,mean radius,14.639999866485596,3,8,1,2,False,,0.015260651935050665,0.9847393480649497
3,3,worst texture,33.10499954223633,4,5,2,3,False,,0.00768899550962662,0.9923110044903735
4,4,LEAF_NODE,-2.0,-1,-1,3,4,True,,0.0,1.0
5,5,worst texture,33.55999946594238,6,7,3,4,False,,0.10766580534022395,0.8923341946597761
6,6,LEAF_NODE,-2.0,-1,-1,5,5,True,,1.0,0.0
7,7,LEAF_NODE,-2.0,-1,-1,5,5,True,,0.0,1.0
8,8,LEAF_NODE,-2.0,-1,-1,2,3,True,,1.0,0.0
9,9,worst perimeter,78.34500122070312,10,11,1,2,False,,0.7716049382716049,0.2283950617283951
10,10,LEAF_NODE,-2.0,-1,-1,9,3,True,,0.0,1.0
11,11,LEAF_NODE,-2.0,-1,-1,9,3,True,,1.0,0.0
12,12,mean concave points,0.048864999786019325,13,24,0,1,False,,0.8869616635458762,0.1130383364541247
13,13,worst texture,27.664999961853027,14,19,12,2,False,,0.46845721424109954,0.5315427857589009
14,14,worst perimeter,117.44999694824219,15,18,13,3,False,,0.14450867052023122,0.8554913294797687
15,15,mean radius,13.569999694824219,16,17,14,4,False,,0.0,1.0
16,16,LEAF_NODE,-2.0,-1,-1,15,5,True,,0.0,1.0
17,17,LEAF_NODE,-2.0,-1,-1,15,5,True,,0.0,1.0
18,18,LEAF_NODE,-2.0,-1,-1,14,4,True,,1.0,0.0
19,19,compactness error,0.01723999995738268,20,21,13,3,False,,0.8491847826086957,0.15081521739130435
20,20,LEAF_NODE,-2.0,-1,-1,19,4,True,,1.0,0.0
21,21,mean radius,13.40500020980835,22,23,19,4,False,,0.36023054755043227,0.6397694524495677
22,22,LEAF_NODE,-2.0,-1,-1,21,5,True,,1.0,0.0
23,23,LEAF_NODE,-2.0,-1,-1,21,5,True,,0.0,1.0
24,24,worst texture,20.05500030517578,25,28,12,2,False,,0.9653639129417272,0.03463608705827295
25,25,worst concave points,0.1538499966263771,26,27,24,3,False,,0.628140703517588,0.37185929648241217
26,26,LEAF_NODE,-2.0,-1,-1,25,4,True,,0.0,1.0
27,27,LEAF_NODE,-2.0,-1,-1,25,4,True,,1.0,0.0
28,28,worst smoothness,0.1009650006890297,29,30,24,3,False,,0.9906906529123161,0.009309347087684001
29,29,LEAF_NODE,-2.0,-1,-1,28,4,True,,0.0,1.0
30,30,LEAF_NODE,-2.0,-1,-1,28,4,True,,1.0,0.0
