,node_number,feature,threshold,children_left,children_right,mother_node,node_depth,is_leaves,values,0,1
0,0,worst perimeter,101.54999923706055,1,10,-1,0,False,,0.5000000000000016,0.5000000000000023
1,1,worst smoothness,0.18104999512434006,2,7,0,1,False,,0.030469226081657527,0.9695307739183429
2,2,worst texture,33.26999855041504,3,4,1,2,False,,0.007831589499404795,0.9921684105005952
3,3,LEAF_NODE,-2.0,-1,-1,2,3,True,,0.0,1.0
4,4,mean texture,23.199999809265137,5,6,2,3,False,,0.10766580534022395,0.8923341946597761
5,5,LEAF_NODE,-2.0,-1,-1,4,4,True,,1.0,0.0
6,6,LEAF_NODE,-2.0,-1,-1,4,4,True,,0.0,1.0
7,7,mean texture,16.624999523162842,8,9,1,2,False,,0.8351893095768373,0.1648106904231626
8,8,LEAF_NODE,-2.0,-1,-1,7,3,True,,0.0,1.0
9,9,LEAF_NODE,-2.0,-1,-1,7,3,True,,1.0,0.0
10,10,mean texture,16.605000495910645,11,14,0,1,False,,0.8742107819329779,0.1257892180670232
11,11,mean concave points,0.0906750001013279,12,13,10,2,False,,0.2525252525252526,0.7474747474747476
12,12,LEAF_NODE,-2.0,-1,-1,11,3,True,,0.0,1.0
13,13,LEAF_NODE,-2.0,-1,-1,11,3,True,,1.0,0.0
14,14,worst concave points,0.11084999889135361,15,20,10,2,False,,0.9403546480386893,0.05964535196131129
15,15,worst perimeter,122.05000305175781,16,19,14,3,False,,0.4578754578754579,0.5421245421245423
16,16,worst compactness,0.09930500015616417,17,18,15,4,False,,0.1445086705202312,0.8554913294797689
17,17,LEAF_NODE,-2.0,-1,-1,16,5,True,,1.0,0.0
18,18,LEAF_NODE,-2.0,-1,-1,16,5,True,,0.0,1.0
19,19,LEAF_NODE,-2.0,-1,-1,15,4,True,,1.0,0.0
20,20,mean concave points,0.039844999089837074,21,24,14,3,False,,0.9785445056538129,0.02145549434618735
21,21,mean compactness,0.08665499836206436,22,23,20,4,False,,0.6281407035175879,0.371859296482412
22,22,LEAF_NODE,-2.0,-1,-1,21,5,True,,1.0,0.0
23,23,LEAF_NODE,-2.0,-1,-1,21,5,True,,0.0,1.0
24,24,fractal dimension error,0.012349999975413084,25,26,20,4,False,,0.9911100432484383,0.008889956751561767
25,25,LEAF_NODE,-2.0,-1,-1,24,5,True,,0.9955351755762037,0.004464824423796317
26,26,LEAF_NODE,-2.0,-1,-1,24,5,True,,0.0,1.0
