,node_number,feature,threshold,children_left,children_right,mother_node,node_depth,is_leaves,values,0,1
0,0,worst perimeter,105.1500015258789,1,12,-1,0,False,,0.5000000000000016,0.5000000000000024
1,1,worst concave points,0.16125000268220901,2,9,0,1,False,,0.06251041840306723,0.9374895815969335
2,2,worst perimeter,101.44999694824219,3,6,1,2,False,,0.02890507573129843,0.971094924268702
3,3,area error,48.97500038146973,4,5,2,3,False,,0.007831589499404795,0.9921684105005952
4,4,LEAF_NODE,-2.0,-1,-1,3,4,True,,0.0,1.0
5,5,LEAF_NODE,-2.0,-1,-1,3,4,True,,0.6281407035175879,0.37185929648241206
6,6,worst texture,29.68000030517578,7,8,2,3,False,,0.2804786836200449,0.7195213163799553
7,7,LEAF_NODE,-2.0,-1,-1,6,4,True,,0.0,1.0
8,8,LEAF_NODE,-2.0,-1,-1,6,4,True,,0.8351893095768373,0.1648106904231626
9,9,perimeter error,1.6269999742507935,10,11,1,2,False,,0.894134477825465,0.10586552217453506
10,10,LEAF_NODE,-2.0,-1,-1,9,3,True,,0.0,1.0
11,11,LEAF_NODE,-2.0,-1,-1,9,3,True,,1.0,0.0
12,12,mean concave points,0.050084998831152916,13,18,0,1,False,,0.9143293164237231,0.08567068357627765
13,13,worst texture,26.375,14,15,12,2,False,,0.4249635745507529,0.5750364254492474
14,14,LEAF_NODE,-2.0,-1,-1,13,3,True,,0.0,1.0
15,15,worst radius,16.824999809265137,16,17,13,3,False,,0.7028112449799198,0.2971887550200804
16,16,LEAF_NODE,-2.0,-1,-1,15,4,True,,0.0,1.0
17,17,LEAF_NODE,-2.0,-1,-1,15,4,True,,1.0,0.0
18,18,texture error,0.5196499973535538,19,20,12,2,False,,0.9737960339943343,0.02620396600566578
19,19,LEAF_NODE,-2.0,-1,-1,18,3,True,,0.0,1.0
20,20,worst concavity,0.2084999978542328,21,22,18,3,False,,0.9823767563705645,0.01762324362943562
21,21,LEAF_NODE,-2.0,-1,-1,20,4,True,,0.45787545787545786,0.5421245421245422
22,22,LEAF_NODE,-2.0,-1,-1,20,4,True,,0.9910427888397991,0.00895721116020095
