,node_number,feature,threshold,children_left,children_right,mother_node,node_depth,is_leaves,values,0,1
0,0,worst perimeter,113.14999771118164,1,26,-1,0,False,,0.5000000000000013,0.5000000000000022
1,1,worst concave points,0.13580000400543213,2,15,0,1,False,,0.11624492193235784,0.8837550780676433
2,2,worst area,874.8500061035156,3,12,1,2,False,,0.04203093476798927,0.9579690652320113
3,3,area error,48.97500038146973,4,9,2,3,False,,0.021557918942224787,0.9784420810577755
4,4,smoothness error,0.003309000050649047,5,8,3,4,False,,0.007322359557143695,0.9926776404428563
5,5,symmetry error,0.015500000212341547,6,7,4,5,False,,0.36023054755043227,0.6397694524495677
6,6,LEAF_NODE,-2.0,-1,-1,5,6,True,,1.0,0.0
7,7,LEAF_NODE,-2.0,-1,-1,5,6,True,,0.0,1.0
8,8,LEAF_NODE,-2.0,-1,-1,4,5,True,,0.0,1.0
9,9,texture error,1.9265000224113464,10,11,3,4,False,,0.7716049382716049,0.2283950617283951
10,10,LEAF_NODE,-2.0,-1,-1,9,5,True,,0.0,1.0
11,11,LEAF_NODE,-2.0,-1,-1,9,5,True,,1.0,0.0
12,12,mean texture,19.825000286102295,13,14,2,3,False,,0.8351893095768373,0.1648106904231626
13,13,LEAF_NODE,-2.0,-1,-1,12,4,True,,0.0,1.0
14,14,LEAF_NODE,-2.0,-1,-1,12,4,True,,1.0,0.0
15,15,worst texture,26.34500026702881,16,21,1,2,False,,0.6281407035175881,0.3718592964824123
16,16,symmetry error,0.015639999881386757,17,20,15,3,False,,0.21968365553602814,0.7803163444639721
17,17,mean fractal dimension,0.06412500143051147,18,19,16,4,False,,0.6281407035175879,0.37185929648241206
18,18,LEAF_NODE,-2.0,-1,-1,17,5,True,,0.0,1.0
19,19,LEAF_NODE,-2.0,-1,-1,17,5,True,,1.0,0.0
20,20,LEAF_NODE,-2.0,-1,-1,16,4,True,,0.0,1.0
21,21,fractal dimension error,0.002667499938979745,22,25,15,3,False,,0.9489302967563837,0.051069703243616295
22,22,worst compactness,0.3236999958753586,23,24,21,4,False,,0.6281407035175879,0.37185929648241206
23,23,LEAF_NODE,-2.0,-1,-1,22,5,True,,0.0,1.0
24,24,LEAF_NODE,-2.0,-1,-1,22,5,True,,1.0,0.0
25,25,LEAF_NODE,-2.0,-1,-1,21,4,True,,1.0,0.0
26,26,mean texture,15.829999923706055,27,30,0,1,False,,0.9732029694006883,0.026797030599312027
27,27,fractal dimension error,0.0036860000109300017,28,29,26,2,False,,0.5747126436781609,0.42528735632183917
28,28,LEAF_NODE,-2.0,-1,-1,27,3,True,,0.0,1.0
29,29,LEAF_NODE,-2.0,-1,-1,27,3,True,,1.0,0.0
30,30,worst smoothness,0.0879799984395504,31,32,26,2,False,,0.9952863239696796,0.00471367603032041
31,31,LEAF_NODE,-2.0,-1,-1,30,3,True,,0.0,1.0
32,32,LEAF_NODE,-2.0,-1,-1,30,3,True,,1.0,0.0
