,node_number,feature,threshold,children_left,children_right,mother_node,node_depth,is_leaves,values,0,1
0,0,worst perimeter,103.1500015258789,1,8,-1,0,False,,0.5000000000000014,0.5000000000000023
1,1,worst concave points,0.1419999971985817,2,5,0,1,False,,0.05837030119075417,0.9416296988092465
2,2,area error,48.97500038146973,3,4,1,2,False,,0.023238520171035504,0.9767614798289649
3,3,LEAF_NODE,-2.0,-1,-1,2,3,True,,0.007942054768409678,0.9920579452315904
4,4,LEAF_NODE,-2.0,-1,-1,2,3,True,,0.6281407035175879,0.37185929648241206
5,5,mean smoothness,0.10844999924302101,6,7,1,2,False,,0.628140703517588,0.3718592964824121
6,6,LEAF_NODE,-2.0,-1,-1,5,3,True,,0.2525252525252525,0.7474747474747475
7,7,LEAF_NODE,-2.0,-1,-1,5,3,True,,1.0,0.0
8,8,mean concave points,0.048864999786019325,9,12,0,1,False,,0.8808133682303209,0.11918663176968022
9,9,worst radius,16.829999923706055,10,11,8,2,False,,0.4032258064516131,0.5967741935483872
10,10,LEAF_NODE,-2.0,-1,-1,9,3,True,,0.0,1.0
11,11,LEAF_NODE,-2.0,-1,-1,9,3,True,,0.771604938271605,0.2283950617283951
12,12,texture error,0.5196499973535538,13,14,8,2,False,,0.969107824427481,0.030892175572519148
13,13,LEAF_NODE,-2.0,-1,-1,12,3,True,,0.0,1.0
14,14,LEAF_NODE,-2.0,-1,-1,12,3,True,,0.9777376654632974,0.022262334536702816
