,node_number,feature,threshold,children_left,children_right,mother_node,node_depth,is_leaves,values,0,1
0,0,worst perimeter,102.04999923706055,1,16,-1,0,False,,0.5000000000000014,0.5000000000000023
1,1,worst smoothness,0.1782499998807907,2,11,0,1,False,,0.04403992953611276,0.9559600704638878
2,2,area error,47.03499984741211,3,8,1,2,False,,0.015260651935050662,0.9847393480649494
3,3,worst texture,33.35000038146973,4,5,2,3,False,,0.007759637469737411,0.9922403625302627
4,4,LEAF_NODE,-2.0,-1,-1,3,4,True,,0.0,1.0
5,5,worst texture,33.55999946594238,6,7,3,4,False,,0.1445086705202312,0.8554913294797689
6,6,LEAF_NODE,-2.0,-1,-1,5,5,True,,1.0,0.0
7,7,LEAF_NODE,-2.0,-1,-1,5,5,True,,0.0,1.0
8,8,compactness error,0.0529549983330071,9,10,2,3,False,,0.45787545787545786,0.5421245421245422
9,9,LEAF_NODE,-2.0,-1,-1,8,4,True,,1.0,0.0
10,10,LEAF_NODE,-2.0,-1,-1,8,4,True,,0.0,1.0
11,11,fractal dimension error,0.009829000104218721,12,13,1,2,False,,0.7716049382716049,0.22839506172839508
12,12,LEAF_NODE,-2.0,-1,-1,11,3,True,,1.0,0.0
13,13,mean perimeter,62.805002212524414,14,15,11,3,False,,0.0,1.0
14,14,LEAF_NODE,-2.0,-1,-1,13,4,True,,0.0,1.0
15,15,LEAF_NODE,-2.0,-1,-1,13,4,True,,0.0,1.0
16,16,mean concave points,0.048864999786019325,17,26,0,1,False,,0.8888332498748129,0.1111667501251881
17,17,worst texture,26.489999771118164,18,21,16,2,False,,0.46845721424109954,0.5315427857589009
18,18,worst smoothness,0.14225000143051147,19,20,17,3,False,,0.0903832248734635,0.9096167751265366
19,19,LEAF_NODE,-2.0,-1,-1,18,4,True,,0.0,1.0
20,20,LEAF_NODE,-2.0,-1,-1,18,4,True,,1.0,0.0
21,21,compactness error,0.016529999673366547,22,25,17,3,False,,0.7559098405717428,0.24409015942825737
22,22,concave points error,0.011305500287562609,23,24,21,4,False,,0.9489302967563837,0.051069703243616295
23,23,LEAF_NODE,-2.0,-1,-1,22,5,True,,1.0,0.0
24,24,LEAF_NODE,-2.0,-1,-1,22,5,True,,0.0,1.0
25,25,LEAF_NODE,-2.0,-1,-1,21,4,True,,0.0,1.0
26,26,worst texture,20.585000038146973,27,30,16,2,False,,0.969107824427481,0.030892175572519148
27,27,worst perimeter,119.6500015258789,28,29,26,3,False,,0.6281407035175879,0.37185929648241217
28,28,LEAF_NODE,-2.0,-1,-1,27,4,True,,0.0,1.0
29,29,LEAF_NODE,-2.0,-1,-1,27,4,True,,1.0,0.0
30,30,fractal dimension error,0.012910000048577785,31,32,26,3,False,,0.9952484910748685,0.004751508925131637
31,31,LEAF_NODE,-2.0,-1,-1,30,4,True,,1.0,0.0
32,32,LEAF_NODE,-2.0,-1,-1,30,4,True,,0.0,1.0
