,node_number,feature,threshold,children_left,children_right,mother_node,node_depth,is_leaves,values,0,1
0,0,worst radius,16.795000076293945,1,24,-1,0,False,,0.5000000000000013,0.5000000000000022
1,1,worst concave points,0.13505000621080399,2,13,0,1,False,,0.11120996441281153,0.8887900355871896
2,2,area error,38.60499954223633,3,8,1,2,False,,0.021557918942224783,0.9784420810577754
3,3,smoothness error,0.003294000052846968,4,7,2,3,False,,0.0076541546751576735,0.9923458453248424
4,4,fractal dimension error,0.0013230000040493906,5,6,3,4,False,,0.2525252525252525,0.7474747474747475
5,5,LEAF_NODE,-2.0,-1,-1,4,5,True,,1.0,0.0
6,6,LEAF_NODE,-2.0,-1,-1,4,5,True,,0.0,1.0
7,7,LEAF_NODE,-2.0,-1,-1,3,4,True,,0.0,1.0
8,8,compactness error,0.012164999730885029,9,10,2,3,False,,0.23496240601503757,0.7650375939849625
9,9,LEAF_NODE,-2.0,-1,-1,8,4,True,,1.0,0.0
10,10,area error,39.14999961853027,11,12,8,4,False,,0.13312034078807242,0.8668796592119278
11,11,LEAF_NODE,-2.0,-1,-1,10,5,True,,1.0,0.0
12,12,LEAF_NODE,-2.0,-1,-1,10,5,True,,0.0,1.0
13,13,worst texture,25.670000076293945,14,17,1,2,False,,0.6609094113500178,0.3390905886499826
14,14,mean concave points,0.0906750001013279,15,16,13,3,False,,0.13312034078807242,0.8668796592119278
15,15,LEAF_NODE,-2.0,-1,-1,14,4,True,,0.0,1.0
16,16,LEAF_NODE,-2.0,-1,-1,14,4,True,,1.0,0.0
17,17,mean concavity,0.07099499925971031,18,19,13,3,False,,0.922023182297155,0.07797681770284513
18,18,LEAF_NODE,-2.0,-1,-1,17,4,True,,0.0,1.0
19,19,perimeter error,1.61599999666214,20,23,17,4,False,,0.9594298245614034,0.0405701754385965
20,20,mean smoothness,0.10151999816298485,21,22,19,5,False,,0.6281407035175879,0.37185929648241206
21,21,LEAF_NODE,-2.0,-1,-1,20,6,True,,1.0,0.0
22,22,LEAF_NODE,-2.0,-1,-1,20,6,True,,0.0,1.0
23,23,LEAF_NODE,-2.0,-1,-1,19,5,True,,1.0,0.0
24,24,texture error,0.43689998984336853,25,26,0,1,False,,0.9691078244274811,0.030892175572519154
25,25,LEAF_NODE,-2.0,-1,-1,24,2,True,,0.0,1.0
26,26,worst concavity,0.21620000153779984,27,30,24,2,False,,0.98211047987429,0.017889520125710177
27,27,mean texture,19.859999656677246,28,29,26,3,False,,0.6786102062975027,0.3213897937024973
28,28,LEAF_NODE,-2.0,-1,-1,27,4,True,,0.0,1.0
29,29,LEAF_NODE,-2.0,-1,-1,27,4,True,,1.0,0.0
30,30,LEAF_NODE,-2.0,-1,-1,26,3,True,,1.0,0.0
