,node_number,feature,threshold,children_left,children_right,mother_node,node_depth,is_leaves,values,0,1
0,0,worst perimeter,106.0999984741211,1,18,-1,0,False,,0.5000000000000016,0.5000000000000023
1,1,worst concave points,0.13505000621080399,2,13,0,1,False,,0.05549389567147618,0.9445061043285244
2,2,perimeter error,6.540499925613403,3,12,1,2,False,,0.021931107082285517,0.9780688929177147
3,3,smoothness error,0.003294000052846968,4,7,2,3,False,,0.014728408153646759,0.9852715918463535
4,4,fractal dimension error,0.0013230000040493906,5,6,3,4,False,,0.2196836555360281,0.7803163444639719
5,5,LEAF_NODE,-2.0,-1,-1,4,5,True,,1.0,0.0
6,6,LEAF_NODE,-2.0,-1,-1,4,5,True,,0.0,1.0
7,7,worst texture,33.35000038146973,8,9,3,4,False,,0.007619628162145686,0.9923803718378544
8,8,LEAF_NODE,-2.0,-1,-1,7,5,True,,0.0,1.0
9,9,worst texture,33.79999923706055,10,11,7,5,False,,0.11499540018399264,0.8850045998160075
10,10,LEAF_NODE,-2.0,-1,-1,9,6,True,,1.0,0.0
11,11,LEAF_NODE,-2.0,-1,-1,9,6,True,,0.0,1.0
12,12,LEAF_NODE,-2.0,-1,-1,2,3,True,,1.0,0.0
13,13,worst texture,25.949999809265137,14,15,1,2,False,,0.6786102062975027,0.3213897937024973
14,14,LEAF_NODE,-2.0,-1,-1,13,3,True,,0.0,1.0
15,15,mean concave points,0.04442000016570091,16,17,13,3,False,,0.894134477825465,0.10586552217453506
16,16,LEAF_NODE,-2.0,-1,-1,15,4,True,,0.0,1.0
17,17,LEAF_NODE,-2.0,-1,-1,15,4,True,,1.0,0.0
18,18,worst perimeter,115.3499984741211,19,28,0,1,False,,0.9220231822971554,0.07797681770284531
19,19,worst smoothness,0.13825000077486038,20,25,18,2,False,,0.6281407035175879,0.3718592964824121
20,20,worst fractal dimension,0.0700099989771843,21,24,19,3,False,,0.2525252525252526,0.7474747474747476
21,21,worst compactness,0.1724499985575676,22,23,20,4,False,,0.8710801393728222,0.1289198606271777
22,22,LEAF_NODE,-2.0,-1,-1,21,5,True,,0.0,1.0
23,23,LEAF_NODE,-2.0,-1,-1,21,5,True,,1.0,0.0
24,24,LEAF_NODE,-2.0,-1,-1,20,4,True,,0.0,1.0
25,25,concave points error,0.00804299977608025,26,27,19,3,False,,1.0,0.0
26,26,LEAF_NODE,-2.0,-1,-1,25,4,True,,1.0,0.0
27,27,LEAF_NODE,-2.0,-1,-1,25,4,True,,1.0,0.0
28,28,LEAF_NODE,-2.0,-1,-1,18,2,True,,1.0,0.0
