,node_number,feature,threshold,children_left,children_right,mother_node,node_depth,is_leaves,values,0,1
0,0,worst concave points,0.13580000400543213,1,22,-1,0,False,,0.5000000000000016,0.5000000000000023
1,1,worst area,893.6499938964844,2,15,0,1,False,,0.11370527592480306,0.8862947240751982
2,2,radius error,0.6430999934673309,3,12,1,2,False,,0.028418779129248624,0.9715812208707518
3,3,smoothness error,0.003294000052846968,4,7,2,3,False,,0.014475969889982636,0.9855240301100177
4,4,mean compactness,0.06203499808907509,5,6,3,4,False,,0.36023054755043227,0.6397694524495677
5,5,LEAF_NODE,-2.0,-1,-1,4,5,True,,1.0,0.0
6,6,LEAF_NODE,-2.0,-1,-1,4,5,True,,0.0,1.0
7,7,worst texture,33.35000038146973,8,9,3,4,False,,0.007386397210896414,0.9926136027891036
8,8,LEAF_NODE,-2.0,-1,-1,7,5,True,,0.0,1.0
9,9,worst texture,34.13999938964844,10,11,7,5,False,,0.12339585389930897,0.8766041461006912
10,10,LEAF_NODE,-2.0,-1,-1,9,6,True,,1.0,0.0
11,11,LEAF_NODE,-2.0,-1,-1,9,6,True,,0.0,1.0
12,12,mean perimeter,68.46500015258789,13,14,2,3,False,,0.7716049382716049,0.2283950617283951
13,13,LEAF_NODE,-2.0,-1,-1,12,4,True,,0.0,1.0
14,14,LEAF_NODE,-2.0,-1,-1,12,4,True,,1.0,0.0
15,15,mean texture,16.874999523162842,16,17,1,2,False,,0.7976298997265271,0.20237010027347324
16,16,LEAF_NODE,-2.0,-1,-1,15,3,True,,0.0,1.0
17,17,smoothness error,0.007044000085443258,18,21,15,3,False,,0.922023182297155,0.07797681770284513
18,18,texture error,1.8434999585151672,19,20,17,4,False,,0.9594298245614036,0.040570175438596506
19,19,LEAF_NODE,-2.0,-1,-1,18,5,True,,1.0,0.0
20,20,LEAF_NODE,-2.0,-1,-1,18,5,True,,0.0,1.0
21,21,LEAF_NODE,-2.0,-1,-1,17,4,True,,0.0,1.0
22,22,mean concave points,0.04944000020623207,23,26,0,1,False,,0.9441087613293052,0.055891238670694975
23,23,texture error,1.5015000104904175,24,25,22,2,False,,0.2525252525252525,0.7474747474747475
24,24,LEAF_NODE,-2.0,-1,-1,23,3,True,,0.0,1.0
25,25,LEAF_NODE,-2.0,-1,-1,23,3,True,,1.0,0.0
26,26,worst texture,20.355000495910645,27,30,22,2,False,,0.9645869474187954,0.035413052581204835
27,27,worst perimeter,119.70000076293945,28,29,26,3,False,,0.5846585594013097,0.4153414405986905
28,28,LEAF_NODE,-2.0,-1,-1,27,4,True,,0.0,1.0
29,29,LEAF_NODE,-2.0,-1,-1,27,4,True,,1.0,0.0
30,30,fractal dimension error,0.012349999975413084,31,36,26,3,False,,0.9905419222903885,0.009458077709611466
31,31,worst perimeter,89.95000076293945,32,35,30,4,False,,0.9952484910748685,0.004751508925131637
32,32,mean compactness,0.1350500024855137,33,34,31,5,False,,0.6281407035175879,0.37185929648241206
33,33,LEAF_NODE,-2.0,-1,-1,32,6,True,,1.0,0.0
34,34,LEAF_NODE,-2.0,-1,-1,32,6,True,,0.0,1.0
35,35,LEAF_NODE,-2.0,-1,-1,31,5,True,,1.0,0.0
36,36,LEAF_NODE,-2.0,-1,-1,30,4,True,,0.0,1.0
