,node_number,feature,threshold,children_left,children_right,mother_node,node_depth,is_leaves,values,0,1
0,0,worst perimeter,102.4000015258789,1,12,-1,0,False,,0.5000000000000014,0.5000000000000023
1,1,worst concave points,0.17864999920129776,2,11,0,1,False,,0.051674245556014894,0.9483257544439857
2,2,radius error,0.6430999934673309,3,8,1,2,False,,0.022819935495648994,0.9771800645043512
3,3,worst perimeter,101.94999694824219,4,5,2,3,False,,0.007795447458684125,0.9922045525413159
4,4,LEAF_NODE,-2.0,-1,-1,3,4,True,,0.0,1.0
5,5,mean area,669.2000122070312,6,7,3,4,False,,0.45787545787545786,0.5421245421245422
6,6,LEAF_NODE,-2.0,-1,-1,5,5,True,,1.0,0.0
7,7,LEAF_NODE,-2.0,-1,-1,5,5,True,,0.0,1.0
8,8,compactness error,0.05339999869465828,9,10,2,3,False,,0.6281407035175879,0.37185929648241206
9,9,LEAF_NODE,-2.0,-1,-1,8,4,True,,1.0,0.0
10,10,LEAF_NODE,-2.0,-1,-1,8,4,True,,0.0,1.0
11,11,LEAF_NODE,-2.0,-1,-1,1,2,True,,1.0,0.0
12,12,mean concave points,0.05009999871253967,13,24,0,1,False,,0.8783076693078194,0.12169233069218154
13,13,worst texture,29.49000072479248,14,21,12,2,False,,0.426356589147287,0.5736434108527133
14,14,worst symmetry,0.326200008392334,15,20,13,3,False,,0.18054886856042374,0.8194511314395765
15,15,worst symmetry,0.23009999841451645,16,19,14,4,False,,0.06841817186644775,0.9315818281335523
16,16,worst area,1088.5,17,18,15,5,False,,0.6281407035175879,0.37185929648241206
17,17,LEAF_NODE,-2.0,-1,-1,16,6,True,,1.0,0.0
18,18,LEAF_NODE,-2.0,-1,-1,16,6,True,,0.0,1.0
19,19,LEAF_NODE,-2.0,-1,-1,15,5,True,,0.0,1.0
20,20,LEAF_NODE,-2.0,-1,-1,14,4,True,,1.0,0.0
21,21,fractal dimension error,0.003528500092215836,22,23,13,3,False,,0.8710801393728222,0.1289198606271777
22,22,LEAF_NODE,-2.0,-1,-1,21,4,True,,1.0,0.0
23,23,LEAF_NODE,-2.0,-1,-1,21,4,True,,0.0,1.0
24,24,worst texture,20.645000457763672,25,28,12,2,False,,0.9648497803111271,0.03515021968887313
25,25,worst area,921.2000122070312,26,27,24,3,False,,0.5914826498422713,0.40851735015772883
26,26,LEAF_NODE,-2.0,-1,-1,25,4,True,,0.0,1.0
27,27,LEAF_NODE,-2.0,-1,-1,25,4,True,,1.0,0.0
28,28,fractal dimension error,0.012910000048577785,29,30,24,3,False,,0.9952484910748685,0.004751508925131637
29,29,LEAF_NODE,-2.0,-1,-1,28,4,True,,1.0,0.0
30,30,LEAF_NODE,-2.0,-1,-1,28,4,True,,0.0,1.0
