,node_number,feature,threshold,children_left,children_right,mother_node,node_depth,is_leaves,values,0,1
0,0,worst perimeter,105.95000076293945,1,22,-1,0,False,,0.5000000000000016,0.5000000000000023
1,1,worst concave points,0.13385000079870224,2,13,0,1,False,,0.08131844302287766,0.9186815569771232
2,2,mean radius,14.980000019073486,3,12,1,2,False,,0.02241616354832925,0.9775838364516711
3,3,smoothness error,0.003294000052846968,4,7,2,3,False,,0.015056612864370033,0.9849433871356302
4,4,fractal dimension error,0.0013230000040493906,5,6,3,4,False,,0.29691211401425177,0.7030878859857482
5,5,LEAF_NODE,-2.0,-1,-1,4,5,True,,1.0,0.0
6,6,LEAF_NODE,-2.0,-1,-1,4,5,True,,0.0,1.0
7,7,worst texture,33.26999855041504,8,9,3,4,False,,0.007724154977445465,0.9922758450225546
8,8,LEAF_NODE,-2.0,-1,-1,7,5,True,,0.0,1.0
9,9,worst texture,33.55999946594238,10,11,7,5,False,,0.11499540018399264,0.8850045998160075
10,10,LEAF_NODE,-2.0,-1,-1,9,6,True,,1.0,0.0
11,11,LEAF_NODE,-2.0,-1,-1,9,6,True,,0.0,1.0
12,12,LEAF_NODE,-2.0,-1,-1,2,3,True,,1.0,0.0
13,13,worst texture,25.889999389648438,14,17,1,2,False,,0.6552125800815376,0.3447874199184625
14,14,worst smoothness,0.17855000495910645,15,16,13,3,False,,0.19440124416796264,0.8055987558320373
15,15,LEAF_NODE,-2.0,-1,-1,14,4,True,,0.0,1.0
16,16,LEAF_NODE,-2.0,-1,-1,14,4,True,,1.0,0.0
17,17,mean radius,13.34000015258789,18,19,13,3,False,,0.931098696461825,0.06890130353817506
18,18,LEAF_NODE,-2.0,-1,-1,17,4,True,,1.0,0.0
19,19,worst area,716.7000122070312,20,21,17,4,False,,0.6281407035175879,0.37185929648241206
20,20,LEAF_NODE,-2.0,-1,-1,19,5,True,,0.0,1.0
21,21,LEAF_NODE,-2.0,-1,-1,19,5,True,,1.0,0.0
22,22,mean concave points,0.0467349998652935,23,32,0,1,False,,0.9162444755847802,0.08375552441522066
23,23,worst area,929.8000183105469,24,25,22,2,False,,0.41993281075028,0.5800671892497202
24,24,LEAF_NODE,-2.0,-1,-1,23,3,True,,0.0,1.0
25,25,mean texture,15.769999980926514,26,27,23,3,False,,0.717017208413002,0.28298279158699813
26,26,LEAF_NODE,-2.0,-1,-1,25,4,True,,0.0,1.0
27,27,concavity error,0.03011499997228384,28,31,25,4,False,,0.9101941747572814,0.08980582524271845
28,28,smoothness error,0.0034275001380592585,29,30,27,5,False,,1.0,0.0
29,29,LEAF_NODE,-2.0,-1,-1,28,6,True,,1.0,0.0
30,30,LEAF_NODE,-2.0,-1,-1,28,6,True,,1.0,0.0
31,31,LEAF_NODE,-2.0,-1,-1,27,5,True,,0.0,1.0
32,32,worst texture,20.645000457763672,33,36,22,2,False,,0.969107824427481,0.030892175572519148
33,33,area error,43.69999885559082,34,35,32,3,False,,0.6281407035175879,0.37185929648241217
34,34,LEAF_NODE,-2.0,-1,-1,33,4,True,,0.0,1.0
35,35,LEAF_NODE,-2.0,-1,-1,33,4,True,,1.0,0.0
36,36,fractal dimension error,0.012910000048577785,37,38,32,3,False,,0.9952484910748685,0.004751508925131637
37,37,LEAF_NODE,-2.0,-1,-1,36,4,True,,1.0,0.0
38,38,LEAF_NODE,-2.0,-1,-1,36,4,True,,0.0,1.0
