,node_number,feature,threshold,children_left,children_right,mother_node,node_depth,is_leaves,values,0,1
0,0,mean concave points,0.051419999450445175,1,8,-1,0,False,,0.5000000000000014,0.5000000000000023
1,1,worst radius,16.514999389648438,2,5,0,1,False,,0.06759679861561764,0.9324032013843832
2,2,worst smoothness,0.17589999735355377,3,4,1,2,False,,0.02193110708228552,0.9780688929177148
3,3,LEAF_NODE,-2.0,-1,-1,2,3,True,,0.014792899408284028,0.9852071005917162
4,4,LEAF_NODE,-2.0,-1,-1,2,3,True,,0.6281407035175879,0.37185929648241206
5,5,mean texture,15.744999885559082,6,7,1,2,False,,0.628140703517588,0.37185929648241217
6,6,LEAF_NODE,-2.0,-1,-1,5,3,True,,0.0,1.0
7,7,LEAF_NODE,-2.0,-1,-1,5,3,True,,0.8553274682306939,0.14467253176930597
8,8,worst concavity,0.2248000055551529,9,12,0,1,False,,0.9320293926950513,0.06797060730494939
9,9,mean fractal dimension,0.05472999997437,10,11,8,2,False,,0.2349624060150376,0.7650375939849626
10,10,LEAF_NODE,-2.0,-1,-1,9,3,True,,1.0,0.0
11,11,LEAF_NODE,-2.0,-1,-1,9,3,True,,0.0,1.0
12,12,worst perimeter,97.15500259399414,13,14,8,2,False,,0.9745471222196744,0.025452877780325674
13,13,LEAF_NODE,-2.0,-1,-1,12,3,True,,0.36023054755043227,0.6397694524495677
14,14,LEAF_NODE,-2.0,-1,-1,12,3,True,,0.9870152658361117,0.01298473416388843
