,node_number,feature,threshold,children_left,children_right,mother_node,node_depth,is_leaves,values,0,1
0,0,worst perimeter,105.1500015258789,1,14,-1,0,False,,0.5000000000000016,0.5000000000000023
1,1,worst concave points,0.18074999749660492,2,13,0,1,False,,0.06251041840306723,0.9374895815969335
2,2,mean perimeter,90.6349983215332,3,8,1,2,False,,0.03572040921300797,0.9642795907869925
3,3,area error,48.97500038146973,4,5,2,3,False,,0.007759637469737411,0.9922403625302627
4,4,LEAF_NODE,-2.0,-1,-1,3,4,True,,0.0,1.0
5,5,symmetry error,0.024740000255405903,6,7,3,4,False,,0.45787545787545786,0.5421245421245422
6,6,LEAF_NODE,-2.0,-1,-1,5,5,True,,1.0,0.0
7,7,LEAF_NODE,-2.0,-1,-1,5,5,True,,0.0,1.0
8,8,concave points error,0.012380000203847885,9,10,2,3,False,,0.3602305475504323,0.639769452449568
9,9,LEAF_NODE,-2.0,-1,-1,8,4,True,,0.0,1.0
10,10,mean symmetry,0.1550999954342842,11,12,8,4,False,,0.8710801393728222,0.1289198606271777
11,11,LEAF_NODE,-2.0,-1,-1,10,5,True,,0.0,1.0
12,12,LEAF_NODE,-2.0,-1,-1,10,5,True,,1.0,0.0
13,13,LEAF_NODE,-2.0,-1,-1,1,2,True,,1.0,0.0
14,14,mean concave points,0.048864999786019325,15,22,0,1,False,,0.9143293164237231,0.08567068357627765
15,15,worst texture,26.02999973297119,16,17,14,2,False,,0.5135579293344291,0.48644207066557127
16,16,LEAF_NODE,-2.0,-1,-1,15,3,True,,0.0,1.0
17,17,compactness error,0.018389999866485596,18,21,15,3,False,,0.8085381630012937,0.19146183699870636
18,18,concave points error,0.011305500287562609,19,20,17,4,False,,0.9441087613293052,0.05589123867069487
19,19,LEAF_NODE,-2.0,-1,-1,18,5,True,,1.0,0.0
20,20,LEAF_NODE,-2.0,-1,-1,18,5,True,,0.0,1.0
21,21,LEAF_NODE,-2.0,-1,-1,17,4,True,,0.0,1.0
22,22,worst texture,20.875,23,26,14,2,False,,0.9732029694006883,0.026797030599312027
23,23,mean concave points,0.08365499973297119,24,25,22,3,False,,0.628140703517588,0.37185929648241217
24,24,LEAF_NODE,-2.0,-1,-1,23,4,True,,0.0,1.0
25,25,LEAF_NODE,-2.0,-1,-1,23,4,True,,1.0,0.0
26,26,LEAF_NODE,-2.0,-1,-1,22,3,True,,1.0,0.0
