,node_number,feature,threshold,children_left,children_right,mother_node,node_depth,is_leaves,values,0,1
0,0,worst perimeter,102.04999923706055,1,6,-1,0,False,,0.5000000000000016,0.5000000000000023
1,1,worst symmetry,0.4141000062227249,2,5,0,1,False,,0.036492088515209915,0.9635079114847905
2,2,area error,48.97500038146973,3,4,1,2,False,,0.014923591212989494,0.9850764087870106
3,3,LEAF_NODE,-2.0,-1,-1,2,3,True,,0.007619628162145686,0.9923803718378544
4,4,LEAF_NODE,-2.0,-1,-1,2,3,True,,0.36023054755043227,0.6397694524495677
5,5,LEAF_NODE,-2.0,-1,-1,1,2,True,,1.0,0.0
6,6,mean concave points,0.048864999786019325,7,10,0,1,False,,0.8994615810396022,0.10053841896039882
7,7,worst texture,26.489999771118164,8,9,6,2,False,,0.4578754578754581,0.5421245421245423
8,8,LEAF_NODE,-2.0,-1,-1,7,3,True,,0.0,1.0
9,9,LEAF_NODE,-2.0,-1,-1,7,3,True,,0.8491847826086957,0.15081521739130435
10,10,worst texture,20.355000495910645,11,12,6,2,False,,0.9697835851367906,0.030216414863209543
11,11,LEAF_NODE,-2.0,-1,-1,10,3,True,,0.5846585594013097,0.41534144059869055
12,12,LEAF_NODE,-2.0,-1,-1,10,3,True,,0.9953962921488118,0.0046037078511882625
