,node_number,feature,threshold,children_left,children_right,mother_node,node_depth,is_leaves,values,0,1
0,0,mean concave points,0.04957499913871288,1,8,-1,0,False,,0.5000000000000014,0.5000000000000023
1,1,worst radius,16.829999923706055,2,5,0,1,False,,0.05618608832453088,0.9438139116754698
2,2,area error,48.70000076293945,3,4,1,2,False,,0.015056612864370031,0.9849433871356301
3,3,LEAF_NODE,-2.0,-1,-1,2,3,True,,0.007585411736149037,0.992414588263851
4,4,LEAF_NODE,-2.0,-1,-1,2,3,True,,1.0,0.0
5,5,mean texture,18.835000038146973,6,7,1,2,False,,0.6281407035175879,0.37185929648241217
6,6,LEAF_NODE,-2.0,-1,-1,5,3,True,,0.0,1.0
7,7,LEAF_NODE,-2.0,-1,-1,5,3,True,,1.0,0.0
8,8,worst perimeter,101.94999694824219,9,12,0,1,False,,0.9113633996458707,0.08863660035413001
9,9,mean texture,20.299999237060547,10,11,8,2,False,,0.1944012441679627,0.8055987558320375
10,10,LEAF_NODE,-2.0,-1,-1,9,3,True,,0.0,1.0
11,11,LEAF_NODE,-2.0,-1,-1,9,3,True,,1.0,0.0
12,12,worst texture,20.355000495910645,13,14,8,2,False,,0.962826523777629,0.03717347622237116
13,13,LEAF_NODE,-2.0,-1,-1,12,3,True,,0.45787545787545786,0.5421245421245423
14,14,LEAF_NODE,-2.0,-1,-1,12,3,True,,0.9956015216357584,0.004398478364241569
