,node_number,feature,threshold,children_left,children_right,mother_node,node_depth,is_leaves,values,0,1
0,0,worst perimeter,105.95000076293945,1,8,-1,0,False,,0.5000000000000014,0.5000000000000023
1,1,worst concave points,0.15890000015497208,2,5,0,1,False,,0.0809935205183586,0.9190064794816423
2,2,worst smoothness,0.1782499998807907,3,4,1,2,False,,0.0287819479622381,0.9712180520377623
3,3,LEAF_NODE,-2.0,-1,-1,2,3,True,,0.014792899408284028,0.9852071005917162
4,4,LEAF_NODE,-2.0,-1,-1,2,3,True,,0.5296610169491525,0.4703389830508474
5,5,worst texture,23.47000026702881,6,7,1,2,False,,0.8710801393728222,0.1289198606271777
6,6,LEAF_NODE,-2.0,-1,-1,5,3,True,,0.0,1.0
7,7,LEAF_NODE,-2.0,-1,-1,5,3,True,,1.0,0.0
8,8,worst texture,20.875,9,12,0,1,False,,0.9199134199134205,0.08008658008658029
9,9,worst perimeter,116.79999923706055,10,11,8,2,False,,0.3938248267170763,0.6061751732829239
10,10,LEAF_NODE,-2.0,-1,-1,9,3,True,,0.0,1.0
11,11,LEAF_NODE,-2.0,-1,-1,9,3,True,,1.0,0.0
12,12,mean concave points,0.050005000084638596,13,14,8,2,False,,0.9693364115314036,0.030663588468596525
13,13,LEAF_NODE,-2.0,-1,-1,12,3,True,,0.7070135746606335,0.2929864253393666
14,14,LEAF_NODE,-2.0,-1,-1,12,3,True,,1.0,0.0
