,node_number,feature,threshold,children_left,children_right,mother_node,node_depth,is_leaves,values,0,1
0,0,worst concave points,0.1419999971985817,1,24,-1,0,False,,0.5000000000000013,0.5000000000000022
1,1,worst radius,16.829999923706055,2,19,0,1,False,,0.12784298446403367,0.8721570155359676
2,2,worst radius,15.78000020980835,3,12,1,2,False,,0.04134509371554579,0.9586549062844547
3,3,area error,48.97500038146973,4,9,2,3,False,,0.015613290032475639,0.9843867099675246
4,4,worst texture,33.35000038146973,5,6,3,4,False,,0.007904888382976028,0.992095111617024
5,5,LEAF_NODE,-2.0,-1,-1,4,5,True,,0.0,1.0
6,6,worst texture,33.55999946594238,7,8,4,5,False,,0.10121457489878544,0.8987854251012147
7,7,LEAF_NODE,-2.0,-1,-1,6,6,True,,1.0,0.0
8,8,LEAF_NODE,-2.0,-1,-1,6,6,True,,0.0,1.0
9,9,worst smoothness,0.10676500201225281,10,11,3,4,False,,0.6281407035175879,0.37185929648241206
10,10,LEAF_NODE,-2.0,-1,-1,9,5,True,,0.0,1.0
11,11,LEAF_NODE,-2.0,-1,-1,9,5,True,,1.0,0.0
12,12,smoothness error,0.007724999915808439,13,18,2,3,False,,0.23496240601503768,0.7650375939849626
13,13,mean radius,13.849999904632568,14,17,12,4,False,,0.13312034078807244,0.8668796592119277
14,14,worst compactness,0.18034999817609787,15,16,13,5,False,,0.6281407035175879,0.37185929648241206
15,15,LEAF_NODE,-2.0,-1,-1,14,6,True,,0.0,1.0
16,16,LEAF_NODE,-2.0,-1,-1,14,6,True,,1.0,0.0
17,17,LEAF_NODE,-2.0,-1,-1,13,5,True,,0.0,1.0
18,18,LEAF_NODE,-2.0,-1,-1,12,4,True,,1.0,0.0
19,19,worst texture,21.854999542236328,20,21,1,2,False,,0.7835353113246971,0.2164646886753031
20,20,LEAF_NODE,-2.0,-1,-1,19,3,True,,0.0,1.0
21,21,texture error,1.8634999990463257,22,23,19,3,False,,0.9620318111852232,0.03796818881477682
22,22,LEAF_NODE,-2.0,-1,-1,21,4,True,,1.0,0.0
23,23,LEAF_NODE,-2.0,-1,-1,21,4,True,,0.0,1.0
24,24,radius error,0.2058499976992607,25,28,0,1,False,,0.9640493107426978,0.03595068925730256
25,25,concave points error,0.007110999897122383,26,27,24,2,False,,0.29691211401425177,0.7030878859857482
26,26,LEAF_NODE,-2.0,-1,-1,25,3,True,,1.0,0.0
27,27,LEAF_NODE,-2.0,-1,-1,25,3,True,,0.0,1.0
28,28,mean fractal dimension,0.08718999847769737,29,38,24,2,False,,0.9815530350243052,0.01844696497569491
29,29,worst concavity,0.20340000092983246,30,31,28,3,False,,0.9861006761833209,0.013899323816679212
30,30,LEAF_NODE,-2.0,-1,-1,29,4,True,,0.0,1.0
31,31,mean concavity,0.08635000139474869,32,37,29,4,False,,0.9906906529123161,0.009309347087684001
32,32,mean compactness,0.09696000069379807,33,34,31,5,False,,0.7716049382716049,0.22839506172839508
33,33,LEAF_NODE,-2.0,-1,-1,32,6,True,,1.0,0.0
34,34,mean concavity,0.08533500134944916,35,36,32,6,False,,0.0,1.0
35,35,LEAF_NODE,-2.0,-1,-1,34,7,True,,0.0,1.0
36,36,LEAF_NODE,-2.0,-1,-1,34,7,True,,0.0,1.0
37,37,LEAF_NODE,-2.0,-1,-1,31,5,True,,1.0,0.0
38,38,LEAF_NODE,-2.0,-1,-1,28,3,True,,0.0,1.0
