,node_number,feature,threshold,children_left,children_right,mother_node,node_depth,is_leaves,values,0,1
0,0,mean concave points,0.049230000004172325,1,14,-1,0,False,,0.5000000000000014,0.5000000000000023
1,1,worst area,889.8500061035156,2,9,0,1,False,,0.08067118425298492,0.919328815747016
2,2,area error,48.70000076293945,3,6,1,2,False,,0.02193110708228552,0.9780688929177148
3,3,worst texture,33.35000038146973,4,5,2,3,False,,0.007451564828614009,0.992548435171386
4,4,LEAF_NODE,-2.0,-1,-1,3,4,True,,0.0,1.0
5,5,LEAF_NODE,-2.0,-1,-1,3,4,True,,0.1743375174337517,0.8256624825662483
6,6,smoothness error,0.005083499941974878,7,8,2,3,False,,0.7716049382716049,0.2283950617283951
7,7,LEAF_NODE,-2.0,-1,-1,6,4,True,,0.0,1.0
8,8,LEAF_NODE,-2.0,-1,-1,6,4,True,,1.0,0.0
9,9,concave points error,0.010125500150024891,10,13,1,2,False,,0.7525083612040135,0.2474916387959867
10,10,mean texture,15.805000305175781,11,12,9,3,False,,0.8837391987431265,0.11626080125687353
11,11,LEAF_NODE,-2.0,-1,-1,10,4,True,,0.0,1.0
12,12,LEAF_NODE,-2.0,-1,-1,10,4,True,,1.0,0.0
13,13,LEAF_NODE,-2.0,-1,-1,9,3,True,,0.0,1.0
14,14,worst concavity,0.22420000284910202,15,16,0,1,False,,0.9236118656959691,0.07638813430403148
15,15,LEAF_NODE,-2.0,-1,-1,14,2,True,,0.0,1.0
16,16,area error,13.929999828338623,17,18,14,2,False,,0.9623004641684593,0.037699535831540905
17,17,LEAF_NODE,-2.0,-1,-1,16,3,True,,0.0,1.0
18,18,worst area,710.2000122070312,19,20,16,3,False,,0.9745471222196744,0.025452877780325674
19,19,LEAF_NODE,-2.0,-1,-1,18,4,True,,0.6281407035175879,0.37185929648241206
20,20,LEAF_NODE,-2.0,-1,-1,18,4,True,,0.9911100432484382,0.008889956751561765
