,node_number,feature,threshold,children_left,children_right,mother_node,node_depth,is_leaves,values,0,1
0,0,worst perimeter,105.95000076293945,1,22,-1,0,False,,0.5000000000000014,0.5000000000000023
1,1,worst concave points,0.1347000002861023,2,13,0,1,False,,0.08131844302287766,0.9186815569771232
2,2,mean radius,14.980000019073486,3,12,1,2,False,,0.022616247512212775,0.9773837524877876
3,3,smoothness error,0.003294000052846968,4,7,2,3,False,,0.015192027224112786,0.9848079727758875
4,4,perimeter error,1.6165000200271606,5,6,3,4,False,,0.45787545787545786,0.5421245421245422
5,5,LEAF_NODE,-2.0,-1,-1,4,5,True,,1.0,0.0
6,6,LEAF_NODE,-2.0,-1,-1,4,5,True,,0.0,1.0
7,7,worst texture,33.35000038146973,8,9,3,4,False,,0.007724154977445465,0.9922758450225546
8,8,LEAF_NODE,-2.0,-1,-1,7,5,True,,0.0,1.0
9,9,worst concave points,0.092289999127388,10,11,7,5,False,,0.11499540018399264,0.8850045998160075
10,10,LEAF_NODE,-2.0,-1,-1,9,6,True,,0.0,1.0
11,11,LEAF_NODE,-2.0,-1,-1,9,6,True,,1.0,0.0
12,12,LEAF_NODE,-2.0,-1,-1,2,3,True,,1.0,0.0
13,13,worst texture,26.90000057220459,14,17,1,2,False,,0.6032171581769439,0.3967828418230565
14,14,worst smoothness,0.17855000495910645,15,16,13,3,False,,0.15802781289506948,0.8419721871049305
15,15,LEAF_NODE,-2.0,-1,-1,14,4,True,,0.0,1.0
16,16,LEAF_NODE,-2.0,-1,-1,14,4,True,,1.0,0.0
17,17,fractal dimension error,0.002667499938979745,18,21,13,3,False,,0.931098696461825,0.06890130353817506
18,18,worst area,707.9500122070312,19,20,17,4,False,,0.6281407035175879,0.37185929648241206
19,19,LEAF_NODE,-2.0,-1,-1,18,5,True,,0.0,1.0
20,20,LEAF_NODE,-2.0,-1,-1,18,5,True,,1.0,0.0
21,21,LEAF_NODE,-2.0,-1,-1,17,4,True,,1.0,0.0
22,22,mean concave points,0.048864999786019325,23,32,0,1,False,,0.9162444755847802,0.08375552441522066
23,23,concave points error,0.010125500150024891,24,31,22,2,False,,0.4984051036682618,0.5015948963317386
24,24,mean texture,17.0,25,26,23,3,False,,0.771604938271605,0.2283950617283951
25,25,LEAF_NODE,-2.0,-1,-1,24,4,True,,0.0,1.0
26,26,concavity error,0.03172999992966652,27,30,24,4,False,,0.9441087613293051,0.055891238670694864
27,27,smoothness error,0.0029784999787807465,28,29,26,5,False,,1.0,0.0
28,28,LEAF_NODE,-2.0,-1,-1,27,6,True,,1.0,0.0
29,29,LEAF_NODE,-2.0,-1,-1,27,6,True,,1.0,0.0
30,30,LEAF_NODE,-2.0,-1,-1,26,5,True,,0.0,1.0
31,31,LEAF_NODE,-2.0,-1,-1,23,3,True,,0.0,1.0
32,32,worst concavity,0.21620000153779984,33,36,22,2,False,,0.9815530350243052,0.01844696497569491
33,33,mean compactness,0.10472000017762184,34,35,32,3,False,,0.45787545787545786,0.5421245421245422
34,34,LEAF_NODE,-2.0,-1,-1,33,4,True,,1.0,0.0
35,35,LEAF_NODE,-2.0,-1,-1,33,4,True,,0.0,1.0
36,36,worst radius,15.87000036239624,37,40,32,3,False,,0.9906168769416092,0.009383123058390936
37,37,perimeter error,2.090499997138977,38,39,36,4,False,,0.45787545787545786,0.5421245421245422
38,38,LEAF_NODE,-2.0,-1,-1,37,5,True,,1.0,0.0
39,39,LEAF_NODE,-2.0,-1,-1,37,5,True,,0.0,1.0
40,40,LEAF_NODE,-2.0,-1,-1,36,4,True,,1.0,0.0
