,node_number,feature,threshold,children_left,children_right,mother_node,node_depth,is_leaves,values,0,1
0,0,mean concave points,0.04891999997198582,1,22,-1,0,False,,0.5000000000000014,0.5000000000000023
1,1,mean area,696.25,2,15,0,1,False,,0.06841817186644779,0.931581828133553
2,2,worst smoothness,0.17764999717473984,3,12,1,2,False,,0.022122588637838482,0.9778774113621619
3,3,smoothness error,0.003309000050649047,4,7,2,3,False,,0.014923591212989496,0.9850764087870107
4,4,fractal dimension error,0.0013230000040493906,5,6,3,4,False,,0.29691211401425177,0.7030878859857482
5,5,LEAF_NODE,-2.0,-1,-1,4,5,True,,1.0,0.0
6,6,LEAF_NODE,-2.0,-1,-1,4,5,True,,0.0,1.0
7,7,worst texture,32.829999923706055,8,9,3,4,False,,0.0076541546751576735,0.9923458453248424
8,8,LEAF_NODE,-2.0,-1,-1,7,5,True,,0.0,1.0
9,9,worst texture,33.55999946594238,10,11,7,5,False,,0.0903832248734635,0.9096167751265366
10,10,LEAF_NODE,-2.0,-1,-1,9,6,True,,1.0,0.0
11,11,LEAF_NODE,-2.0,-1,-1,9,6,True,,0.0,1.0
12,12,mean perimeter,70.55500030517578,13,14,2,3,False,,0.6281407035175879,0.37185929648241206
13,13,LEAF_NODE,-2.0,-1,-1,12,4,True,,0.0,1.0
14,14,LEAF_NODE,-2.0,-1,-1,12,4,True,,1.0,0.0
15,15,mean texture,18.835000038146973,16,17,1,2,False,,0.6633813495072025,0.3366186504927977
16,16,LEAF_NODE,-2.0,-1,-1,15,3,True,,0.0,1.0
17,17,mean radius,16.765000343322754,18,21,15,3,False,,0.9220231822971547,0.0779768177028451
18,18,worst area,815.1000061035156,19,20,17,4,False,,1.0,0.0
19,19,LEAF_NODE,-2.0,-1,-1,18,5,True,,1.0,0.0
20,20,LEAF_NODE,-2.0,-1,-1,18,5,True,,1.0,0.0
21,21,LEAF_NODE,-2.0,-1,-1,17,4,True,,0.0,1.0
22,22,worst concavity,0.22670000046491623,23,26,0,1,False,,0.9209823812066208,0.0790176187933798
23,23,mean perimeter,108.0,24,25,22,2,False,,0.12339585389930897,0.8766041461006912
24,24,LEAF_NODE,-2.0,-1,-1,23,3,True,,0.0,1.0
25,25,LEAF_NODE,-2.0,-1,-1,23,3,True,,1.0,0.0
26,26,mean perimeter,71.0250015258789,27,28,22,2,False,,0.9665857650843823,0.03341423491561785
27,27,LEAF_NODE,-2.0,-1,-1,26,3,True,,0.0,1.0
28,28,area error,14.179999828338623,29,30,26,3,False,,0.9788511003143757,0.021148899685624518
29,29,LEAF_NODE,-2.0,-1,-1,28,4,True,,0.0,1.0
30,30,mean texture,14.119999885559082,31,34,28,4,False,,0.9872023981091832,0.012797601890816884
31,31,mean texture,10.635000228881836,32,33,30,5,False,,0.45787545787545786,0.5421245421245422
32,32,LEAF_NODE,-2.0,-1,-1,31,6,True,,1.0,0.0
33,33,LEAF_NODE,-2.0,-1,-1,31,6,True,,0.0,1.0
34,34,radius error,0.24125000089406967,35,36,30,5,False,,0.9956659247979385,0.004334075202061624
35,35,LEAF_NODE,-2.0,-1,-1,34,6,True,,0.8710801393728222,0.1289198606271777
36,36,LEAF_NODE,-2.0,-1,-1,34,6,True,,1.0,0.0
