,node_number,feature,threshold,children_left,children_right,mother_node,node_depth,is_leaves,values,0,1
0,0,worst concave points,0.1359499990940094,1,14,-1,0,False,,0.5000000000000014,0.5000000000000023
1,1,worst area,957.4500122070312,2,11,0,1,False,,0.10726364141133728,0.892736358588664
2,2,perimeter error,6.597499847412109,3,10,1,2,False,,0.034410614986511066,0.9655893850134892
3,3,worst texture,29.225000381469727,4,5,2,3,False,,0.027719259341390422,0.97228074065861
4,4,LEAF_NODE,-2.0,-1,-1,3,4,True,,0.0,1.0
5,5,mean fractal dimension,0.056564999744296074,6,7,3,4,False,,0.19440124416796276,0.8055987558320374
6,6,LEAF_NODE,-2.0,-1,-1,5,5,True,,1.0,0.0
7,7,worst radius,16.875,8,9,5,5,False,,0.10766580534022398,0.8923341946597761
8,8,LEAF_NODE,-2.0,-1,-1,7,6,True,,0.05689576695493857,0.9431042330450615
9,9,LEAF_NODE,-2.0,-1,-1,7,6,True,,1.0,0.0
10,10,LEAF_NODE,-2.0,-1,-1,2,3,True,,1.0,0.0
11,11,worst concavity,0.1981000006198883,12,13,1,2,False,,0.9101941747572816,0.08980582524271846
12,12,LEAF_NODE,-2.0,-1,-1,11,3,True,,0.0,1.0
13,13,LEAF_NODE,-2.0,-1,-1,11,3,True,,1.0,0.0
14,14,worst perimeter,97.15500259399414,15,18,0,1,False,,0.9526441328756765,0.047355867124323804
15,15,worst texture,25.889999389648438,16,17,14,2,False,,0.4578754578754578,0.5421245421245422
16,16,LEAF_NODE,-2.0,-1,-1,15,3,True,,0.0,1.0
17,17,LEAF_NODE,-2.0,-1,-1,15,3,True,,1.0,0.0
18,18,mean texture,16.605000495910645,19,22,14,2,False,,0.9773976786805133,0.02260232131948691
19,19,worst fractal dimension,0.0894400030374527,20,21,18,3,False,,0.717017208413002,0.28298279158699813
20,20,LEAF_NODE,-2.0,-1,-1,19,4,True,,0.0,1.0
21,21,LEAF_NODE,-2.0,-1,-1,19,4,True,,1.0,0.0
22,22,mean concavity,0.04727000184357166,23,24,18,3,False,,0.9951709736361264,0.004829026363873669
23,23,LEAF_NODE,-2.0,-1,-1,22,4,True,,0.0,1.0
24,24,LEAF_NODE,-2.0,-1,-1,22,4,True,,1.0,0.0
