,node_number,feature,threshold,children_left,children_right,mother_node,node_depth,is_leaves,values,0,1
0,0,worst concave points,0.1423499956727028,1,18,-1,0,False,,0.5000000000000016,0.5000000000000023
1,1,worst radius,16.80500030517578,2,13,0,1,False,,0.10529706159258721,0.8947029384074137
2,2,radius error,1.047549992799759,3,12,1,2,False,,0.034693311129614234,0.9653066888703861
3,3,worst concave points,0.11099999770522118,4,5,2,3,False,,0.027948574622694265,0.9720514253773062
4,4,LEAF_NODE,-2.0,-1,-1,3,4,True,,0.0,1.0
5,5,mean fractal dimension,0.056769998744130135,6,7,3,4,False,,0.22706630336058137,0.7729336966394189
6,6,LEAF_NODE,-2.0,-1,-1,5,5,True,,1.0,0.0
7,7,area error,33.94000053405762,8,9,5,5,False,,0.06841817186644775,0.9315818281335523
8,8,LEAF_NODE,-2.0,-1,-1,7,6,True,,0.0,1.0
9,9,worst smoothness,0.14490000158548355,10,11,7,6,False,,0.6281407035175879,0.37185929648241206
10,10,LEAF_NODE,-2.0,-1,-1,9,7,True,,0.0,1.0
11,11,LEAF_NODE,-2.0,-1,-1,9,7,True,,1.0,0.0
12,12,LEAF_NODE,-2.0,-1,-1,2,3,True,,1.0,0.0
13,13,mean texture,17.059999465942383,14,15,1,2,False,,0.6925207756232689,0.3074792243767315
14,14,LEAF_NODE,-2.0,-1,-1,13,3,True,,0.0,1.0
15,15,texture error,1.3855000138282776,16,17,13,3,False,,0.9101941747572816,0.08980582524271846
16,16,LEAF_NODE,-2.0,-1,-1,15,4,True,,1.0,0.0
17,17,LEAF_NODE,-2.0,-1,-1,15,4,True,,0.0,1.0
18,18,mean perimeter,71.81500244140625,19,20,0,1,False,,0.9736012842618468,0.026398715738153333
19,19,LEAF_NODE,-2.0,-1,-1,18,2,True,,0.0,1.0
20,20,texture error,0.49525000154972076,21,22,18,2,False,,0.9866240886907274,0.013375911309272787
21,21,LEAF_NODE,-2.0,-1,-1,20,3,True,,0.0,1.0
22,22,mean concavity,0.08588500320911407,23,26,20,3,False,,0.9955012462763694,0.0044987537236306245
23,23,texture error,0.7866500020027161,24,25,22,4,False,,0.8351893095768373,0.1648106904231626
24,24,LEAF_NODE,-2.0,-1,-1,23,5,True,,0.0,1.0
25,25,LEAF_NODE,-2.0,-1,-1,23,5,True,,1.0,0.0
26,26,LEAF_NODE,-2.0,-1,-1,22,4,True,,1.0,0.0
