,node_number,feature,threshold,children_left,children_right,mother_node,node_depth,is_leaves,values,0,1
0,0,mean concave points,0.05127999931573868,1,22,-1,0,False,,0.5000000000000016,0.5000000000000023
1,1,worst area,929.8000183105469,2,15,0,1,False,,0.0756616959225225,0.9243383040774785
2,2,area error,48.70000076293945,3,12,1,2,False,,0.029536862003780726,0.9704631379962197
3,3,smoothness error,0.003294000052846968,4,7,2,3,False,,0.015056612864370033,0.9849433871356302
4,4,fractal dimension error,0.0013230000040493906,5,6,3,4,False,,0.2525252525252525,0.7474747474747475
5,5,LEAF_NODE,-2.0,-1,-1,4,5,True,,1.0,0.0
6,6,LEAF_NODE,-2.0,-1,-1,4,5,True,,0.0,1.0
7,7,worst texture,33.35000038146973,8,9,3,4,False,,0.007759637469737411,0.9922403625302627
8,8,LEAF_NODE,-2.0,-1,-1,7,5,True,,0.0,1.0
9,9,mean texture,23.199999809265137,10,11,7,5,False,,0.11499540018399264,0.8850045998160075
10,10,LEAF_NODE,-2.0,-1,-1,9,6,True,,1.0,0.0
11,11,LEAF_NODE,-2.0,-1,-1,9,6,True,,0.0,1.0
12,12,mean smoothness,0.09067999944090843,13,14,2,3,False,,0.7716049382716049,0.2283950617283951
13,13,LEAF_NODE,-2.0,-1,-1,12,4,True,,0.0,1.0
14,14,LEAF_NODE,-2.0,-1,-1,12,4,True,,1.0,0.0
15,15,mean texture,15.769999980926514,16,17,1,2,False,,0.7028112449799198,0.2971887550200804
16,16,LEAF_NODE,-2.0,-1,-1,15,3,True,,0.0,1.0
17,17,concave points error,0.009886499959975481,18,21,15,3,False,,0.8553274682306939,0.14467253176930597
18,18,worst area,949.2000122070312,19,20,17,4,False,,1.0,0.0
19,19,LEAF_NODE,-2.0,-1,-1,18,5,True,,1.0,0.0
20,20,LEAF_NODE,-2.0,-1,-1,18,5,True,,1.0,0.0
21,21,LEAF_NODE,-2.0,-1,-1,17,4,True,,0.0,1.0
22,22,worst concavity,0.21620000153779984,23,24,0,1,False,,0.9095979178838907,0.09040208211611007
23,23,LEAF_NODE,-2.0,-1,-1,22,2,True,,0.0,1.0
24,24,worst radius,14.855000019073486,25,28,22,2,False,,0.9468126278542602,0.05318737214574017
25,25,worst texture,30.010000228881836,26,27,24,3,False,,0.32552083333333326,0.6744791666666666
26,26,LEAF_NODE,-2.0,-1,-1,25,4,True,,0.0,1.0
27,27,LEAF_NODE,-2.0,-1,-1,25,4,True,,1.0,0.0
28,28,mean texture,15.375,29,32,24,3,False,,0.9743634159016111,0.025636584098389113
29,29,mean concave points,0.08410000056028366,30,31,28,4,False,,0.5747126436781609,0.42528735632183917
30,30,LEAF_NODE,-2.0,-1,-1,29,5,True,,0.0,1.0
31,31,LEAF_NODE,-2.0,-1,-1,29,5,True,,1.0,0.0
32,32,fractal dimension error,0.012910000048577785,33,34,28,4,False,,0.9955012462763694,0.0044987537236306245
33,33,LEAF_NODE,-2.0,-1,-1,32,5,True,,1.0,0.0
34,34,LEAF_NODE,-2.0,-1,-1,32,5,True,,0.0,1.0
