,node_number,feature,threshold,children_left,children_right,mother_node,node_depth,is_leaves,values,0,1
0,0,worst perimeter,105.95000076293945,1,18,-1,0,False,,0.5000000000000016,0.5000000000000023
1,1,worst concave points,0.13505000621080399,2,11,0,1,False,,0.08197617225926337,0.9180238277407375
2,2,smoothness error,0.003294000052846968,3,6,1,2,False,,0.015329899435859697,0.9846701005641404
3,3,fractal dimension error,0.001487000030465424,4,5,2,3,False,,0.36023054755043227,0.6397694524495677
4,4,LEAF_NODE,-2.0,-1,-1,3,4,True,,1.0,0.0
5,5,LEAF_NODE,-2.0,-1,-1,3,4,True,,0.0,1.0
6,6,worst texture,33.35000038146973,7,8,2,3,False,,0.007831589499404795,0.9921684105005952
7,7,LEAF_NODE,-2.0,-1,-1,6,4,True,,0.0,1.0
8,8,worst texture,33.79999923706055,9,10,6,4,False,,0.10766580534022395,0.8923341946597761
9,9,LEAF_NODE,-2.0,-1,-1,8,5,True,,1.0,0.0
10,10,LEAF_NODE,-2.0,-1,-1,8,5,True,,0.0,1.0
11,11,worst texture,25.9399995803833,12,13,1,2,False,,0.6281407035175881,0.3718592964824122
12,12,LEAF_NODE,-2.0,-1,-1,11,3,True,,0.0,1.0
13,13,worst symmetry,0.26820001006126404,14,17,11,3,False,,0.894134477825465,0.10586552217453506
14,14,mean concavity,0.0848499983549118,15,16,13,4,False,,0.45787545787545786,0.5421245421245422
15,15,LEAF_NODE,-2.0,-1,-1,14,5,True,,1.0,0.0
16,16,LEAF_NODE,-2.0,-1,-1,14,5,True,,0.0,1.0
17,17,LEAF_NODE,-2.0,-1,-1,13,4,True,,1.0,0.0
18,18,worst perimeter,117.44999694824219,19,26,0,1,False,,0.9089936905143842,0.09100630948561675
19,19,worst smoothness,0.13610000163316727,20,23,18,2,False,,0.61721138020221,0.3827886197977898
20,20,mean texture,22.260000228881836,21,22,19,3,False,,0.27740790057700854,0.7225920994229917
21,21,LEAF_NODE,-2.0,-1,-1,20,4,True,,0.0,1.0
22,22,LEAF_NODE,-2.0,-1,-1,20,4,True,,1.0,0.0
23,23,worst compactness,0.2214999943971634,24,25,19,3,False,,1.0,0.0
24,24,LEAF_NODE,-2.0,-1,-1,23,4,True,,1.0,0.0
25,25,LEAF_NODE,-2.0,-1,-1,23,4,True,,1.0,0.0
26,26,fractal dimension error,0.001547000021673739,27,28,18,2,False,,0.9948785383071493,0.005121461692850721
27,27,LEAF_NODE,-2.0,-1,-1,26,3,True,,0.0,1.0
28,28,LEAF_NODE,-2.0,-1,-1,26,3,True,,1.0,0.0
