,node_number,feature,threshold,children_left,children_right,mother_node,node_depth,is_leaves,values,0,1
0,0,worst perimeter,105.95000076293945,1,16,-1,0,False,,0.5000000000000016,0.5000000000000023
1,1,worst concave points,0.1724499985575676,2,13,0,1,False,,0.06174872385970696,0.9382512761402938
2,2,worst smoothness,0.19054999947547913,3,10,1,2,False,,0.02853881278538814,0.9714611872146122
3,3,area error,47.03499984741211,4,7,2,3,False,,0.021650020206685536,0.9783499797933148
4,4,smoothness error,0.003294000052846968,5,6,3,4,False,,0.014728408153646757,0.9852715918463534
5,5,LEAF_NODE,-2.0,-1,-1,4,5,True,,0.29691211401425177,0.7030878859857482
6,6,LEAF_NODE,-2.0,-1,-1,4,5,True,,0.007551501238446202,0.9924484987615538
7,7,compactness error,0.01397499954327941,8,9,3,4,False,,0.36023054755043227,0.6397694524495677
8,8,LEAF_NODE,-2.0,-1,-1,7,5,True,,1.0,0.0
9,9,LEAF_NODE,-2.0,-1,-1,7,5,True,,0.0,1.0
10,10,worst smoothness,0.19574999809265137,11,12,2,3,False,,0.6281407035175879,0.37185929648241206
11,11,LEAF_NODE,-2.0,-1,-1,10,4,True,,1.0,0.0
12,12,LEAF_NODE,-2.0,-1,-1,10,4,True,,0.0,1.0
13,13,mean perimeter,68.88999938964844,14,15,1,2,False,,0.894134477825465,0.10586552217453506
14,14,LEAF_NODE,-2.0,-1,-1,13,3,True,,0.0,1.0
15,15,LEAF_NODE,-2.0,-1,-1,13,3,True,,1.0,0.0
16,16,worst texture,20.355000495910645,17,20,0,1,False,,0.9251371066503387,0.07486289334966209
17,17,mean concave points,0.07508499920368195,18,19,16,2,False,,0.3602305475504323,0.639769452449568
18,18,LEAF_NODE,-2.0,-1,-1,17,3,True,,0.0,1.0
19,19,LEAF_NODE,-2.0,-1,-1,17,3,True,,1.0,0.0
20,20,mean concave points,0.03056000079959631,21,24,16,2,False,,0.9702179037543842,0.029782096245616126
21,21,mean concavity,0.03497999906539917,22,23,20,3,False,,0.29691211401425177,0.7030878859857482
22,22,LEAF_NODE,-2.0,-1,-1,21,4,True,,1.0,0.0
23,23,LEAF_NODE,-2.0,-1,-1,21,4,True,,0.0,1.0
24,24,fractal dimension error,0.012910000048577785,25,28,20,3,False,,0.9869196323356116,0.013080367664388432
25,25,mean concave points,0.04944000020623207,26,27,24,4,False,,0.9912415670493551,0.008758432950645066
26,26,LEAF_NODE,-2.0,-1,-1,25,5,True,,0.8085381630012937,0.19146183699870636
27,27,LEAF_NODE,-2.0,-1,-1,25,5,True,,1.0,0.0
28,28,LEAF_NODE,-2.0,-1,-1,24,4,True,,0.0,1.0
