,node_number,feature,threshold,children_left,children_right,mother_node,node_depth,is_leaves,values,0,1
0,0,worst perimeter,105.95000076293945,1,20,-1,0,False,,0.5000000000000014,0.5000000000000023
1,1,worst concave points,0.16125000268220901,2,17,0,1,False,,0.07474857298178861,0.9252514270182122
2,2,area error,48.97500038146973,3,14,1,2,False,,0.03556997325138014,0.9644300267486203
3,3,worst smoothness,0.19054999947547913,4,11,2,3,False,,0.02183660397135038,0.97816339602865
4,4,worst texture,31.664999961853027,5,6,3,4,False,,0.014728408153646757,0.9852715918463534
5,5,LEAF_NODE,-2.0,-1,-1,4,5,True,,0.0,1.0
6,6,worst concavity,0.20885000377893448,7,8,4,5,False,,0.14450867052023125,0.8554913294797688
7,7,LEAF_NODE,-2.0,-1,-1,6,6,True,,0.0,1.0
8,8,mean compactness,0.08422999829053879,9,10,6,6,False,,0.6281407035175879,0.37185929648241206
9,9,LEAF_NODE,-2.0,-1,-1,8,7,True,,1.0,0.0
10,10,LEAF_NODE,-2.0,-1,-1,8,7,True,,0.0,1.0
11,11,mean perimeter,68.01000213623047,12,13,3,4,False,,0.6281407035175879,0.37185929648241206
12,12,LEAF_NODE,-2.0,-1,-1,11,5,True,,0.0,1.0
13,13,LEAF_NODE,-2.0,-1,-1,11,5,True,,1.0,0.0
14,14,mean concavity,0.02898500021547079,15,16,2,3,False,,0.6281407035175879,0.37185929648241206
15,15,LEAF_NODE,-2.0,-1,-1,14,4,True,,1.0,0.0
16,16,LEAF_NODE,-2.0,-1,-1,14,4,True,,0.0,1.0
17,17,fractal dimension error,0.009383500088006258,18,19,1,2,False,,0.9101941747572816,0.08980582524271846
18,18,LEAF_NODE,-2.0,-1,-1,17,3,True,,1.0,0.0
19,19,LEAF_NODE,-2.0,-1,-1,17,3,True,,0.0,1.0
20,20,worst texture,19.90999984741211,21,24,0,1,False,,0.9204514915345341,0.07954850846546646
21,21,worst concave points,0.15235000103712082,22,23,20,2,False,,0.2349624060150376,0.7650375939849626
22,22,LEAF_NODE,-2.0,-1,-1,21,3,True,,0.0,1.0
23,23,LEAF_NODE,-2.0,-1,-1,21,3,True,,1.0,0.0
24,24,mean concave points,0.03160499967634678,25,28,20,2,False,,0.9620318111852235,0.037968188814776906
25,25,concavity error,0.016114999540150166,26,27,24,3,False,,0.4578754578754578,0.5421245421245422
26,26,LEAF_NODE,-2.0,-1,-1,25,4,True,,1.0,0.0
27,27,LEAF_NODE,-2.0,-1,-1,25,4,True,,0.0,1.0
28,28,worst smoothness,0.10089999809861183,29,30,24,3,False,,0.9867240760674562,0.01327592393254398
29,29,LEAF_NODE,-2.0,-1,-1,28,4,True,,0.0,1.0
30,30,mean concave points,0.039844999089837074,31,34,28,4,False,,0.9955351755762037,0.004464824423796317
31,31,worst radius,17.00999927520752,32,33,30,5,False,,0.8710801393728222,0.1289198606271777
32,32,LEAF_NODE,-2.0,-1,-1,31,6,True,,0.0,1.0
33,33,LEAF_NODE,-2.0,-1,-1,31,6,True,,1.0,0.0
34,34,LEAF_NODE,-2.0,-1,-1,30,5,True,,1.0,0.0
