,node_number,feature,threshold,children_left,children_right,mother_node,node_depth,is_leaves,values,0,1
0,0,mean concave points,0.049230000004172325,1,8,-1,0,False,,0.5000000000000016,0.5000000000000023
1,1,worst radius,16.824999809265137,2,5,0,1,False,,0.09250449307537806,0.907495506924623
2,2,area error,46.31500053405762,3,4,1,2,False,,0.02890507573129843,0.971094924268702
3,3,LEAF_NODE,-2.0,-1,-1,2,3,True,,0.014728408153646757,0.9852715918463534
4,4,LEAF_NODE,-2.0,-1,-1,2,3,True,,0.7716049382716049,0.2283950617283951
5,5,mean concave points,0.0450849998742342,6,7,1,2,False,,0.7716049382716051,0.22839506172839516
6,6,LEAF_NODE,-2.0,-1,-1,5,3,True,,0.894134477825465,0.10586552217453506
7,7,LEAF_NODE,-2.0,-1,-1,5,3,True,,0.0,1.0
8,8,worst concavity,0.2248000055551529,9,12,0,1,False,,0.9263355823470859,0.07366441765291468
9,9,worst fractal dimension,0.06534000113606453,10,11,8,2,False,,0.25252525252525254,0.7474747474747477
10,10,LEAF_NODE,-2.0,-1,-1,9,3,True,,1.0,0.0
11,11,LEAF_NODE,-2.0,-1,-1,9,3,True,,0.0,1.0
12,12,area error,13.929999828338623,13,14,8,2,False,,0.9653639129417272,0.03463608705827295
13,13,LEAF_NODE,-2.0,-1,-1,12,3,True,,0.0,1.0
14,14,LEAF_NODE,-2.0,-1,-1,12,3,True,,0.978067575577949,0.02193242442205102
