,node_number,feature,threshold,children_left,children_right,mother_node,node_depth,is_leaves,values,0,1
0,0,mean concave points,0.049230000004172325,1,18,-1,0,False,,0.5000000000000014,0.5000000000000023
1,1,worst area,957.4500122070312,2,13,0,1,False,,0.06125115696629831,0.9387488430337024
2,2,worst texture,38.81999969482422,3,10,1,2,False,,0.021376047426323902,0.9786239525736764
3,3,fractal dimension error,0.0013209999888204038,4,7,2,3,False,,0.014414206642066428,0.9855857933579338
4,4,smoothness error,0.0033490000059828162,5,6,3,4,False,,0.29691211401425177,0.7030878859857482
5,5,LEAF_NODE,-2.0,-1,-1,4,5,True,,1.0,0.0
6,6,LEAF_NODE,-2.0,-1,-1,4,5,True,,0.0,1.0
7,7,worst texture,33.35000038146973,8,9,3,4,False,,0.007386397210896414,0.9926136027891036
8,8,LEAF_NODE,-2.0,-1,-1,7,5,True,,0.0,1.0
9,9,LEAF_NODE,-2.0,-1,-1,7,5,True,,0.11499540018399264,0.8850045998160075
10,10,worst smoothness,0.14329999685287476,11,12,2,3,False,,0.6281407035175879,0.37185929648241206
11,11,LEAF_NODE,-2.0,-1,-1,10,4,True,,0.0,1.0
12,12,LEAF_NODE,-2.0,-1,-1,10,4,True,,1.0,0.0
13,13,symmetry error,0.016069999895989895,14,17,1,2,False,,0.9101941747572814,0.08980582524271845
14,14,smoothness error,0.0030580000020563602,15,16,13,3,False,,1.0,0.0
15,15,LEAF_NODE,-2.0,-1,-1,14,4,True,,1.0,0.0
16,16,LEAF_NODE,-2.0,-1,-1,14,4,True,,1.0,0.0
17,17,LEAF_NODE,-2.0,-1,-1,13,3,True,,0.0,1.0
18,18,worst concavity,0.22555000334978104,19,22,0,1,False,,0.9324853754092207,0.06751462459077998
19,19,mean fractal dimension,0.05472999997437,20,21,18,2,False,,0.25252525252525254,0.7474747474747477
20,20,LEAF_NODE,-2.0,-1,-1,19,3,True,,1.0,0.0
21,21,LEAF_NODE,-2.0,-1,-1,19,3,True,,0.0,1.0
22,22,perimeter error,1.5399999618530273,23,26,18,2,False,,0.9706399138468516,0.02936008615314863
23,23,worst texture,29.524999618530273,24,25,22,3,False,,0.4578754578754578,0.5421245421245421
24,24,LEAF_NODE,-2.0,-1,-1,23,4,True,,0.0,1.0
25,25,LEAF_NODE,-2.0,-1,-1,23,4,True,,1.0,0.0
26,26,fractal dimension error,0.012769999913871288,27,30,22,3,False,,0.9870152658361117,0.01298473416388843
27,27,smoothness error,0.003858499927446246,28,29,26,4,False,,0.9913058802796217,0.008694119720378332
28,28,LEAF_NODE,-2.0,-1,-1,27,5,True,,0.0,1.0
29,29,LEAF_NODE,-2.0,-1,-1,27,5,True,,0.9956339607056464,0.004366039294353659
30,30,LEAF_NODE,-2.0,-1,-1,26,4,True,,0.0,1.0
