,node_number,feature,threshold,children_left,children_right,mother_node,node_depth,is_leaves,values,0,1
0,0,worst perimeter,104.9000015258789,1,14,-1,0,False,,0.5000000000000014,0.5000000000000023
1,1,worst concave points,0.13505000621080399,2,11,0,1,False,,0.06302874110594436,0.9369712588940564
2,2,radius error,0.6430999934673309,3,8,1,2,False,,0.022515761032722903,0.9774842389672773
3,3,worst texture,33.26999855041504,4,5,2,3,False,,0.00768899550962662,0.9923110044903735
4,4,LEAF_NODE,-2.0,-1,-1,3,4,True,,0.0,1.0
5,5,worst concave points,0.092289999127388,6,7,3,4,False,,0.11499540018399264,0.8850045998160075
6,6,LEAF_NODE,-2.0,-1,-1,5,5,True,,0.0,1.0
7,7,LEAF_NODE,-2.0,-1,-1,5,5,True,,1.0,0.0
8,8,compactness error,0.014419999904930592,9,10,2,3,False,,0.6281407035175879,0.37185929648241206
9,9,LEAF_NODE,-2.0,-1,-1,8,4,True,,1.0,0.0
10,10,LEAF_NODE,-2.0,-1,-1,8,4,True,,0.0,1.0
11,11,worst texture,27.575000762939453,12,13,1,2,False,,0.6281407035175879,0.37185929648241217
12,12,LEAF_NODE,-2.0,-1,-1,11,3,True,,0.0,1.0
13,13,LEAF_NODE,-2.0,-1,-1,11,3,True,,1.0,0.0
14,14,mean concave points,0.048864999786019325,15,24,0,1,False,,0.9072633282857299,0.09273667171427105
15,15,worst texture,27.664999961853027,16,19,14,2,False,,0.4156275976724856,0.5843724023275146
16,16,worst smoothness,0.14225000143051147,17,18,15,3,False,,0.09549274255156609,0.904507257448434
17,17,LEAF_NODE,-2.0,-1,-1,16,4,True,,0.0,1.0
18,18,LEAF_NODE,-2.0,-1,-1,16,4,True,,1.0,0.0
19,19,concave points error,0.010510500054806471,20,23,15,3,False,,0.7976298997265269,0.2023701002734731
20,20,mean smoothness,0.080230001360178,21,22,19,4,False,,1.0,0.0
21,21,LEAF_NODE,-2.0,-1,-1,20,5,True,,1.0,0.0
22,22,LEAF_NODE,-2.0,-1,-1,20,5,True,,1.0,0.0
23,23,LEAF_NODE,-2.0,-1,-1,19,4,True,,0.0,1.0
24,24,worst texture,19.385000228881836,25,28,14,2,False,,0.9779038518960885,0.022096148103911663
25,25,worst concave points,0.15109999477863312,26,27,24,3,False,,0.6786102062975027,0.3213897937024973
26,26,LEAF_NODE,-2.0,-1,-1,25,4,True,,0.0,1.0
27,27,LEAF_NODE,-2.0,-1,-1,25,4,True,,1.0,0.0
28,28,fractal dimension error,0.012910000048577785,29,30,24,3,False,,0.9953235591506573,0.004676440849342778
29,29,LEAF_NODE,-2.0,-1,-1,28,4,True,,1.0,0.0
30,30,LEAF_NODE,-2.0,-1,-1,28,4,True,,0.0,1.0
