,node_number,feature,threshold,children_left,children_right,mother_node,node_depth,is_leaves,values,0,1
0,0,worst perimeter,104.95000076293945,1,14,-1,0,False,,0.5000000000000014,0.5000000000000023
1,1,worst concave points,0.1647999957203865,2,11,0,1,False,,0.04930410773651888,0.9506958922634817
2,2,radius error,0.6430999934673309,3,8,1,2,False,,0.02183660397135038,0.97816339602865
3,3,worst texture,33.35000038146973,4,5,2,3,False,,0.007451564828614009,0.992548435171386
4,4,LEAF_NODE,-2.0,-1,-1,3,4,True,,0.0,1.0
5,5,worst concave points,0.092289999127388,6,7,3,4,False,,0.12339585389930897,0.8766041461006912
6,6,LEAF_NODE,-2.0,-1,-1,5,5,True,,0.0,1.0
7,7,LEAF_NODE,-2.0,-1,-1,5,5,True,,1.0,0.0
8,8,compactness error,0.014419999904930592,9,10,2,3,False,,0.6281407035175879,0.37185929648241206
9,9,LEAF_NODE,-2.0,-1,-1,8,4,True,,1.0,0.0
10,10,LEAF_NODE,-2.0,-1,-1,8,4,True,,0.0,1.0
11,11,worst smoothness,0.16340000182390213,12,13,1,2,False,,0.8710801393728222,0.1289198606271777
12,12,LEAF_NODE,-2.0,-1,-1,11,3,True,,0.0,1.0
13,13,LEAF_NODE,-2.0,-1,-1,11,3,True,,1.0,0.0
14,14,worst concavity,0.25280000269412994,15,24,0,1,False,,0.915441749337766,0.08455825066223469
15,15,worst area,1058.0,16,21,14,2,False,,0.472093999160722,0.5279060008392784
16,16,worst texture,27.460000038146973,17,18,15,3,False,,0.17433751743375175,0.8256624825662483
17,17,LEAF_NODE,-2.0,-1,-1,16,4,True,,0.0,1.0
18,18,worst concavity,0.20709999650716782,19,20,16,4,False,,0.6281407035175879,0.37185929648241206
19,19,LEAF_NODE,-2.0,-1,-1,18,5,True,,0.0,1.0
20,20,LEAF_NODE,-2.0,-1,-1,18,5,True,,1.0,0.0
21,21,worst smoothness,0.09975999966263771,22,23,15,3,False,,0.922023182297155,0.07797681770284512
22,22,LEAF_NODE,-2.0,-1,-1,21,4,True,,0.0,1.0
23,23,LEAF_NODE,-2.0,-1,-1,21,4,True,,1.0,0.0
24,24,worst concave points,0.10974999889731407,25,26,14,2,False,,0.978067575577949,0.02193242442205102
25,25,LEAF_NODE,-2.0,-1,-1,24,3,True,,0.0,1.0
26,26,radius error,0.17840000241994858,27,28,24,3,False,,0.9867240760674562,0.01327592393254398
27,27,LEAF_NODE,-2.0,-1,-1,26,4,True,,0.0,1.0
28,28,mean concave points,0.039844999089837074,29,32,26,4,False,,0.9911100432484383,0.008889956751561767
29,29,mean concave points,0.036089999601244926,30,31,28,5,False,,0.7716049382716049,0.22839506172839508
30,30,LEAF_NODE,-2.0,-1,-1,29,6,True,,1.0,0.0
31,31,LEAF_NODE,-2.0,-1,-1,29,6,True,,0.0,1.0
32,32,LEAF_NODE,-2.0,-1,-1,28,5,True,,1.0,0.0
