,node_number,feature,threshold,children_left,children_right,mother_node,node_depth,is_leaves,values,0,1
0,0,worst perimeter,104.0,1,14,-1,0,False,,0.5000000000000014,0.5000000000000023
1,1,worst concave points,0.18074999749660492,2,13,0,1,False,,0.05665722379603403,0.9433427762039667
2,2,mean radius,14.980000019073486,3,12,1,2,False,,0.022026431718061675,0.9779735682819385
3,3,worst compactness,0.4554000049829483,4,9,2,3,False,,0.014792899408284025,0.9852071005917161
4,4,worst texture,33.35000038146973,5,6,3,4,False,,0.0074845817615711635,0.9925154182384289
5,5,LEAF_NODE,-2.0,-1,-1,4,5,True,,0.0,1.0
6,6,worst texture,33.55999946594238,7,8,4,5,False,,0.09549274255156609,0.904507257448434
7,7,LEAF_NODE,-2.0,-1,-1,6,6,True,,1.0,0.0
8,8,LEAF_NODE,-2.0,-1,-1,6,6,True,,0.0,1.0
9,9,worst smoothness,0.1660500019788742,10,11,3,4,False,,0.6281407035175879,0.37185929648241206
10,10,LEAF_NODE,-2.0,-1,-1,9,5,True,,0.0,1.0
11,11,LEAF_NODE,-2.0,-1,-1,9,5,True,,1.0,0.0
12,12,LEAF_NODE,-2.0,-1,-1,2,3,True,,1.0,0.0
13,13,LEAF_NODE,-2.0,-1,-1,1,2,True,,1.0,0.0
14,14,mean concave points,0.04951999895274639,15,22,0,1,False,,0.9043927648578818,0.09560723514211913
15,15,worst radius,16.829999923706055,16,17,14,2,False,,0.49442646530025197,0.5055735346997484
16,16,LEAF_NODE,-2.0,-1,-1,15,3,True,,0.0,1.0
17,17,worst texture,19.90999984741211,18,19,15,3,False,,0.7879656160458454,0.21203438395415478
18,18,LEAF_NODE,-2.0,-1,-1,17,4,True,,0.0,1.0
19,19,smoothness error,0.007044000085443258,20,21,17,4,False,,0.9489302967563836,0.05106970324361629
20,20,LEAF_NODE,-2.0,-1,-1,19,5,True,,1.0,0.0
21,21,LEAF_NODE,-2.0,-1,-1,19,5,True,,0.0,1.0
22,22,worst concavity,0.21289999783039093,23,24,14,2,False,,0.9732029694006881,0.02679703059931202
23,23,LEAF_NODE,-2.0,-1,-1,22,3,True,,0.0,1.0
24,24,fractal dimension error,0.012910000048577785,25,32,22,3,False,,0.9864195265186274,0.013580473481372753
25,25,texture error,0.43140000104904175,26,27,24,4,False,,0.9909051803601056,0.009094819639894319
26,26,LEAF_NODE,-2.0,-1,-1,25,5,True,,0.0,1.0
27,27,worst texture,20.355000495910645,28,31,25,5,False,,0.9954318167788135,0.004568183221186501
28,28,mean fractal dimension,0.06556500121951103,29,30,27,6,False,,0.8351893095768373,0.1648106904231626
29,29,LEAF_NODE,-2.0,-1,-1,28,7,True,,0.0,1.0
30,30,LEAF_NODE,-2.0,-1,-1,28,7,True,,1.0,0.0
31,31,LEAF_NODE,-2.0,-1,-1,27,6,True,,1.0,0.0
32,32,LEAF_NODE,-2.0,-1,-1,24,4,True,,0.0,1.0
